t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate
7.000,0.002,0.8000,3.1597,-89.999,0.8246,3.2270,-90.099,-0.0673,0.0246,0.0717,-0.100,0.8246,3.2270,-0.100,0.0000,0.0000,-89.999,0.009,0.0000
7.050,0.002,0.8000,3.1597,-89.999,0.8246,3.2270,-90.099,-0.0673,0.0246,0.0717,-0.100,0.8246,3.2270,-0.100,0.0000,0.0000,-89.999,0.009,0.0000
7.100,0.002,0.8000,3.1597,-89.999,0.8246,3.2270,-90.099,-0.0673,0.0246,0.0717,-0.100,0.8246,3.2270,-0.100,0.0000,0.0000,-89.999,0.009,0.0000
7.150,0.002,0.8000,3.1594,-90.001,0.8246,3.2270,-90.100,-0.0676,0.0246,0.0720,-0.100,0.8246,3.2270,-0.100,0.0000,0.0000,-90.001,0.007,0.0000
7.200,0.002,0.8000,3.1591,-90.003,0.8246,3.2270,-90.102,-0.0679,0.0246,0.0723,-0.100,0.8246,3.2270,-0.100,0.0000,0.0000,-90.003,0.005,0.0000
7.250,0.003,0.8000,3.1589,-90.005,0.8246,3.2270,-90.104,-0.0681,0.0246,0.0724,-0.100,0.8246,3.2270,-0.100,0.0000,0.0000,-90.005,0.004,0.0000
7.300,0.003,0.8000,3.1587,-90.006,0.8246,3.2270,-90.106,-0.0683,0.0246,0.0726,-0.100,0.8246,3.2270,-0.100,0.0000,0.0000,-90.006,0.003,0.0000
7.350,0.003,0.8000,3.1586,-90.008,0.8246,3.2270,-90.107,-0.0684,0.0246,0.0727,-0.100,0.8246,3.2270,-0.100,0.0000,0.0000,-90.008,0.002,0.0000
7.400,0.003,0.8000,3.1585,-89.993,0.8246,3.2270,-90.092,-0.0685,0.0247,0.0728,-0.100,0.8246,3.2270,-0.100,0.0000,0.0000,-89.993,0.002,0.0000
7.450,0.003,0.8000,3.1585,-89.993,0.8246,3.2270,-90.092,-0.0685,0.0247,0.0728,-0.099,0.8246,3.2270,-0.100,0.0000,0.0000,-89.993,0.001,0.0000
7.500,0.003,0.8000,3.1585,-89.993,0.8246,3.2270,-90.093,-0.0685,0.0247,0.0728,-0.100,0.8246,3.2270,-0.100,0.0000,0.0000,-89.993,0.001,0.0000
7.550,0.003,0.8000,3.1584,-89.994,0.8246,3.2270,-90.094,-0.0686,0.0247,0.0729,-0.100,0.8246,3.2270,-0.100,0.0000,0.0000,-89.994,0.001,0.0000
7.600,0.003,0.8000,3.1584,-89.995,0.8246,3.2270,-90.094,-0.0686,0.0247,0.0729,-0.100,0.8246,3.2270,-0.100,0.0000,0.0000,-89.995,0.001,0.0000
7.650,0.003,0.8000,3.1583,-89.995,0.8246,3.2270,-90.095,-0.0687,0.0246,0.0730,-0.100,0.8246,3.2270,-0.100,0.0000,0.0000,-89.995,0.001,0.0000
7.700,0.003,0.8000,3.1583,-89.996,0.8246,3.2270,-90.095,-0.0687,0.0246,0.0730,-0.100,0.8246,3.2270,-0.100,0.0000,0.0000,-89.996,0.001,0.0000
7.750,0.014,0.8000,3.1475,-89.943,0.8243,2.9390,-90.042,0.2086,0.0241,0.2099,-0.100,0.8246,3.2270,-0.100,0.0002,-0.2880,-89.943,0.335,-0.0211
7.803,0.041,0.8001,3.1210,-90.037,0.8243,2.9390,-90.042,0.1820,0.0243,0.1836,-0.005,0.8246,3.2270,-0.100,0.0002,-0.2880,-89.943,0.624,-0.0226
7.850,0.041,0.8001,3.1210,-90.037,0.8237,2.7086,-90.137,0.4124,0.0239,0.4131,-0.100,0.8088,3.3257,-0.196,0.0000,-0.5184,-90.037,0.624,-0.0226
7.900,0.089,0.8000,3.0721,-90.133,0.8229,2.4462,-90.232,0.6259,0.0244,0.6264,-0.100,0.7860,3.3557,0.004,-0.0004,-0.7809,-90.133,0.944,-0.0673
7.950,0.168,0.7996,2.9934,-90.505,0.8210,2.2696,-90.605,0.7236,0.0278,0.7241,-0.100,0.7860,3.3557,0.004,-0.0019,-0.9574,-90.505,1.299,-0.1626
8.001,0.262,0.7982,2.8998,-91.240,0.7985,2.1641,-91.436,0.7355,0.0162,0.7357,-0.196,0.7797,3.4057,-0.196,-0.0064,-1.1617,-91.240,1.618,-0.1817
8.050,0.262,0.7982,2.8998,-91.240,0.7798,2.1941,-91.236,0.7060,-0.0032,0.7060,0.004,0.7697,3.4357,-0.196,-0.0064,-1.1617,-91.240,1.618,-0.1817
8.101,0.372,0.7952,2.7899,-91.930,0.7742,2.0276,-91.926,0.7626,0.0046,0.7626,0.004,0.7697,3.4357,-0.196,-0.0120,-1.3281,-91.930,1.922,-0.1646
8.151,0.530,0.7890,2.6321,-92.690,0.7514,1.8430,-92.886,0.7900,-0.0005,0.7900,-0.196,0.7697,3.4357,-0.196,-0.0230,-1.5628,-92.690,2.288,-0.2009
8.206,0.650,0.7828,2.5123,-93.290,0.7337,1.7470,-93.486,0.7669,-0.0051,0.7669,-0.196,-0.3553,2.5172,9.606,-0.0302,-1.6888,-93.290,2.476,-0.2171
8.250,0.650,0.7828,2.5123,-93.290,0.6889,1.6991,-92.960,0.8172,-0.0471,0.8186,0.330,-0.3617,2.5363,9.806,-0.0302,-1.6888,-93.290,2.476,-0.2171
8.300,0.848,0.7710,2.3138,-93.389,0.1249,0.8511,-86.267,1.4984,-0.5585,1.5991,7.122,-0.3820,2.5431,10.406,-0.0446,-1.9307,-93.389,2.933,-0.0137
8.350,1.072,0.7593,2.0908,-92.374,-0.0466,0.3657,-82.767,1.7570,-0.7337,1.9041,9.606,-0.3820,2.5431,10.406,-0.0546,-2.1729,-92.374,3.303,0.2666
8.400,1.264,0.7526,1.8984,-91.533,-0.0167,0.1885,-81.727,1.7298,-0.7233,1.8750,9.806,-0.4048,2.5895,11.006,-0.0599,-2.3722,-91.533,3.438,0.2270
8.450,1.506,0.7477,1.6570,-90.747,-0.0124,0.1991,-81.127,1.4676,-0.7411,1.6441,9.620,-0.4132,2.5881,11.206,-0.0599,-2.3722,-91.533,3.618,0.1197
8.500,1.506,0.7477,1.6570,-90.747,0.0297,-0.0483,-80.341,1.7145,-0.6957,1.8503,10.406,-0.4132,2.5881,11.206,-0.0632,-2.6231,-90.747,3.618,0.1197
8.551,1.753,0.7453,1.4098,-90.391,0.0781,-0.2368,-79.385,1.6511,-0.6560,1.7767,11.006,1.0090,3.8580,0.387,-0.0656,-2.8665,-90.391,3.553,-0.0075
8.601,1.985,0.7417,1.1779,-91.638,0.1182,-0.4658,-80.432,1.6609,-0.5763,1.7580,11.206,1.0191,3.8478,0.187,-0.0723,-3.0989,-91.638,3.527,-0.3144
8.653,2.209,0.7336,0.9537,-92.710,0.3451,-0.4370,-84.079,1.4075,-0.3223,1.4440,8.631,1.0858,3.8154,-1.213,-0.0843,-3.3526,-92.710,3.920,-0.3089
8.702,2.426,0.7217,0.7370,-93.661,0.8808,0.1857,-92.498,0.5400,0.1940,0.5738,1.163,1.0840,3.8460,-1.013,-0.0988,-3.5799,-93.661,4.090,-0.3155
8.750,2.650,0.7073,0.5135,-93.527,0.9190,0.0453,-93.340,0.4543,0.2401,0.5138,0.187,1.0814,3.8965,-0.813,-0.1125,-3.8021,-93.527,4.060,0.0885
8.800,2.650,0.7073,0.5135,-93.527,0.8928,0.0166,-94.740,0.4846,0.2157,0.5304,-1.213,1.0276,3.8385,-0.013,-0.1125,-3.8021,-93.527,4.060,0.0885
8.850,2.874,0.6956,0.2899,-92.017,0.8910,-0.1547,-93.030,0.4375,0.2109,0.4857,-1.013,0.9807,3.8299,0.787,-0.1223,-4.0035,-92.017,3.689,0.4497
8.900,3.068,0.6907,0.0960,-90.757,0.8974,-0.2832,-91.570,0.3765,0.2117,0.4319,-0.813,0.9707,3.8699,0.787,-0.1246,-4.1819,-90.757,3.403,0.3110
8.950,3.273,0.6897,-0.1094,-89.719,0.9030,-0.5425,-89.732,0.4342,0.2111,0.4828,-0.013,0.9707,3.8699,0.787,-0.1236,-4.3811,-89.719,3.273,0.1701
9.000,3.514,0.6907,-0.3500,-90.039,0.9172,-0.5524,-88.932,0.2023,0.2267,0.3038,1.107,0.9707,3.8699,0.787,-0.1236,-4.3811,-89.719,3.659,-0.1802
9.050,3.514,0.6907,-0.3500,-90.039,0.9107,-0.7772,-89.252,0.4270,0.2203,0.4805,0.787,0.8092,4.2815,-0.283,-0.1238,-4.6458,-90.039,3.659,-0.1802
9.100,3.725,0.6888,-0.5606,-91.310,0.9086,-1.0095,-90.523,0.4438,0.2300,0.4998,0.787,0.8092,4.2815,-0.283,-0.1291,-4.8781,-91.310,3.972,-0.4435
9.150,4.001,0.6780,-0.8372,-93.446,0.7546,-1.0843,-92.479,0.2420,0.0913,0.2587,0.968,0.9221,4.2673,-1.483,-0.1470,-5.1741,-93.446,4.254,-0.3758
9.200,4.266,0.6598,-1.1010,-94.555,0.6135,-1.1657,-94.838,0.0681,-0.0410,0.0795,-0.283,0.9301,4.2863,-1.683,-0.1688,-5.4481,-94.555,4.396,-0.2494
9.250,4.573,0.6360,-1.4072,-94.555,0.6124,-1.1745,-96.038,-0.2300,-0.0420,0.2338,-1.483,0.8831,4.2694,-1.083,-0.1688,-5.4481,-94.555,4.396,-0.2494
9.300,4.573,0.6360,-1.4072,-94.064,0.5700,-1.4666,-95.747,0.0640,-0.0616,0.0888,-1.683,0.7534,4.3250,0.317,-0.1910,-5.7611,-94.064,4.478,0.2549
9.350,4.860,0.6193,-1.6934,-92.229,0.5510,-1.7440,-93.911,0.0532,-0.0663,0.0850,-1.683,0.6370,4.3374,1.517,-0.2018,-6.0388,-92.229,4.334,0.5809
9.400,5.120,0.6147,-1.9541,-89.244,0.5658,-2.0042,-90.326,0.0494,-0.0495,0.0700,-1.083,0.6370,4.3374,1.517,-0.1987,-6.2785,-89.244,3.983,0.6235
9.452,5.363,0.6211,-2.1968,-87.600,0.6001,-2.1791,-87.283,-0.0185,-0.0202,0.0274,0.317,0.4607,4.3062,3.116,-0.1893,-6.5032,-87.600,3.665,0.3513
9.500,5.591,0.6305,-2.4240,-88.126,0.6200,-2.1685,-86.083,-0.2557,-0.0022,0.2557,2.044,0.6466,4.3180,1.317,-0.1893,-6.5032,-87.600,3.872,-0.2519
9.550,5.591,0.6305,-2.4240,-88.126,0.6342,-2.4084,-86.610,-0.0154,0.0042,0.0160,1.517,0.8258,4.3448,-0.283,-0.1814,-6.7434,-88.126,3.872,-0.2519
9.600,5.823,0.6366,-2.6564,-89.009,0.6629,-2.6699,-85.892,0.0139,0.0260,0.0295,3.116,0.8747,4.3332,-0.683,-0.1774,-6.9768,-89.009,3.875,-0.2504
9.650,6.032,0.6391,-2.8658,-89.784,0.6352,-2.8710,-88.467,0.0052,-0.0039,0.0065,1.317,0.8747,4.3332,-0.683,-0.1766,-7.1869,-89.784,3.877,-0.2470
9.700,6.276,0.6391,-3.1098,-90.269,0.6113,-3.0917,-90.552,-0.0180,-0.0279,0.0332,-0.283,0.1216,4.2480,5.488,-0.1777,-7.4374,-90.269,3.976,-0.1353
9.754,6.550,0.6372,-3.3837,-90.563,0.6024,-3.3760,-91.245,-0.0073,-0.0349,0.0356,-0.683,0.1056,4.1960,5.688,-0.1804,-7.7119,-90.563,3.972,-0.2787
9.800,6.550,0.6372,-3.3837,-90.563,0.6081,-3.3843,-90.788,0.0008,-0.0291,0.0291,-0.226,0.1056,4.1960,5.688,-0.1804,-7.7119,-90.563,3.972,-0.2787
9.850,6.774,0.6323,-3.6073,-92.324,0.6657,-3.6632,-88.452,0.0545,0.0357,0.0651,3.872,-1.1060,4.7608,14.582,-0.1896,-7.9388,-92.324,4.008,-0.5794
9.900,7.053,0.6200,-3.8857,-92.155,0.7205,-3.9920,-86.466,0.1025,0.1044,0.1463,5.688,-0.8883,4.7790,12.982,-0.1998,-8.2087,-92.155,3.860,0.5599
9.951,7.298,0.6162,-4.1305,-89.085,0.7841,-3.9642,-79.990,-0.1636,0.1705,0.2363,9.095,-1.1402,4.7632,14.782,-0.1959,-8.4518,-89.085,3.804,0.7737
10.000,7.298,0.6162,-4.1305,-89.085,0.8195,-3.5009,-76.102,-0.6263,0.2134,0.6617,12.982,-1.5210,4.6376,17.582,-0.1959,-8.4518,-89.085,3.804,0.7737
10.050,7.549,0.6249,-4.3815,-86.742,0.8902,-3.7435,-73.760,-0.6219,0.3011,0.6910,12.982,-1.4918,4.6061,17.382,-0.1816,-8.7041,-86.742,3.813,0.5198
10.100,7.788,0.6384,-4.6207,-88.129,0.9756,-3.9350,-73.347,-0.6744,0.3594,0.7641,14.782,-1.4918,4.6061,17.382,-0.1735,-8.9501,-88.129,3.890,-1.0132
10.150,8.022,0.6386,-4.8545,-92.682,1.0782,-4.1767,-75.100,-0.6976,0.4074,0.8079,17.582,-1.0369,4.7635,14.182,-0.1847,-9.1877,-92.682,3.886,-1.4518
10.200,8.221,0.6230,-5.0532,-96.880,1.1113,-4.4041,-79.498,-0.7029,0.4071,0.8123,17.382,-0.6865,4.8837,11.783,-0.2074,-9.3764,-96.880,3.668,-1.3622
10.250,8.424,0.5914,-5.2529,-101.975,1.0665,-4.5671,-87.793,-0.7695,0.3225,0.8343,14.182,-0.6865,4.8837,11.783,-0.2467,-9.5615,-101.975,3.374,-1.5881
10.300,8.625,0.5413,-5.4483,-107.320,1.0665,-4.5671,-87.793,-0.9976,0.2391,1.0259,19.527,-0.6865,4.8837,11.783,-0.2467,-9.5615,-101.975,3.449,-1.5912
10.350,8.625,0.5413,-5.4483,-107.320,1.0076,-4.7256,-94.938,-0.8288,0.2300,0.8601,12.383,-0.6434,4.8997,11.583,-0.3090,-9.7614,-107.320,3.449,-1.5912
10.400,8.844,0.4659,-5.6537,-113.857,0.9565,-4.9583,-102.074,-0.8344,0.1674,0.8511,11.783,-0.6434,4.8997,11.583,-0.4013,-9.9701,-113.857,3.502,-1.7206
10.450,9.081,0.3590,-5.8653,-120.181,0.8834,-5.1850,-108.501,-0.8518,0.1113,0.8590,11.680,-0.6434,4.8997,11.583,-0.5243,-10.1816,-120.181,3.567,-1.4985
10.500,9.289,0.2475,-6.0408,-124.974,0.7085,-5.5100,-114.681,-0.6992,0.0735,0.7031,10.293,-0.2073,4.5707,7.500,-0.6469,-10.3569,-124.974,3.628,-1.2078
10.552,9.289,0.2475,-6.0408,-124.974,0.5014,-5.7762,-117.531,-0.3623,0.0564,0.3667,7.444,-0.1475,4.6168,7.100,-0.6469,-10.3569,-124.974,3.628,-1.2078
10.600,9.571,0.0759,-6.2648,-130.327,0.3306,-5.9872,-123.212,-0.3764,0.0145,0.3767,7.115,-0.1475,4.6168,7.100,-0.8365,-10.5802,-130.327,3.759,-1.3642
10.651,9.848,-0.1141,-6.4656,-137.550,0.3812,-6.1927,-124.567,-0.5497,0.1329,0.5655,12.983,0.3222,4.3047,4.997,-0.8365,-10.5802,-130.327,3.702,-1.9234
10.700,9.848,-0.1141,-6.4656,-137.550,0.2209,-6.5213,-132.493,-0.2096,0.2672,0.3396,5.057,0.2857,4.2838,5.197,-1.0436,-10.7696,-137.550,3.702,-1.9234
10.750,10.139,-0.3434,-6.6460,-147.016,0.0070,-6.7352,-141.828,-0.2454,0.2656,0.3616,5.188,0.2857,4.2838,5.197,-1.2756,-10.9494,-147.016,3.579,-2.0950
10.800,10.414,-0.5839,-6.7776,-147.016,-0.0056,-6.7706,-141.938,-0.4889,0.3090,0.5784,5.078,0.3028,4.2243,4.997,-1.2756,-10.9494,-147.016,3.579,-2.0950
10.850,10.414,-0.5839,-6.7776,-155.856,-0.2592,-6.9296,-151.203,-0.2341,0.2715,0.3585,4.653,0.8940,4.2103,1.997,-1.5323,-11.0644,-155.856,3.530,-1.7381
10.900,10.642,-0.7964,-6.8602,-162.205,-0.4824,-7.0104,-158.536,-0.2531,0.2390,0.3481,3.669,0.4160,4.2582,4.797,-1.7632,-11.1385,-162.205,3.655,-1.6663
10.950,10.913,-1.0592,-6.9279,-169.342,-0.7422,-7.0593,-166.561,-0.2872,0.1878,0.3432,2.781,0.4160,4.2582,4.797,-2.0269,-11.1882,-169.342,3.511,-1.6616
11.000,10.913,-1.0592,-6.9279,-169.342,-0.6990,-7.0343,-165.946,-0.3343,0.1712,0.3756,3.397,0.4852,4.2304,4.397,-2.0269,-11.1882,-169.342,3.511,-1.6616
11.050,11.170,-1.3142,-6.9592,-177.562,-0.9223,-7.0925,-172.765,-0.3859,0.1499,0.4139,4.797,0.4852,4.2304,4.397,-2.2828,-11.1991,-177.562,3.355,-2.0187
11.101,11.411,-1.5550,-6.9522,173.483,-1.1595,-7.0854,178.279,-0.4081,0.0874,0.4173,4.797,0.5549,4.2154,4.197,-2.5185,-11.1721,173.483,3.169,-2.1254
11.150,11.411,-1.5550,-6.9522,173.483,-1.1694,-7.1019,177.879,-0.4001,0.1050,0.4136,4.397,0.5549,4.2154,4.197,-2.5185,-11.1721,173.483,3.169,-2.1254
11.200,11.631,-1.7715,-6.9108,164.119,-1.3267,-7.0723,168.316,-0.4720,0.0337,0.4732,4.197,2.5005,3.7915,-5.147,-2.7027,-11.1197,164.119,2.665,-2.0589
11.250,11.820,-1.9490,-6.8451,154.726,-1.5032,-7.0043,158.923,-0.4711,-0.0463,0.4734,4.197,2.5005,3.7915,-5.147,-2.8737,-11.0390,154.726,2.453,-2.2974
11.300,11.964,-2.0748,-6.7756,146.960,-1.6067,-6.9222,147.529,-0.4723,-0.1323,0.4905,0.569,2.3979,3.8122,-4.547,-3.0107,-10.9498,146.960,2.586,-2.3661
11.350,11.964,-2.0748,-6.7756,146.960,-1.4804,-6.8441,141.813,-0.5356,-0.2667,0.5983,-5.147,1.9790,3.9294,-2.148,-3.0107,-10.9498,146.960,2.586,-2.3661
11.400,12.157,-2.2272,-6.6576,137.118,-1.6281,-6.6798,131.971,-0.4541,-0.3914,0.5995,-5.147,2.2386,3.8272,-3.547,-3.1726,-10.7995,137.118,2.776,-2.2170
11.450,12.338,-2.3517,-6.5265,129.254,-1.7517,-6.5130,124.706,-0.3692,-0.4732,0.6002,-4.547,2.2386,3.8272,-3.547,-3.3179,-10.6217,129.254,3.143,-2.1537
11.504,12.566,-2.4840,-6.3401,120.851,-1.8607,-6.3303,118.704,-0.3112,-0.5401,0.6234,-2.148,1.7734,3.9490,-0.948,-3.4525,-10.3964,120.851,3.445,-1.9645
11.550,12.566,-2.4840,-6.3401,120.851,-1.8506,-6.3356,117.304,-0.3210,-0.5461,0.6334,-3.547,2.0152,3.8664,-2.348,-3.4525,-10.3964,120.851,3.445,-1.9645
11.600,12.781,-2.5836,-6.1500,114.003,-1.9283,-6.1273,110.456,-0.2458,-0.6079,0.6557,-3.547,2.0152,3.8664,-2.348,-3.5430,-10.1933,114.003,3.481,-1.9487
11.650,13.028,-2.6690,-5.9184,105.779,-2.0052,-5.9293,104.831,-0.1910,-0.6358,0.6639,-0.948,1.9702,3.8604,-2.148,-3.6147,-9.9395,105.779,3.586,-2.0715
11.703,13.259,-2.7186,-5.6923,98.183,-2.0294,-5.6644,95.836,-0.0705,-0.6862,0.6898,-2.348,1.8230,3.8856,-1.348,-3.6508,-9.6885,98.183,3.747,-2.1271
11.750,13.454,-2.7387,-5.4990,93.292,-2.0455,-5.4609,91.145,-0.0018,-0.6943,0.6943,-2.148,1.9132,3.8241,-1.948,-3.6636,-9.4652,93.292,4.021,-1.5732
11.801,13.711,-2.7422,-5.2419,87.706,-2.0375,-5.1818,85.558,0.0883,-0.7018,0.7073,-2.148,1.5009,3.9337,0.452,-3.6660,-9.1860,87.706,4.243,-1.4466
11.850,13.905,-2.7289,-5.0481,84.018,-2.0334,-5.0201,82.671,0.1003,-0.6888,0.6961,-1.348,1.5009,3.9337,0.452,-3.6459,-8.9939,84.018,4.183,-1.5121
11.900,13.905,-2.7289,-5.0481,84.018,-2.0354,-5.0346,82.254,0.0857,-0.6883,0.6936,-1.764,1.5009,3.9337,0.452,-3.6459,-8.9939,84.018,4.183,-1.5121
11.952,14.160,-2.6909,-4.7960,78.172,-2.0272,-4.8167,77.463,0.1158,-0.6539,0.6640,-0.708,2.2829,3.5097,-3.200,-3.6196,-8.7428,78.172,4.065,-1.6493
12.002,14.160,-2.6909,-4.7960,78.172,-1.9552,-4.9169,77.098,0.0325,-0.7448,0.7455,-1.073,2.0593,3.5484,-1.800,-3.6196,-8.7428,78.172,4.065,-1.6493
12.053,14.490,-2.6013,-4.4779,69.608,-1.6939,-4.7324,66.729,0.0776,-0.9392,0.9424,-2.879,2.0593,3.5484,-1.800,-3.5062,-8.4378,69.608,3.843,-1.7505
12.100,14.829,-2.4613,-4.1698,61.186,-1.5194,-4.4522,59.074,0.2065,-0.9613,0.9833,-2.112,1.3053,3.2168,1.983,-3.3316,-8.1203,61.186,4.059,-1.1315
12.150,15.063,-2.3441,-3.9666,59.071,-1.4760,-4.4418,58.585,0.0385,-0.9889,0.9896,-0.486,1.3053,3.2168,1.983,-3.2065,-7.9025,59.071,4.293,-0.5081
12.200,15.323,-2.2076,-3.7456,57.549,-1.4810,-4.5545,59.288,-0.2927,-1.0472,1.0873,1.740,1.5936,3.1399,0.183,-3.0596,-7.6716,57.549,4.483,-0.4545
12.250,15.323,-2.2076,-3.7456,57.549,-1.4441,-4.5424,57.833,-0.2627,-1.0718,1.1036,0.284,1.2078,3.2492,2.383,-3.0596,-7.6716,57.549,4.483,-0.4545
12.300,15.626,-2.0454,-3.4899,58.527,-1.3098,-4.3289,57.365,-0.3315,-1.0654,1.1158,-1.162,0.8291,3.3911,5.182,-2.9361,-7.4698,58.527,4.079,0.2939
12.351,15.894,-1.9069,-3.2601,59.612,-1.2328,-4.1092,60.012,-0.3914,-1.0110,1.0841,0.401,0.8291,3.3911,5.182,-2.8043,-7.2450,59.612,3.949,0.2898
12.406,16.171,-1.7719,-3.0181,62.859,-1.1846,-3.8311,66.842,-0.4555,-0.8935,1.0030,3.983,0.8751,3.4137,4.982,-2.6761,-6.9949,62.859,3.972,0.7060
12.450,16.392,-1.6745,-2.8207,64.887,-1.1037,-3.6219,68.869,-0.4832,-0.8569,0.9837,3.983,0.6375,3.4644,6.782,-2.5809,-6.7918,64.887,4.021,0.6448
12.500,16.392,-1.6745,-2.8207,64.887,-1.1278,-3.6061,70.069,-0.4791,-0.8283,0.9569,5.182,0.6964,3.4621,6.382,-2.5809,-6.7918,64.887,4.021,0.6448
12.550,16.606,-1.5875,-2.6248,68.109,-1.0501,-3.3922,73.092,-0.5117,-0.7847,0.9368,4.982,0.6964,3.4621,6.382,-2.5090,-6.6129,68.109,3.653,1.0229
12.600,16.843,-1.5042,-2.4025,71.050,-1.0211,-3.1846,77.832,-0.5828,-0.7109,0.9193,6.782,0.6964,3.4621,6.382,-2.4322,-6.4066,71.050,3.324,0.8192
12.651,17.027,-1.4489,-2.2270,74.848,-0.9788,-2.9817,81.230,-0.6056,-0.6510,0.8891,6.382,2.4475,1.6005,6.592,-2.3811,-6.2176,74.848,3.466,1.3629
12.700,17.274,-1.3947,-1.9864,80.260,-0.8368,-2.8650,86.657,-0.7716,-0.6985,1.0408,6.397,2.3706,1.5771,7.191,-2.3378,-5.9653,80.260,3.570,1.3928
12.750,17.463,-1.3691,-1.7995,85.041,0.4077,-4.2257,86.806,-2.2636,-1.9799,3.0073,1.766,2.1753,1.6826,8.991,-2.3378,-5.9653,80.260,3.810,1.7752
12.800,17.463,-1.3691,-1.7995,85.041,0.8038,-4.3787,91.632,-2.3817,-2.3878,3.3725,6.592,2.2479,1.6179,8.391,-2.3192,-5.7510,85.041,3.810,1.7752
12.850,17.700,-1.3601,-1.5622,91.766,0.7461,-4.1426,98.957,-2.6441,-2.0257,3.3308,7.191,2.1774,1.6179,9.191,-2.3278,-5.4713,91.766,4.089,1.9023
12.900,17.926,-1.3743,-1.3363,95.458,0.6734,-3.8611,104.449,-2.7082,-1.7983,3.2508,8.991,2.4655,1.4953,6.592,-2.3498,-5.2409,95.458,4.146,0.9219
12.951,18.175,-1.4019,-1.0888,97.173,0.6169,-3.6545,105.565,-2.7977,-1.6826,3.2647,8.391,2.4655,1.4953,6.592,-2.3829,-4.9779,97.173,4.366,0.5257
13.000,18.175,-1.4019,-1.0888,97.173,0.6202,-3.6767,106.364,-2.8202,-1.6831,3.2843,9.191,2.5642,1.5467,5.392,-2.3829,-4.9779,97.173,4.366,0.5257
13.050,18.475,-1.4473,-0.7923,100.794,0.5884,-3.4632,107.385,-3.0049,-1.4995,3.3582,6.592,2.5027,1.5470,5.992,-2.4339,-4.7102,100.794,3.917,0.7675
13.100,18.727,-1.4964,-0.5454,101.282,0.5146,-3.2343,107.874,-3.0303,-1.4460,3.3577,6.592,2.5027,1.5470,5.992,-2.4810,-4.4743,101.282,3.734,0.0568
13.150,18.942,-1.5394,-0.3344,101.699,0.4568,-2.9529,107.090,-2.9689,-1.4238,3.2926,5.392,2.6785,1.4716,4.192,-2.5209,-4.2816,101.699,3.392,0.0711
13.200,19.118,-1.5745,-0.1626,101.105,0.3896,-2.8027,107.096,-2.9690,-1.4189,3.2906,5.992,2.6785,1.4916,4.192,-2.5555,-4.1053,101.105,3.469,-0.2331
13.250,19.349,-1.6198,0.0645,101.870,0.3554,-2.5505,106.062,-2.9653,-1.3951,3.2771,4.192,2.6785,1.4916,4.192,-2.6109,-3.8415,101.870,3.879,0.2355
13.306,19.558,-1.6635,0.2688,102.226,0.2918,-2.3348,106.418,-2.9586,-1.3596,3.2561,4.192,4.3664,-0.0531,-20.095,-2.6586,-3.6218,102.226,4.124,0.1377
13.350,19.558,-1.6635,0.2688,102.226,0.2918,-2.3148,106.418,-2.9391,-1.3639,3.2401,4.192,4.3649,-0.1361,-20.295,-2.6586,-3.6218,102.226,4.124,0.1377
13.400,19.839,-1.7267,0.5421,104.335,0.4205,-2.2362,92.905,-3.2234,-1.3925,3.5113,-11.429,4.2957,0.0120,-18.296,-2.7320,-3.3343,104.335,4.338,0.5348
13.450,20.090,-1.7919,0.7847,105.938,0.6879,-2.0011,85.411,-3.3597,-1.6195,3.7296,-20.527,4.3307,-0.0615,-19.296,-2.7977,-3.0914,105.938,4.325,0.5026
13.500,20.340,-1.8648,1.0234,108.476,0.6764,-1.8167,88.181,-3.4991,-1.5102,3.8111,-20.295,4.3186,-0.0661,-18.896,-2.8765,-2.8556,108.476,4.287,0.7420
13.551,20.594,-1.9480,1.2643,109.526,0.6653,-1.5611,91.231,-3.5363,-1.5186,3.8486,-18.296,4.3186,-0.0661,-18.896,-2.9531,-2.6333,109.526,3.971,0.0267
13.600,20.594,-1.9480,1.2643,109.526,0.6733,-1.5710,90.231,-3.5484,-1.5229,3.8614,-19.296,4.3338,-0.0488,-19.096,-2.9531,-2.6333,109.526,3.971,0.0267
13.650,20.850,-2.0331,1.5048,109.288,0.6734,-1.3256,89.992,-3.5656,-1.6196,3.9162,-19.296,4.3524,-0.0843,-19.496,-3.0341,-2.4017,109.288,3.802,-0.1349
13.700,21.101,-2.1127,1.7432,107.045,0.6786,-1.0963,88.149,-3.5330,-1.8363,3.9817,-18.896,4.3883,-0.2169,-21.095,-3.1102,-2.1535,107.045,3.913,-0.4893
13.753,21.366,-2.1885,1.9970,106.175,0.7038,-0.7988,87.080,-3.4909,-1.9990,4.0227,-19.096,4.3883,-0.2169,-21.095,-3.1848,-1.8962,106.175,3.954,-0.2044
13.800,21.366,-2.1885,1.9970,106.175,0.7173,-0.8090,86.680,-3.5044,-2.0091,4.0395,-19.496,4.3670,-0.1232,-20.095,-3.1848,-1.8962,106.175,3.954,-0.2044
