t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate
16.100,46.915,-1.4376,-0.6719,94.858,-2.4396,-0.7165,112.019,0.0404,1.0022,1.0030,17.161,-0.9234,4.1625,11.362,-2.3480,-4.5308,94.858,4.113,-1.0097
16.150,47.184,-1.4577,-0.4038,94.908,-2.3584,-0.7769,109.620,-0.2947,0.9293,0.9749,14.712,-0.6913,4.1231,8.763,-2.3480,-4.5308,94.858,3.619,0.6868
16.200,47.184,-1.4577,-0.4038,94.908,-2.4378,-0.5547,109.670,-0.0665,0.9894,0.9916,14.762,-0.9590,4.1805,11.962,-2.3682,-4.2957,94.908,3.619,0.6868
16.250,47.371,-1.4770,-0.2176,97.360,-2.4466,-0.3749,108.722,-0.0318,0.9818,0.9823,11.362,-1.1189,4.1956,13.762,-2.3873,-4.1484,97.360,3.175,0.7186
16.300,47.542,-1.5030,-0.0485,100.728,-2.4749,-0.1818,109.491,0.0499,0.9797,0.9810,8.763,-1.1189,4.1956,13.762,-2.4186,-3.9829,100.728,3.012,0.9368
16.353,47.789,-1.5533,0.1928,102.605,-2.5565,-0.0809,112.690,-0.0481,1.0388,1.0399,10.084,-1.1592,4.2255,14.162,-2.4461,-3.8377,100.728,3.481,0.4500
16.400,48.013,-1.6068,0.4101,105.571,-2.6473,0.0182,116.367,-0.0982,1.1075,1.1118,10.796,-1.0999,4.2150,13.762,-2.4783,-3.6939,102.605,3.610,0.7657
16.450,48.013,-1.6068,0.4101,105.571,-2.7612,0.2210,119.333,0.1277,1.1628,1.1698,13.762,-1.1865,4.2242,15.162,-2.5407,-3.4698,105.571,3.610,0.7657
16.500,48.241,-1.6700,0.6299,106.109,-2.8936,0.4448,120.271,0.1617,1.2269,1.2375,14.162,-0.9768,4.1139,12.562,-2.6067,-3.2414,106.109,3.761,0.1233
16.556,48.506,-1.7474,0.8826,108.547,-3.0081,0.6797,122.309,0.2087,1.2598,1.2769,13.762,-0.9768,4.1139,12.562,-2.6944,-2.9799,108.547,3.917,0.3883
16.600,48.749,-1.8253,1.1133,108.530,-3.0077,0.6433,123.708,-0.0699,1.2705,1.2724,15.179,-1.1198,4.2005,14.562,-2.6944,-2.9799,108.547,3.713,0.0404
16.650,48.749,-1.8253,1.1133,108.530,-3.0782,0.8175,121.092,0.1177,1.2819,1.2873,12.562,-0.9421,4.0835,12.162,-2.7680,-2.7604,108.530,3.713,0.0404
16.700,49.033,-1.9164,1.3822,108.745,-3.2223,1.0545,121.307,0.1094,1.3419,1.3464,12.562,-0.9734,4.1192,12.562,-2.8571,-2.4977,108.745,3.590,-0.2688
16.750,49.225,-1.9763,1.5643,107.271,-3.3640,1.2366,121.833,0.0991,1.4224,1.4258,14.562,-0.9734,4.1192,12.562,-2.9172,-2.3044,107.271,3.761,-0.5315
16.800,49.496,-2.0546,1.8242,106.248,-3.3083,1.2162,119.433,-0.2329,1.3738,1.3934,13.185,-0.9734,4.1192,12.562,-2.9172,-2.3044,107.271,3.960,-0.1123
16.850,49.496,-2.0546,1.8242,106.248,-3.4434,1.4659,118.410,0.0446,1.4336,1.4343,12.162,-0.9135,4.0693,11.362,-2.9967,-2.0319,106.248,3.960,-0.1123
16.900,49.738,-2.1228,2.0561,106.729,-3.5775,1.7024,119.291,0.0800,1.4950,1.4971,12.562,-0.9798,4.1227,12.962,-3.0675,-1.7926,106.729,4.077,0.2402
16.950,50.058,-2.2179,2.3616,107.871,-3.7264,1.9902,119.634,0.1094,1.5497,1.5535,11.763,-0.9798,4.1227,12.962,-3.1664,-1.4859,107.871,4.099,0.1096
17.005,50.294,-2.2911,2.5865,108.206,-3.8403,2.1917,119.568,0.1090,1.5949,1.5987,11.362,-1.0443,4.1986,14.362,-3.2393,-1.2641,108.206,4.043,-0.0265
17.050,50.294,-2.2911,2.5865,108.206,-3.8531,2.1642,121.168,0.0869,1.6157,1.6181,12.962,-0.9465,4.0785,12.962,-3.2393,-1.2641,108.206,4.043,-0.0265
17.100,50.512,-2.3567,2.7937,105.984,-3.9550,2.3486,118.946,0.0122,1.6591,1.6592,12.962,-0.8910,3.9950,11.762,-3.2973,-1.0616,105.984,3.901,-1.0470
17.150,50.784,-2.4214,3.0584,100.443,-4.0952,2.6116,114.805,-0.1360,1.7270,1.7324,14.362,-0.8469,3.9034,9.563,-3.3491,-0.7806,100.443,3.998,-1.6544
17.201,51.069,-2.4588,3.3408,94.028,-4.1245,2.8588,106.990,-0.3638,1.6954,1.7340,12.962,-0.8469,3.9034,9.563,-3.3706,-0.4758,94.028,4.194,-1.5028
17.250,51.318,-2.4659,3.5891,88.214,-4.0939,2.8421,105.790,-0.7974,1.6039,1.7912,17.576,-0.8353,3.8448,8.363,-3.3706,-0.4758,94.028,3.716,-1.7190
17.300,51.318,-2.4659,3.5891,88.214,-4.1300,3.0477,99.976,-0.5930,1.6464,1.7500,11.762,-0.8643,3.8619,10.563,-3.3641,-0.2671,88.214,3.716,-1.7190
17.350,51.538,-2.4482,3.8088,81.393,-4.1227,3.2475,90.956,-0.8056,1.5716,1.7660,9.563,-0.8586,3.8295,8.963,-3.3392,-0.1026,81.393,3.288,-1.9322
17.400,51.729,-2.4094,3.9961,74.297,-4.1069,3.3904,82.660,-1.0425,1.4702,1.8023,8.363,-0.8586,3.8295,8.963,-3.3030,0.0263,74.297,2.887,-1.9320
17.453,51.926,-2.3439,4.1820,66.614,-4.0733,3.4703,77.177,-1.3397,1.3049,1.8702,10.563,-0.8881,3.8996,10.363,-3.2264,0.2033,66.614,2.645,-1.7367
17.500,51.926,-2.3439,4.1820,66.614,-4.0773,3.5277,75.577,-1.2886,1.3313,1.8528,8.963,-0.8843,3.9245,9.563,-3.2264,0.2033,66.614,2.645,-1.7367
17.550,52.088,-2.2725,4.3274,60.670,-4.0124,3.7025,69.633,-1.3970,1.2108,1.8487,8.963,-0.8949,3.9565,9.963,-3.1350,0.3659,60.670,2.923,-1.6562
17.603,52.308,-2.1553,4.5130,54.525,-3.9355,3.9140,64.887,-1.5210,1.1021,1.8783,10.363,-0.8949,3.9565,9.963,-2.9951,0.5622,54.525,3.217,-1.6116
17.650,52.308,-2.1553,4.5130,54.525,-3.9312,3.9814,64.088,-1.4636,1.1377,1.8538,9.563,-0.8851,3.9858,9.763,-2.9951,0.5622,54.525,3.217,-1.6116
17.700,52.560,-1.9962,4.7092,46.801,-3.7912,4.2224,56.763,-1.5836,0.9753,1.8598,9.963,-0.8919,3.9346,8.563,-2.8067,0.7629,46.801,3.430,-1.8289
17.750,52.799,-1.8235,4.8735,39.631,-3.6138,4.4308,49.594,-1.6612,0.8010,1.8442,9.963,-0.8919,3.9346,8.563,-2.5959,0.9375,39.631,3.726,-1.9110
17.804,53.061,-1.6108,5.0275,31.421,-3.4044,4.6429,41.184,-1.7311,0.6068,1.8343,9.763,-0.9478,3.9988,11.362,-2.3713,1.0747,31.421,3.603,-1.9890
17.850,53.061,-1.6108,5.0275,31.421,-3.3968,4.6442,39.984,-1.7239,0.6040,1.8267,8.563,-0.9644,3.9720,10.763,-2.3713,1.0747,31.421,3.603,-1.9890
17.900,53.286,-1.4125,5.1336,24.268,-3.2051,4.7679,32.831,-1.7845,0.4034,1.8295,8.563,-0.9789,3.9983,11.163,-2.1633,1.1685,24.268,3.554,-1.9613
17.950,53.506,-1.2073,5.2127,17.292,-3.1011,4.8262,28.654,-1.9231,0.1939,1.9328,11.362,-1.0121,4.0555,12.962,-1.9481,1.2355,17.292,3.546,-1.9535
18.000,53.713,-1.0064,5.2635,10.383,-2.9326,4.8902,21.145,-1.9619,-0.0201,1.9620,10.763,-1.0121,4.0555,12.962,-1.7621,1.2695,10.383,3.168,-1.8966
18.050,53.903,-0.8186,5.2867,2.684,-2.8260,4.9341,13.846,-2.0217,-0.2582,2.0381,11.163,-1.0081,4.0217,11.362,-1.6310,1.2757,2.684,2.755,-2.0582
18.100,53.903,-0.8186,5.2867,2.684,-2.8260,4.9341,13.846,-2.0217,-0.2582,2.0381,11.163,-1.0278,4.0398,11.962,-1.6310,1.2757,2.684,2.755,-2.0582
18.150,54.058,-0.6636,5.2855,-3.844,-2.7604,4.9533,9.118,-2.0698,-0.4721,2.1229,12.962,-0.9878,4.0698,11.962,-1.5023,1.2671,-3.844,2.332,-1.7358
18.200,54.193,-0.5297,5.2693,-9.743,-2.6059,4.9715,1.619,-1.9958,-0.6449,2.0974,11.362,-0.9781,4.1262,13.762,-1.3793,1.2459,-9.743,2.011,-1.5912
18.250,54.317,-0.4083,5.2415,-15.823,-2.5092,4.9643,-3.861,-1.9457,-0.8396,2.1191,11.962,-0.9781,4.1262,13.762,-1.2577,1.2115,-15.823,1.965,-1.7006
18.300,54.454,-0.2789,5.1962,-22.636,-2.4692,4.9943,-3.861,-1.9439,-1.0294,2.1996,18.775,-0.9705,4.0932,12.362,-1.2577,1.2115,-15.823,2.004,-1.7356
18.350,54.454,-0.2789,5.1962,-22.636,-2.3474,4.9817,-8.874,-1.8266,-0.9941,2.0796,13.762,-0.9960,4.1474,13.962,-1.1264,1.1567,-22.636,2.004,-1.7356
18.400,54.579,-0.1663,5.1417,-28.850,-2.2229,4.9482,-15.088,-1.7080,-1.1618,2.0657,13.762,-0.9945,4.1359,13.362,-1.0135,1.0945,-28.850,2.015,-1.7859
18.450,54.704,-0.0605,5.0748,-35.793,-2.0774,4.8944,-23.431,-1.5304,-1.3259,2.0249,12.362,-0.9966,4.1562,13.962,-0.9096,1.0196,-35.793,1.939,-1.9613
18.500,54.861,0.0592,4.9733,-44.674,-2.1247,4.9174,-21.831,-1.5138,-1.5752,2.1846,22.842,-0.9966,4.1562,13.962,-0.9096,1.0196,-35.793,2.126,-1.7524
18.550,54.861,0.0592,4.9733,-44.674,-1.9565,4.8212,-31.311,-1.3265,-1.5253,2.0215,13.362,-0.9979,4.0639,9.763,-0.7776,0.8891,-44.674,2.126,-1.7524
18.600,54.999,0.1515,4.8718,-51.122,-1.8035,4.7027,-37.760,-1.0954,-1.6281,1.9623,13.362,-0.9979,4.0639,9.763,-0.6561,0.7384,-51.122,2.460,-1.8133
18.656,55.188,0.2612,4.7168,-58.761,-1.6147,4.5190,-44.799,-0.8037,-1.7065,1.8863,13.962,-0.9979,4.0639,9.763,-0.5123,0.5012,-58.761,2.823,-1.6377
18.700,55.188,0.2612,4.7168,-58.761,-1.5877,4.4710,-48.999,-0.7487,-1.7083,1.8652,9.763,-1.0057,4.1397,11.562,-0.5123,0.5012,-58.761,2.823,-1.6377
18.750,55.417,0.3684,4.5154,-65.570,-1.3906,4.1821,-55.737,-0.4240,-1.7394,1.7903,9.833,-1.0138,4.1740,12.162,-0.3670,0.1814,-65.570,3.179,-1.4905
18.800,55.640,0.4513,4.3080,-71.304,-1.2417,3.9654,-59.386,-0.2182,-1.7135,1.7273,11.918,-1.0138,4.1740,12.162,-0.2683,-0.1102,-71.304,3.497,-1.3954
18.850,55.846,0.5125,4.1114,-73.607,-1.1332,3.7645,-62.045,-0.1316,-1.6767,1.6819,11.562,-1.0894,4.3002,15.962,-0.2001,-0.3420,-73.607,3.858,-0.4993
18.900,56.072,0.5727,3.8934,-75.822,-1.0197,3.5600,-63.660,-0.0667,-1.6256,1.6269,12.162,-1.0894,4.3002,15.962,-0.1352,-0.5991,-75.822,4.212,-0.7291
18.950,56.332,0.6311,3.6397,-78.453,-1.0197,3.5600,-63.660,-0.2523,-1.6333,1.6527,14.793,-1.1037,4.3098,16.362,-0.1352,-0.5991,-75.822,4.078,-0.7192
19.000,56.332,0.6311,3.6397,-78.453,-0.9454,3.3795,-66.090,-0.0606,-1.5967,1.5979,12.362,-1.0819,4.3123,15.562,-0.0845,-0.8469,-78.453,4.078,-0.7192
19.050,56.586,0.6752,3.3900,-82.331,-0.8303,3.2170,-66.370,-0.0294,-1.5151,1.5154,15.962,-1.0843,4.3341,15.162,-0.0487,-1.1127,-82.331,4.229,-1.3291
19.100,56.882,0.7023,3.0948,-87.706,-0.7388,2.9376,-71.344,0.0994,-1.4463,1.4497,16.362,-1.0843,4.3341,15.162,-0.0365,-1.4195,-87.706,4.322,-1.3252
19.150,57.174,0.7021,2.8030,-87.706,-0.7362,2.9350,-72.144,-0.1895,-1.4318,1.4443,15.562,-1.0374,4.3655,13.162,-0.0365,-1.4195,-87.706,4.322,-1.3252
19.200,57.174,0.7021,2.8030,-92.808,-0.6883,2.6809,-77.646,0.1901,-1.3827,1.3957,15.162,-1.0174,4.3455,13.162,-0.0502,-1.6992,-92.808,4.085,-0.9355
19.250,57.430,0.6845,2.5476,-95.078,-0.6434,2.4287,-79.916,0.2360,-1.3122,1.3333,15.162,-1.0948,4.3509,16.362,-0.0728,-1.9544,-95.078,4.131,-0.4968
19.300,57.677,0.6626,2.3013,-94.354,-0.6376,2.2799,-81.192,0.1200,-1.2948,1.3003,13.162,-1.0948,4.3509,16.362,-0.0856,-2.1218,-94.354,3.719,0.4295
19.350,57.915,0.6496,2.0638,-91.154,-0.6176,2.2599,-81.192,-0.1706,-1.2709,1.2823,9.962,-1.1824,4.3444,18.961,-0.0856,-2.1218,-94.354,3.214,0.9080
19.400,57.915,0.6496,2.0638,-91.154,-0.5246,2.0902,-74.792,-0.0028,-1.1745,1.1745,16.362,-1.2363,4.3146,20.561,-0.0898,-2.3297,-91.154,3.214,0.9080
19.450,58.104,0.6503,1.8747,-88.046,-0.4693,1.9232,-71.685,-0.0866,-1.1173,1.1207,16.362,-1.2621,4.2959,21.161,-0.0838,-2.5056,-88.046,2.926,0.6355
19.505,58.307,0.6589,1.6721,-87.285,-0.3744,1.7637,-68.324,-0.1404,-1.0278,1.0373,18.961,-1.2621,4.2959,21.161,-0.0744,-2.7033,-87.285,2.797,0.0144
19.550,58.307,0.6589,1.6721,-87.285,-0.3565,1.7574,-66.724,-0.1333,-1.0103,1.0190,20.561,-1.1802,4.3168,19.161,-0.0744,-2.7033,-87.285,2.797,0.0144
19.600,58.531,0.6676,1.4485,-88.631,-0.2597,1.5167,-67.470,-0.0903,-0.9254,0.9298,21.161,-1.1802,4.3168,19.161,-0.0684,-2.9536,-88.631,3.199,-0.4591
19.661,58.791,0.6673,1.1886,-92.011,-0.1473,1.1930,-70.850,0.0242,-0.8143,0.8146,21.161,-1.0708,4.3100,16.961,-0.0804,-3.2960,-92.011,3.568,-0.6739
19.700,58.791,0.6673,1.1886,-92.011,-0.1743,1.1770,-72.850,0.0411,-0.8407,0.8417,19.161,-0.9829,4.3262,15.162,-0.0804,-3.2960,-92.011,3.568,-0.6739
19.750,59.076,0.6521,0.9034,-94.239,-0.1169,0.8270,-77.277,0.1331,-0.7613,0.7728,16.961,-1.0012,4.3140,15.962,-0.1037,-3.6098,-94.239,3.988,-0.4314
19.802,59.362,0.6278,0.6191,-95.578,-0.0604,0.5464,-78.617,0.1392,-0.6779,0.6921,16.961,-1.0012,4.3140,15.962,-0.1315,-3.8946,-95.578,3.996,-0.2026
19.850,59.362,0.6278,0.6191,-95.578,-0.0912,0.5327,-80.416,0.1559,-0.7072,0.7242,15.162,-1.0437,4.3104,16.761,-0.1315,-3.8946,-95.578,3.996,-0.2026
19.900,59.618,0.6054,0.3637,-93.533,-0.0063,0.3050,-77.571,0.0963,-0.6069,0.6145,15.962,-1.2017,4.3129,19.161,-0.1459,-4.1281,-93.533,3.607,0.7233
19.950,59.872,0.5953,0.1102,-90.671,0.0613,0.0576,-74.710,0.0588,-0.5333,0.5366,15.962,-1.3142,4.3101,20.561,-0.1489,-4.3845,-90.671,3.635,0.8202
20.000,60.098,0.5983,-0.1158,-87.389,0.1540,-0.1464,-70.627,0.0104,-0.4453,0.4454,16.761,-1.3142,4.3101,20.561,-0.1385,-4.6129,-87.389,3.653,0.9337
20.051,60.336,0.6132,-0.3531,-85.471,0.2769,-0.3075,-66.310,-0.0721,-0.3316,0.3393,19.161,-1.3810,4.2434,21.561,-0.1198,-4.8497,-85.471,3.647,0.1694
20.100,60.336,0.6132,-0.3531,-85.471,0.2769,-0.3075,-66.310,-0.0721,-0.3316,0.3393,19.161,-1.2560,4.2938,19.761,-0.1198,-4.8497,-85.471,3.647,0.1694
20.150,60.585,0.6333,-0.6015,-85.426,0.3835,-0.5000,-64.866,-0.1211,-0.2409,0.2696,20.561,-1.1199,4.3077,18.161,-0.0997,-5.0999,-85.426,3.625,-0.1322
20.205,60.845,0.6502,-0.8615,-88.063,0.5191,-0.8094,-66.502,-0.0565,-0.1293,0.1411,21.561,-1.1199,4.3077,18.161,-0.0897,-5.3975,-88.063,4.019,-0.7748
20.252,61.113,0.6535,-1.1290,-90.873,0.5750,-1.0807,-71.113,-0.0471,-0.0792,0.0922,19.761,-0.8956,4.3750,15.562,-0.0939,-5.6771,-90.873,4.186,-0.7857
20.300,61.113,0.6535,-1.1290,-90.873,0.5604,-1.1159,-72.712,-0.0117,-0.0933,0.0940,18.161,-0.9438,4.4148,15.962,-0.0939,-5.6771,-90.873,4.186,-0.7857
20.350,61.376,0.6437,-1.3921,-93.740,0.6282,-1.3798,-75.579,-0.0113,-0.0162,0.0198,18.161,-0.9037,4.4354,15.562,-0.1117,-5.9490,-93.740,4.297,-0.6525
20.400,61.674,0.6221,-1.6886,-94.374,0.6523,-1.6868,-78.812,-0.0041,0.0299,0.0302,15.562,-0.9037,4.4354,15.562,-0.1351,-6.2548,-94.374,4.423,0.0186
20.450,61.945,0.6039,-1.9593,-92.794,0.7091,-1.9045,-76.833,-0.0598,0.1024,0.1186,15.962,-1.0931,4.3979,17.561,-0.1485,-6.5303,-92.794,4.463,0.6038
20.500,62.226,0.5958,-2.2399,-90.066,0.7051,-1.8953,-77.233,-0.3447,0.1089,0.3615,12.834,-1.2691,4.3176,19.361,-0.1485,-6.5303,-92.794,4.436,0.5736
20.550,62.226,0.5958,-2.2399,-90.066,0.7802,-2.1661,-74.505,-0.0740,0.1843,0.1986,15.562,-1.2691,4.3176,19.361,-0.1489,-6.8113,-90.066,4.436,0.5736
20.600,62.532,0.6000,-2.5460,-88.202,0.9172,-2.4172,-70.640,-0.1188,0.3211,0.3424,17.561,0.4398,4.4705,2.443,-0.1397,-7.1040,-88.202,4.223,0.1746
20.650,62.783,0.6070,-2.7971,-88.895,1.0408,-2.6630,-69.534,-0.1257,0.4363,0.4541,19.361,0.6573,4.4524,0.443,-0.1349,-7.3516,-88.895,4.156,-0.2238
20.706,63.027,0.6106,-3.0417,-89.541,1.0568,-2.9688,-72.762,-0.0694,0.4468,0.4521,16.778,0.6573,4.4524,0.443,-0.1330,-7.5946,-89.541,4.119,-0.1903
20.750,63.282,0.6114,-3.2965,-90.224,0.6478,-3.1257,-86.557,-0.1710,0.0357,0.1747,3.668,0.6307,4.4926,0.643,-0.1330,-7.5946,-89.541,3.990,-0.2359
20.800,63.503,0.6081,-3.5167,-91.930,0.6203,-3.3698,-87.781,-0.1472,0.0072,0.1474,4.149,0.6307,4.4926,0.643,-0.1339,-7.8417,-90.224,4.014,-0.5422
20.850,63.503,0.6081,-3.5167,-91.930,0.5783,-3.6130,-91.487,0.0973,-0.0266,0.1008,0.443,0.7723,4.4806,-0.357,-0.1414,-8.0646,-91.930,4.014,-0.5422
20.900,63.705,0.6005,-3.7189,-92.176,0.5745,-3.7699,-91.533,0.0520,-0.0240,0.0572,0.643,0.5786,4.5130,1.043,-0.1489,-8.2613,-92.176,3.925,0.0238
20.952,63.968,0.5923,-3.9824,-91.185,0.5721,-4.0179,-90.542,0.0359,-0.0195,0.0408,0.643,0.5786,4.5130,1.043,-0.1543,-8.5200,-91.185,3.838,0.2957
21.003,64.216,0.5922,-4.2295,-88.204,0.5712,-4.2837,-88.560,0.0535,-0.0227,0.0582,-0.357,0.5786,4.5130,1.043,-0.1466,-8.7654,-88.204,3.780,0.5525
21.050,64.216,0.5922,-4.2295,-88.204,0.5916,-4.2536,-87.161,0.0240,-0.0013,0.0241,1.043,0.1618,4.4726,3.842,-0.1466,-8.7654,-88.204,3.780,0.5525
21.100,64.465,0.6026,-4.4784,-86.949,0.6094,-4.5019,-85.906,0.0238,0.0056,0.0245,1.043,0.3409,4.4404,2.643,-0.1333,-9.0140,-86.949,3.767,0.2768
21.150,64.717,0.6138,-4.7305,-89.159,0.6282,-4.7618,-87.761,0.0315,0.0140,0.0345,1.398,0.6774,4.5055,0.443,-0.1296,-9.2683,-89.159,3.765,-0.9938
21.201,64.932,0.6105,-4.9458,-93.502,0.6549,-5.0039,-89.660,0.0553,0.0479,0.0731,3.842,0.6774,4.5055,0.443,-0.1430,-9.4882,-93.502,3.778,-1.5106
21.250,64.932,0.6105,-4.9458,-93.502,0.6355,-5.0443,-90.859,0.0968,0.0310,0.1017,2.643,1.1001,4.4833,-2.156,-0.1430,-9.4882,-93.502,3.778,-1.5106
21.300,65.205,0.5804,-5.2165,-99.947,0.6026,-5.3009,-97.305,0.0793,0.0365,0.0873,2.643,1.3960,4.4119,-3.956,-0.1877,-9.7430,-99.947,3.436,-1.5735
21.350,65.433,0.5289,-5.4386,-106.929,0.5020,-5.4516,-106.486,0.0202,-0.0219,0.0298,0.443,1.3664,4.4681,-3.556,-0.2524,-9.9554,-106.929,3.216,-1.6787
21.405,65.656,0.4524,-5.6485,-113.570,0.3756,-5.6584,-115.726,0.0398,-0.0664,0.0774,-2.156,1.3664,4.4681,-3.556,-0.3424,-10.1618,-113.570,3.145,-1.6607
21.450,65.656,0.4524,-5.6485,-113.570,0.3533,-5.7020,-117.526,0.0887,-0.0694,0.1126,-3.956,1.3409,4.4614,-3.356,-0.3424,-10.1618,-113.570,3.145,-1.6607
21.500,65.853,0.3653,-5.8255,-119.418,0.2319,-5.8864,-123.374,0.1185,-0.0863,0.1466,-3.956,1.3409,4.4614,-3.356,-0.4508,-10.3541,-119.418,3.408,-1.5618
21.550,66.096,0.2366,-6.0317,-124.807,0.1146,-6.0396,-128.363,0.0761,-0.0956,0.1222,-3.556,1.3409,4.4614,-3.356,-0.5976,-10.5652,-124.807,3.603,-1.2801
21.600,66.319,0.1033,-6.2096,-129.270,-0.0291,-6.2189,-132.627,0.0910,-0.0966,0.1327,-3.356,0.6736,4.4364,1.945,-0.7424,-10.7422,-129.270,3.670,-1.3892
21.650,66.554,-0.0535,-6.3844,-135.274,-0.1835,-6.3917,-138.340,0.0975,-0.0863,0.1302,-3.066,0.6081,4.4288,2.345,-0.9133,-10.9115,-135.274,3.677,-1.7328
21.700,66.554,-0.0535,-6.3844,-135.274,0.0442,-6.4996,-135.830,0.0117,0.1506,0.1510,-0.555,0.6381,4.4588,2.345,-0.9133,-10.9115,-135.274,3.677,-1.7328
21.750,66.759,-0.2062,-6.5225,-141.235,-0.0300,-6.6385,-139.291,-0.0647,0.2008,0.2110,1.945,0.7836,4.4386,1.545,-1.0790,-11.0446,-141.235,3.685,-1.9584
21.800,66.994,-0.3973,-6.6587,-148.691,-0.2245,-6.7881,-146.346,-0.0804,0.2004,0.2159,2.345,0.7836,4.4386,1.545,-1.2909,-11.1735,-148.691,3.741,-1.9760
21.850,67.202,-0.5798,-6.7577,-154.894,-0.3637,-6.8581,-152.549,-0.1531,0.1826,0.2383,2.345,0.7743,4.4520,1.745,-1.4640,-11.2665,-154.894,3.466,-1.8011
21.900,67.417,-0.7789,-6.8396,-160.885,-0.5886,-6.9434,-159.340,-0.1458,0.1604,0.2168,1.545,0.7347,4.4360,1.945,-1.6785,-11.3408,-160.885,3.581,-1.7155
21.950,67.613,-0.9670,-6.8958,-166.271,-0.7804,-6.9957,-164.726,-0.1576,0.1414,0.2117,1.545,0.4850,4.4650,3.345,-1.8717,-11.3880,-166.271,3.559,-1.7253
22.000,67.821,-1.1705,-6.9350,-172.796,-0.8516,-7.0159,-164.527,-0.3062,0.1203,0.3290,8.270,0.7850,4.4364,2.245,-1.9744,-11.4131,-166.271,3.481,-2.0642
22.050,67.821,-1.1705,-6.9350,-172.796,-0.9537,-7.0540,-170.851,-0.2001,0.1452,0.2473,1.945,1.1762,4.3431,0.045,-2.0774,-11.4261,-172.796,3.481,-2.0642
22.100,68.023,-1.3725,-6.9490,-179.955,-1.1151,-7.0743,-176.610,-0.2573,0.1255,0.2863,3.345,1.0861,4.3770,0.645,-2.2705,-11.4263,-179.955,3.203,-2.0723
22.150,68.237,-1.5859,-6.9346,171.560,-1.2502,-7.0469,173.805,-0.3486,0.0618,0.3540,2.245,1.0861,4.3770,0.645,-2.4834,-11.3947,171.560,3.083,-2.1650
22.200,68.414,-1.7594,-6.8980,163.975,-1.4593,-7.0074,164.020,-0.3186,0.0223,0.3194,0.045,1.2358,4.3221,-0.155,-2.6445,-11.3484,163.975,2.773,-2.2086
22.250,68.582,-1.9167,-6.8412,155.827,-1.4593,-7.0074,164.020,-0.4853,-0.0357,0.4866,8.193,0.8881,4.3824,1.845,-2.6445,-11.3484,163.975,2.588,-2.3337
22.300,68.582,-1.9167,-6.8412,155.827,-1.5831,-6.9340,156.472,-0.3423,-0.0519,0.3462,0.645,0.9774,4.3444,1.445,-2.7964,-11.2802,155.827,2.588,-2.3337
22.350,68.734,-2.0515,-6.7699,147.988,-1.7354,-6.8598,147.833,-0.3157,-0.0914,0.3286,-0.155,0.5147,4.4081,4.044,-2.9409,-11.1899,147.988,2.702,-2.3048
22.400,68.908,-2.1924,-6.6680,139.619,-1.8530,-6.7674,141.464,-0.3229,-0.1442,0.3536,1.845,0.1215,4.4514,6.244,-3.0987,-11.0557,139.619,2.977,-2.3560
22.450,69.077,-2.3149,-6.5515,132.612,-1.9820,-6.6408,134.057,-0.2911,-0.1845,0.3447,1.445,0.3738,4.3967,4.844,-3.2354,-10.9071,132.612,3.263,-2.1754
22.500,69.265,-2.4342,-6.4066,125.637,-2.0758,-6.5404,129.682,-0.3176,-0.2133,0.3826,4.044,0.3738,4.3967,4.844,-3.3562,-10.7386,125.637,3.418,-2.1637
22.551,69.480,-2.5485,-6.2239,117.822,-2.0758,-6.5404,129.682,-0.5005,-0.2703,0.5689,11.860,0.2689,4.3923,5.444,-3.3562,-10.7386,125.637,3.437,-2.1037
22.600,69.480,-2.5485,-6.2239,117.822,-2.1727,-6.4025,124.066,-0.3334,-0.2490,0.4161,6.244,0.1279,4.3962,6.244,-3.4610,-10.5400,117.822,3.437,-2.1037
22.650,69.694,-2.6370,-6.0298,110.534,-2.2831,-6.1907,115.379,-0.2748,-0.2750,0.3887,4.844,0.3199,4.3726,5.044,-3.5415,-10.3252,110.534,3.548,-2.0879
22.700,69.944,-2.7088,-5.7898,102.132,-2.3577,-5.9674,107.577,-0.2474,-0.3059,0.3935,5.444,0.3199,4.3726,5.044,-3.5977,-10.0638,102.132,3.634,-1.9119
22.750,70.208,-2.7496,-5.5286,95.030,-2.3539,-5.9992,108.376,-0.5035,-0.3529,0.6149,13.347,0.6236,4.3015,3.245,-3.5977,-10.0638,102.132,4.011,-1.6554
22.800,70.208,-2.7496,-5.5286,95.030,-2.4329,-5.6651,100.074,-0.1637,-0.3035,0.3449,5.044,0.6236,4.3015,3.245,-3.6247,-9.7568,95.030,4.011,-1.6554
22.850,70.470,-2.7609,-5.2668,89.405,-2.4550,-5.3809,94.450,-0.1109,-0.3070,0.3264,5.044,-0.0041,4.3774,6.644,-3.6217,-9.4717,89.405,4.230,-1.5452
22.900,70.713,-2.7479,-5.0242,83.644,-2.4439,-5.1322,86.888,-0.0737,-0.3141,0.3226,3.245,-0.2283,4.3864,8.044,-3.5965,-9.2449,83.644,3.925,-1.6027
22.950,70.966,-2.7087,-4.7748,78.046,-2.4278,-4.9123,82.512,-0.0763,-0.3033,0.3128,4.465,-0.2283,4.3864,8.044,-3.5445,-8.9996,78.046,3.841,-1.5138
