t,ms,ok,fails,limited,slack,s,n,xi,v,delta,d_cmd,v_plan,a_plan
1789768381.570,17.4,1,0,53,0.000,22.62,0.166,-0.008,4.23,0.161,0.015,4.09,0.64
1789768381.587,15.1,1,0,53,0.000,22.83,0.159,-0.053,4.16,0.099,0.172,4.00,0.69
1789768381.605,16.2,1,0,53,0.000,22.83,0.159,-0.053,4.12,0.045,0.169,4.05,0.89
1789768381.628,16.7,1,0,53,0.000,22.94,0.153,-0.085,4.05,0.015,0.172,4.01,1.08
1789768381.650,16.1,1,0,53,0.000,23.16,0.134,-0.156,4.08,0.086,0.169,4.05,0.88
1789768381.673,17.4,1,0,53,0.000,23.16,0.120,-0.131,4.10,0.157,0.168,4.05,0.49
1789768381.699,20.8,1,0,53,0.000,23.16,0.120,-0.131,4.12,0.172,0.169,4.05,0.85
1789768381.720,19.8,1,0,53,0.000,23.16,0.120,-0.131,4.12,0.169,0.169,4.05,0.77
1789768381.742,19.0,1,0,53,0.000,23.37,0.086,-0.174,4.14,0.168,0.166,4.07,0.60
1789768381.768,23.5,1,0,53,0.000,23.48,0.067,-0.192,4.16,0.169,0.165,4.10,0.96
1789768381.795,25.2,1,0,53,0.000,23.48,0.067,-0.192,4.17,0.166,0.164,4.10,0.61
1789768381.818,21.0,1,0,53,0.000,23.80,0.009,-0.238,4.10,0.165,0.169,4.05,0.97
1789768381.847,27.3,1,0,53,0.000,23.80,0.009,-0.238,4.08,0.165,0.170,4.04,1.15
1789768381.875,25.3,1,0,53,0.000,23.90,-0.031,-0.205,4.07,0.169,0.165,4.10,1.73
1789768381.902,25.7,1,0,53,0.000,23.90,-0.031,-0.205,4.07,0.170,0.161,4.15,1.69
1789768381.931,26.5,1,0,53,0.000,24.20,-0.092,-0.228,4.12,0.165,0.157,4.20,1.34
1789768381.958,24.8,1,0,53,0.000,24.20,-0.092,-0.228,4.14,0.161,0.158,4.19,1.20
1789768381.983,23.5,1,0,53,0.000,24.30,-0.130,-0.190,4.18,0.157,0.150,4.28,2.47
1789768382.012,27.2,1,0,54,0.000,24.30,-0.130,-0.190,4.20,0.157,0.147,4.33,1.98
1789768382.032,18.6,1,0,54,0.000,24.59,-0.187,-0.190,4.20,0.150,0.148,4.33,1.14
1789768382.057,23.5,1,0,54,0.000,24.69,-0.206,-0.182,4.24,0.150,0.147,4.33,1.83
1789768382.083,24.6,1,0,54,0.000,24.69,-0.206,-0.182,4.27,0.147,0.147,4.34,1.65
1789768382.111,25.0,1,0,54,0.006,24.89,-0.240,-0.166,4.29,0.147,0.148,4.29,0.02
1789768382.132,19.9,1,0,54,0.001,24.89,-0.240,-0.166,4.30,0.147,0.155,4.18,-0.05
1789768382.156,21.5,1,0,54,0.000,24.98,-0.267,-0.114,4.33,0.147,0.130,4.37,4.11
1789768382.184,26.9,1,0,55,0.003,24.98,-0.267,-0.114,4.35,0.148,0.141,4.42,0.67
1789768382.209,22.8,1,0,55,0.004,25.18,-0.289,-0.084,4.31,0.130,0.140,4.45,1.10
1789768382.231,20.3,1,0,55,0.004,25.18,-0.289,-0.084,4.29,0.130,0.153,4.26,1.17
1789768382.252,18.9,1,0,55,0.010,25.38,-0.303,-0.045,4.35,0.141,0.098,4.60,5.28
1789768382.277,23.7,1,0,55,0.023,25.38,-0.303,-0.045,4.38,0.140,0.131,4.61,0.88
1789768382.297,17.4,1,0,55,0.024,25.58,-0.309,0.005,4.36,0.098,0.079,4.87,5.67
1789768382.328,27.4,1,0,56,0.029,25.68,-0.308,0.029,4.41,0.098,0.114,4.79,3.21
1789768382.356,26.9,1,0,57,0.026,25.68,-0.308,0.029,4.45,0.079,0.083,5.07,5.06
1789768382.385,27.5,1,0,58,0.028,25.98,-0.294,0.079,4.55,0.114,-0.092,5.04,3.49
1789768382.414,28.0,1,0,59,0.059,25.98,-0.294,0.079,4.61,0.083,0.132,5.10,3.30
1789768382.443,27.1,1,0,60,0.020,26.28,-0.254,0.199,4.78,-0.014,-0.175,5.13,2.95
1789768382.459,14.4,1,0,60,0.005,26.28,-0.254,0.199,4.91,0.078,-0.096,5.24,3.13
1789768382.478,17.7,1,0,60,0.000,26.48,-0.201,0.239,4.98,0.026,-0.098,5.25,2.49
1789768382.496,16.8,1,0,60,0.000,26.48,-0.201,0.239,5.04,-0.034,-0.094,5.31,2.93
1789768382.518,17.3,1,0,60,0.000,26.58,-0.177,0.245,5.07,-0.096,-0.092,5.34,3.21
1789768382.544,20.8,1,0,60,0.000,26.77,-0.141,0.260,5.10,-0.098,-0.093,5.38,2.65
1789768382.564,19.0,1,0,60,0.000,26.77,-0.141,0.260,5.12,-0.094,-0.093,5.38,2.56
1789768382.585,17.7,1,0,60,0.000,26.97,-0.089,0.250,5.18,-0.092,-0.094,5.38,2.37
1789768382.606,17.2,1,0,60,0.000,27.06,-0.060,0.238,5.22,-0.093,-0.093,5.41,2.42
1789768382.629,18.0,1,0,60,0.000,27.16,-0.034,0.224,5.28,-0.093,-0.091,5.46,2.50
1789768382.654,20.2,1,0,60,0.000,27.35,0.017,0.193,5.34,-0.094,-0.087,5.55,2.75
1789768382.673,17.5,1,0,60,0.000,27.35,0.017,0.193,5.39,-0.093,-0.087,5.59,2.43
1789768382.696,17.2,1,0,60,0.000,27.64,0.066,0.173,5.49,-0.091,-0.085,5.66,2.16
1789768382.721,19.8,1,0,60,0.000,27.64,0.066,0.173,5.56,-0.087,-0.085,5.67,1.84
1789768382.750,27.7,1,0,61,0.000,27.74,0.087,0.158,5.60,-0.087,-0.084,5.70,2.28
1789768382.782,22.6,1,0,61,0.000,27.74,0.087,0.158,5.64,-0.085,-0.083,5.73,2.06
1789768382.811,26.7,1,0,61,0.000,28.13,0.139,0.132,5.72,-0.085,-0.084,5.74,0.62
1789768382.840,27.3,1,0,62,0.000,28.13,0.139,0.132,5.79,-0.083,-0.085,5.71,0.67
1789768382.870,27.8,1,0,63,0.000,28.52,0.184,0.093,5.78,-0.084,-0.088,5.59,0.40
1789768382.898,27.0,1,0,63,0.000,28.52,0.184,0.093,5.77,-0.085,-0.086,5.65,1.67
1789768382.931,29.8,1,0,64,-0.006,28.71,0.204,0.063,5.70,-0.088,-0.083,5.65,1.56
1789768382.953,20.0,1,0,64,0.000,28.71,0.204,0.063,5.66,-0.086,-0.081,5.74,2.71
1789768382.981,26.4,1,0,64,0.008,29.10,0.223,0.030,5.68,-0.086,-0.085,5.72,0.95
1789768383.006,23.5,1,0,64,0.009,29.10,0.223,0.030,5.70,-0.081,-0.085,5.69,0.88
1789768383.029,20.4,1,0,64,0.000,29.30,0.228,-0.012,5.77,-0.085,-0.063,5.90,4.88
1789768383.054,23.5,1,0,64,0.003,29.30,0.228,-0.012,5.81,-0.085,-0.054,6.19,5.16
1789768383.083,27.3,1,0,64,0.014,29.69,0.222,-0.041,5.82,-0.063,-0.049,6.46,5.18
1789768383.108,22.9,1,0,64,0.016,29.69,0.222,-0.041,5.83,-0.054,-0.050,6.48,5.05
1789768383.128,18.2,1,0,64,0.002,29.99,0.210,-0.052,5.92,-0.054,-0.047,6.56,5.17
1789768383.149,20.1,1,0,64,0.003,29.99,0.210,-0.052,5.97,-0.049,-0.047,6.61,5.08
1789768383.171,20.3,1,0,64,0.000,30.19,0.197,-0.059,6.06,-0.050,-0.045,6.69,5.19
1789768383.194,21.5,1,0,64,0.000,30.19,0.197,-0.059,6.12,-0.047,-0.045,6.75,5.08
1789768383.215,18.2,1,0,64,0.000,30.48,0.181,-0.060,6.25,-0.047,-0.046,6.85,4.84
1789768383.236,20.3,1,0,64,0.000,30.48,0.181,-0.060,6.34,-0.045,-0.047,6.91,4.57
1789768383.257,18.7,1,0,64,0.000,30.78,0.165,-0.056,6.46,-0.045,-0.051,6.95,3.88
1789768383.282,23.0,1,0,64,0.000,30.78,0.165,-0.056,6.57,-0.046,-0.052,6.97,3.53
1789768383.307,23.1,1,0,64,0.000,31.07,0.150,-0.052,6.69,-0.047,-0.055,6.96,2.48
1789768383.332,24.0,1,0,64,0.000,31.07,0.150,-0.052,6.81,-0.051,-0.056,6.96,2.04
1789768383.359,24.9,1,0,64,0.000,31.37,0.135,-0.054,6.92,-0.055,-0.058,6.91,0.94
1789768383.385,24.6,1,0,64,0.000,31.37,0.135,-0.054,7.01,-0.056,-0.058,6.88,0.68
1789768383.413,25.8,1,0,64,0.000,31.67,0.119,-0.059,7.05,-0.058,-0.055,6.77,-0.31
1789768383.437,23.3,1,0,64,0.000,31.67,0.119,-0.059,7.07,-0.058,-0.057,6.74,-0.08
1789768383.462,22.5,1,0,64,0.000,32.16,0.095,-0.061,7.08,-0.055,-0.032,6.50,-3.26
1789768383.486,22.8,1,0,64,0.000,32.16,0.095,-0.061,7.08,-0.055,-0.055,6.43,-1.55
1789768383.507,19.0,1,0,64,0.000,32.46,0.076,-0.068,7.09,-0.032,-0.021,6.31,-2.18
1789768383.529,21.0,1,0,64,0.000,32.46,0.076,-0.068,7.09,-0.032,-0.050,6.30,-3.34
1789768383.550,18.4,1,0,64,0.000,32.75,0.057,-0.060,7.02,-0.055,0.016,6.09,-4.05
1789768383.570,19.4,1,0,64,0.000,32.75,0.057,-0.060,6.99,-0.021,-0.063,6.04,-2.50
1789768383.593,20.6,1,0,64,0.000,33.05,0.040,-0.045,6.87,-0.050,0.043,5.86,-4.33
1789768383.614,20.0,1,0,64,0.000,33.05,0.040,-0.045,6.78,0.016,-0.062,5.84,-3.06
1789768383.636,20.3,1,0,64,0.000,33.15,0.036,-0.043,6.63,-0.053,0.052,5.72,-2.27
1789768383.653,16.3,1,0,64,0.000,33.15,0.036,-0.043,6.52,0.016,-0.073,5.75,-2.05
1789768383.675,19.7,1,0,64,0.000,33.44,0.030,-0.004,6.43,-0.045,0.030,5.53,-5.09
1789768383.697,19.6,1,0,64,0.000,33.74,0.032,0.003,6.27,0.026,-0.034,5.26,-4.28
1789768383.719,18.6,1,0,64,0.000,33.74,0.032,0.003,6.15,-0.046,0.054,5.14,-2.21
1789768383.744,21.2,1,0,64,0.000,34.04,0.033,-0.006,6.07,0.025,0.001,5.03,-5.50
1789768383.764,18.8,1,0,64,0.000,34.04,0.033,-0.006,6.01,-0.034,0.061,4.98,-4.30
1789768383.788,21.4,1,0,64,0.000,34.14,0.032,-0.009,5.87,0.035,0.019,4.84,-2.33
1789768383.807,17.9,1,0,64,0.000,34.14,0.032,-0.009,5.76,0.001,0.084,4.91,-2.70
1789768383.830,18.2,1,0,64,0.000,34.34,0.030,-0.001,5.63,0.061,-0.018,4.71,-5.34
1789768383.851,17.6,1,0,64,0.000,34.64,0.036,0.056,5.45,0.019,0.079,4.43,-4.23
1789768383.873,17.0,1,0,64,0.000,34.64,0.036,0.056,5.31,0.084,0.006,4.35,-1.77
1789768383.897,18.8,1,0,64,0.000,34.84,0.052,0.089,5.18,0.013,0.060,4.26,-4.85
1789768383.919,18.2,1,0,64,0.000,34.84,0.052,0.089,5.09,0.079,-0.046,4.24,-3.10
1789768383.950,27.5,1,0,65,0.000,34.94,0.062,0.086,4.95,0.008,0.131,4.13,-1.48
1789768383.975,23.1,1,0,65,0.000,34.94,0.062,0.086,4.83,-0.046,0.007,4.19,-2.00
1789768383.996,19.7,1,0,65,0.000,35.23,0.083,0.060,4.67,-0.046,0.089,3.95,-4.48
1789768384.020,22.9,1,0,65,0.000,35.23,0.083,0.060,4.57,0.020,0.010,3.90,-0.77
1789768384.041,18.7,1,0,65,0.000,35.43,0.088,0.005,4.43,0.007,0.177,3.85,-0.72
1789768384.070,27.9,1,0,66,0.000,35.43,0.088,0.005,4.36,0.072,-0.039,3.83,-3.56
1789768384.099,26.8,1,0,67,0.000,35.73,0.082,-0.062,4.29,0.167,0.167,3.72,-1.51
1789768384.119,18.8,1,0,67,0.000,35.73,0.082,-0.062,4.26,0.077,0.193,3.72,-0.31
1789768384.142,19.9,1,0,67,0.000,35.93,0.068,-0.114,4.13,0.006,0.169,3.67,-2.32
1789768384.166,21.1,1,0,67,0.000,35.93,0.060,-0.116,3.99,0.077,0.205,3.64,0.25
1789768384.191,24.1,1,0,67,0.000,35.93,0.060,-0.116,3.90,0.150,0.209,3.64,1.01
1789768384.215,22.4,1,0,67,0.000,36.12,0.030,-0.202,3.87,0.205,0.181,3.64,-1.86
1789768384.235,18.5,1,0,67,0.000,36.12,0.030,-0.202,3.87,0.205,0.206,3.64,0.31
1789768384.256,19.3,1,0,67,0.000,36.41,-0.033,-0.259,3.90,0.209,0.206,3.64,0.42
1789768384.279,21.1,1,0,67,0.000,36.41,-0.033,-0.259,3.93,0.181,0.176,3.64,-2.11
1789768384.305,23.3,1,0,67,0.000,36.51,-0.074,-0.250,3.82,0.206,0.217,3.53,0.08
1789768384.326,19.1,1,0,67,0.000,36.51,-0.074,-0.250,3.75,0.176,0.222,3.53,1.46
1789768384.351,23.8,1,0,67,0.000,36.71,-0.123,-0.270,3.72,0.176,0.202,3.57,-0.98
1789768384.378,25.0,1,0,67,0.000,36.71,-0.123,-0.270,3.70,0.222,0.214,3.51,-0.53
1789768384.404,24.3,1,0,67,0.000,36.81,-0.159,-0.254,3.65,0.202,0.236,3.39,0.23
1789768384.428,22.2,1,0,67,0.000,36.81,-0.159,-0.254,3.63,0.214,0.228,3.46,0.57
1789768384.458,28.0,1,0,68,0.026,37.01,-0.205,-0.256,3.60,0.214,0.213,3.35,-1.77
1789768384.485,25.4,1,0,68,0.005,37.01,-0.205,-0.256,3.58,0.228,0.232,3.23,-1.61
1789768384.515,27.3,1,0,69,0.031,37.21,-0.256,-0.220,3.55,0.213,0.260,3.10,-1.22
1789768384.543,26.4,1,0,70,0.013,37.21,-0.256,-0.220,3.54,0.232,0.258,3.14,-0.96
1789768384.571,27.1,1,0,71,0.015,37.31,-0.286,-0.169,3.50,0.260,0.260,3.16,-0.69
1789768384.599,26.5,1,0,72,0.017,37.31,-0.286,-0.169,3.49,0.258,0.257,3.18,-0.69
1789768384.627,27.2,1,0,73,0.046,37.52,-0.317,-0.114,3.33,0.260,0.280,3.07,-0.32
1789768384.655,26.9,1,0,74,0.039,37.52,-0.317,-0.114,3.26,0.257,0.290,3.02,-0.16
1789768384.684,26.6,1,0,75,0.030,37.62,-0.330,-0.047,3.18,0.280,0.297,3.00,0.05
1789768384.712,26.8,1,0,76,0.028,37.62,-0.330,-0.047,3.15,0.290,0.297,3.02,0.48
1789768384.742,27.5,1,0,77,0.000,36.61,-0.599,0.128,0.30,0.297,0.032,0.42,1.58
1789768384.770,26.9,1,0,78,0.000,36.61,-0.599,0.128,0.30,0.297,0.243,0.84,6.98
1789768405.994,27.2,1,0,79,0.105,41.88,-0.991,-0.947,0.30,0.243,0.357,1.22,6.33
1789768406.022,26.8,1,0,80,0.756,41.88,-0.991,-0.947,0.30,0.243,0.397,1.57,6.77
1789768406.051,26.9,1,0,81,0.351,41.88,-0.991,-0.947,0.30,0.333,0.395,0.82,-4.10
1789768406.076,24.1,1,0,81,0.140,41.88,-0.991,-0.947,0.30,0.397,0.400,0.30,-2.27
1789768406.104,26.9,1,0,82,0.962,41.88,-0.992,-0.946,0.30,0.395,0.004,0.50,4.04
1789768406.133,27.4,1,0,83,0.155,41.88,-0.992,-0.946,0.30,0.400,0.007,0.31,-2.93
1789768406.161,26.8,1,0,84,0.161,41.88,-1.009,-0.922,0.42,0.308,0.347,0.30,-2.64
1789768406.189,27.2,1,0,85,0.307,41.88,-1.009,-0.922,0.57,0.218,-0.033,0.32,1.70
1789768406.219,27.6,1,0,86,0.193,41.88,-1.030,-0.909,0.60,0.311,0.305,0.31,-3.40
1789768406.232,11.7,1,0,86,0.181,41.88,-1.030,-0.909,0.62,0.218,0.400,0.30,-2.93
1789768406.261,27.0,1,0,87,0.422,41.88,-1.038,-0.909,0.61,0.175,0.260,0.33,0.72
1789768406.278,15.5,1,0,87,0.179,41.88,-1.038,-0.909,0.60,0.266,0.400,0.30,-2.21
1789768406.294,14.6,1,0,87,0.206,41.88,-1.062,-0.907,0.58,0.305,0.400,0.30,-2.57
1789768406.328,27.4,1,0,88,0.637,41.88,-1.062,-0.907,0.57,0.260,0.072,0.35,1.35
1789768406.357,27.4,1,0,89,0.219,41.88,-1.062,-0.907,0.56,0.353,0.370,0.31,-2.47
1789768406.371,12.3,1,0,89,0.229,41.88,-1.087,-0.892,0.55,0.260,0.400,0.30,-2.53
1789768406.400,27.4,1,0,90,0.485,41.88,-1.087,-0.892,0.55,0.304,0.156,0.34,0.86
1789768406.429,27.4,1,0,91,0.242,41.88,-1.106,-0.876,0.57,0.398,0.400,0.30,-2.37
1789768406.448,18.0,1,0,91,0.244,41.88,-1.106,-0.876,0.58,0.307,0.400,0.30,-2.59
1789768406.477,27.0,1,0,92,0.251,41.88,-1.123,-0.866,0.57,0.244,0.400,0.30,0.32
1789768406.495,16.4,1,0,92,0.251,41.88,-1.123,-0.866,0.56,0.334,0.400,0.30,-1.49
1789768406.517,17.1,1,0,92,0.273,41.88,-1.142,-0.853,0.59,0.400,0.400,0.30,-2.97
1789768406.550,27.8,1,0,93,0.473,41.88,-1.151,-0.842,0.57,0.400,0.018,0.37,1.49
1789768406.579,27.1,1,0,94,0.280,41.88,-1.151,-0.842,0.56,0.400,0.315,0.30,-2.35
1789768406.609,27.0,1,0,95,0.002,41.58,-0.503,-0.007,0.30,0.304,0.011,0.54,4.26
1789768406.638,27.7,1,0,96,0.006,41.58,-0.503,-0.007,0.37,0.315,0.128,0.97,6.91
1789768406.666,26.8,1,0,97,0.000,41.58,-0.503,0.006,0.45,0.222,0.287,1.51,6.50
