t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate
36.300,116.063,0.6547,0.0779,-93.299,0.3646,-0.2561,-56.609,0.3501,-0.2704,0.4423,36.690,-3.0817,3.4950,38.290,0.4122,-5.0488,-93.299,3.789,0.6567
36.351,116.291,0.6449,-0.1499,-91.412,0.4606,-0.3742,-54.722,0.2287,-0.1787,0.2902,36.690,-3.1933,3.3490,40.489,0.4068,-5.2669,-91.412,3.607,0.4883
36.401,116.497,0.6422,-0.3555,-89.892,0.5878,-0.5442,-53.202,0.1886,-0.0548,0.1963,36.690,-3.1834,3.4081,39.889,0.4072,-5.4792,-89.892,3.715,0.4785
36.450,116.497,0.6422,-0.3555,-89.892,0.6330,-0.5532,-51.602,0.1977,-0.0095,0.1979,38.290,-3.1954,3.4750,39.489,0.4072,-5.4792,-89.892,3.715,0.4785
36.500,116.712,0.6445,-0.5703,-88.850,0.8011,-0.6964,-48.361,0.1293,0.1540,0.2011,40.489,-3.1754,3.4450,39.489,0.4111,-5.6702,-88.850,3.302,0.0713
36.550,116.966,0.6493,-0.8250,-89.216,0.9531,-0.8939,-49.326,0.0730,0.3028,0.3115,39.889,-3.1754,3.4450,39.489,0.4150,-5.9536,-89.216,3.738,-0.3382
36.600,117.196,0.6501,-1.0548,-90.690,1.0668,-1.0496,-51.200,-0.0102,0.4166,0.4167,39.489,-3.0086,3.4639,38.090,0.4120,-6.2023,-90.690,4.024,-0.4695
36.650,117.460,0.6435,-1.3184,-92.448,1.0868,-1.0796,-51.200,-0.2575,0.4327,0.5035,41.248,-3.0398,3.5973,37.490,0.4120,-6.2023,-90.690,4.304,-0.4666
36.700,117.460,0.6435,-1.3184,-92.448,1.2574,-1.3056,-52.959,-0.0390,0.6128,0.6140,39.489,-2.9583,3.6017,36.890,0.3999,-6.4852,-92.448,4.304,-0.4666
36.750,117.700,0.6323,-1.5586,-92.661,1.4513,-1.5967,-54.572,0.0001,0.8199,0.8199,38.090,-3.1210,3.5277,38.490,0.3883,-6.7342,-92.661,4.424,0.0815
36.800,117.982,0.6208,-1.8397,-91.849,1.5343,-1.7432,-54.360,-0.1259,0.9099,0.9186,37.490,-3.1857,3.4987,39.089,0.3790,-7.0213,-91.849,4.491,0.3615
36.852,118.308,0.6158,-2.1660,-89.613,1.5596,-1.7864,-54.959,-0.3732,0.9463,1.0172,34.654,-3.1857,3.4987,39.089,0.3790,-7.0213,-91.849,4.448,0.1818
36.900,118.308,0.6158,-2.1660,-89.613,1.7491,-1.9834,-51.071,-0.1749,1.1345,1.1479,38.543,-3.3254,3.3502,40.689,0.3812,-7.3466,-89.613,4.448,0.1818
36.950,118.573,0.6181,-2.4311,-89.503,1.9102,-2.1686,-50.503,-0.2513,1.2943,1.3185,38.999,-3.1492,3.4826,38.889,0.3835,-7.6086,-89.503,4.388,-0.1042
37.000,118.842,0.6186,-2.7004,-90.447,2.0743,-2.3712,-51.357,-0.3405,1.4531,1.4924,39.089,-3.0964,3.5853,38.090,0.3814,-7.8727,-90.447,4.298,-0.0720
37.050,119.104,0.6166,-2.9617,-90.416,2.2594,-2.5630,-49.727,-0.4106,1.6399,1.6905,40.689,-3.0964,3.5853,38.090,0.3796,-8.1247,-90.416,4.151,0.0219
37.104,119.359,0.6150,-3.2173,-90.255,2.4006,-2.7950,-51.366,-0.4302,1.7837,1.8349,38.889,-3.1208,3.4892,38.690,0.3785,-8.3705,-90.255,3.989,-0.0182
37.150,119.359,0.6150,-3.2173,-90.255,2.4006,-2.7950,-51.366,-0.4302,1.7837,1.8349,38.889,-3.1628,3.4998,38.889,0.3785,-8.3705,-90.255,3.989,-0.0182
37.200,119.609,0.6136,-3.4670,-90.435,2.5161,-2.9647,-52.345,-0.5167,1.8986,1.9677,38.090,-3.1201,3.4897,38.690,0.3766,-8.6175,-90.435,3.938,-0.0962
37.250,119.878,0.6088,-3.7360,-91.863,2.7188,-3.2138,-53.174,-0.5906,2.0919,2.1736,38.690,-3.1201,3.4897,38.690,0.3680,-8.8823,-91.863,3.859,-0.1494
37.303,120.110,0.6017,-3.9675,-91.516,2.8372,-3.3622,-52.626,-0.6643,2.2187,2.3160,38.889,-3.0896,3.5906,38.090,0.3620,-9.1080,-91.516,3.757,0.2058
37.350,120.336,0.5986,-4.1942,-89.570,3.0008,-3.5713,-50.881,-0.6049,2.4068,2.4816,38.690,-3.2723,3.4223,39.689,0.3638,-9.3376,-89.570,3.789,0.4899
37.401,120.540,0.6019,-4.3975,-88.509,3.1306,-3.7251,-49.820,-0.6064,2.5454,2.6166,38.690,-3.3793,3.3542,40.489,0.3690,-9.5388,-88.509,3.747,0.3237
37.450,120.540,0.6019,-4.3975,-88.509,3.0853,-3.6892,-50.419,-0.6434,2.5010,2.5824,38.090,-3.3697,3.4295,40.089,0.3690,-9.5388,-88.509,3.747,0.3237
37.500,120.746,0.6066,-4.6040,-89.885,3.2373,-3.8430,-50.196,-0.7557,2.6323,2.7386,39.689,-3.1244,3.5511,38.490,0.3694,-9.7480,-89.885,3.763,-0.9523
37.550,121.009,0.5974,-4.8664,-95.172,3.3668,-4.0273,-54.890,-1.0853,2.6825,2.8938,40.282,-3.1244,3.5511,38.490,0.3449,-10.0194,-95.172,3.836,-1.6053
37.600,121.276,0.5592,-5.1305,-102.326,3.4759,-4.2596,-62.236,-1.4734,2.6635,3.0439,40.089,-2.8747,3.7842,36.490,0.2855,-10.2910,-102.326,3.882,-1.9171
37.650,121.487,0.5047,-5.3343,-108.397,3.5039,-4.3261,-63.836,-1.9032,2.5278,3.1641,44.561,-2.5788,3.9919,34.490,0.2855,-10.2910,-102.326,3.814,-1.6186
37.700,121.487,0.5047,-5.3343,-108.397,3.5768,-4.5252,-69.908,-1.7373,2.6597,3.1768,38.490,-2.6682,3.9768,35.090,0.2186,-10.4921,-108.397,3.814,-1.6186
37.750,121.723,0.4213,-5.5559,-113.201,3.5952,-4.7525,-76.711,-1.9888,2.6007,3.2740,36.490,-2.6682,3.9768,35.090,0.1249,-10.7108,-113.201,3.796,-1.3214
37.800,121.952,0.3237,-5.7624,-117.802,3.6150,-4.9842,-83.311,-2.2235,2.5484,3.3820,34.490,-2.6989,3.8927,35.490,0.0222,-10.9055,-117.802,3.605,-1.2723
37.850,122.150,0.2252,-5.9346,-122.171,3.6291,-5.1288,-87.081,-2.4944,2.4523,3.4980,35.090,-2.7510,3.8780,35.890,-0.0818,-11.0708,-122.171,3.501,-1.3537
37.901,122.372,0.0987,-6.1172,-128.214,3.6508,-5.4005,-92.724,-2.7604,2.3475,3.6237,35.490,-2.7510,3.8680,35.890,-0.2253,-11.2531,-128.214,3.551,-1.9196
37.950,122.372,0.0987,-6.1172,-128.214,3.6508,-5.4005,-92.724,-2.7604,2.3475,3.6237,35.490,-2.7085,3.9104,35.690,-0.2253,-11.2531,-128.214,3.551,-1.9196
38.000,122.595,-0.0486,-6.2841,-135.497,3.6238,-5.6047,-99.607,-3.0954,2.0896,3.7347,35.890,-2.3475,4.1179,33.490,-0.3945,-11.4195,-135.497,3.631,-2.1231
38.050,122.823,-0.2204,-6.4337,-143.247,3.5508,-5.8483,-107.357,-3.3719,1.7875,3.8164,35.890,-2.3873,4.1063,33.890,-0.5906,-11.5659,-143.247,3.726,-1.9460
38.100,123.122,-0.4696,-6.5990,-149.984,3.4311,-6.1118,-114.294,-3.6213,1.5295,3.9310,35.690,-2.3873,4.1063,33.890,-0.8604,-11.7218,-149.984,3.850,-1.5796
38.157,123.325,-0.6499,-6.6935,-155.427,3.3035,-6.2969,-121.859,-3.7603,1.2834,3.9733,33.568,-2.7192,3.8754,35.890,-1.0423,-11.8049,-155.427,3.705,-1.7931
38.200,123.325,-0.6499,-6.6935,-155.427,3.3293,-6.2748,-121.545,-3.7929,1.2740,4.0012,33.882,-2.8117,3.8597,36.690,-1.0423,-11.8049,-155.427,3.705,-1.7931
38.250,123.556,-0.8645,-6.7784,-161.903,3.1915,-6.4515,-128.012,-3.9569,0.9491,4.0691,33.890,-2.8117,3.8597,36.690,-1.2561,-11.8748,-161.903,3.517,-1.7470
38.300,123.810,-1.1108,-6.8416,-170.021,3.0517,-6.6595,-134.131,-4.1311,0.5420,4.1665,35.890,-2.7032,3.8929,36.090,-1.5006,-11.9178,-170.021,3.274,-1.6695
38.350,123.810,-1.1108,-6.8416,-170.021,3.1057,-6.5935,-133.331,-4.1957,0.4864,4.2238,36.690,-2.5553,3.9531,35.290,-1.5006,-11.9178,-170.021,3.274,-1.6695
38.400,124.041,-1.3395,-6.8695,-176.501,2.9192,-6.7511,-139.811,-4.2580,0.1418,4.2603,36.690,-2.6953,3.8457,36.090,-1.7444,-11.9327,-176.501,3.405,-1.7054
38.450,124.250,-1.5492,-6.8714,176.874,2.7474,-6.8869,-147.036,-4.2911,-0.2189,4.2967,36.090,-2.6953,3.8457,36.090,-1.9452,-11.9218,176.874,3.161,-1.9257
38.500,124.432,-1.7301,-6.8514,169.658,2.6050,-6.9665,-155.052,-4.2853,-0.6650,4.3366,35.290,-2.7962,3.7992,36.890,-2.0965,-11.8942,169.658,2.726,-2.0545
38.550,124.604,-1.8966,-6.8093,161.362,2.4821,-7.0432,-162.548,-4.2238,-1.1778,4.3849,36.090,-2.7662,3.7992,36.890,-2.2303,-11.8490,161.362,2.268,-1.9789
38.600,124.604,-1.8966,-6.8093,161.362,2.4821,-7.0432,-162.548,-4.2238,-1.1778,4.3849,36.090,-2.8321,3.7525,37.290,-2.2303,-11.8490,161.362,2.268,-1.9789
38.650,124.724,-2.0080,-6.7645,154.860,2.4168,-7.0405,-168.250,-4.1229,-1.6299,4.4334,36.890,-2.8321,3.7525,37.290,-2.3375,-11.7987,154.860,2.082,-2.0779
38.700,124.876,-2.1401,-6.6895,145.792,2.2749,-7.0486,-177.318,-3.8531,-2.1851,4.4296,36.890,-2.9078,3.7063,37.690,-2.4798,-11.7020,145.792,2.215,-2.2052
38.756,125.042,-2.2692,-6.5861,136.555,2.0910,-7.0389,173.845,-3.4771,-2.6695,4.3837,37.290,-2.9356,3.6884,37.890,-2.6212,-11.5681,136.555,2.454,-2.1828
38.800,125.042,-2.2692,-6.5861,136.555,2.0905,-7.0505,174.245,-3.4846,-2.6608,4.3844,37.690,-2.9056,3.6684,37.890,-2.6212,-11.5681,136.555,2.454,-2.1828
38.850,125.193,-2.3729,-6.4751,128.935,1.9087,-7.0073,166.625,-3.1047,-2.9960,4.3145,37.690,-2.9056,3.6684,37.890,-2.7387,-11.4227,128.935,2.768,-2.2192
38.901,125.435,-2.5082,-6.2746,118.443,1.6541,-6.8925,156.333,-2.5257,-3.3656,4.2079,37.890,-2.8581,3.6750,37.690,-2.8760,-11.1691,118.443,3.171,-2.2636
38.950,125.435,-2.5082,-6.2746,118.443,1.6841,-6.9125,156.333,-2.5576,-3.3824,4.2405,37.890,-2.5138,3.8273,35.690,-2.8760,-11.1691,118.443,3.171,-2.2636
39.000,125.656,-2.5991,-6.0741,109.642,1.4736,-6.7785,147.532,-2.0324,-3.5989,4.1331,37.890,-2.5779,3.7696,36.090,-2.9599,-10.9341,109.642,3.400,-2.0479
39.050,125.923,-2.6721,-5.8163,101.417,1.2565,-6.5897,139.107,-1.5358,-3.6978,4.0040,37.690,-2.5779,3.7696,36.090,-3.0196,-10.6385,101.417,3.720,-1.7566
39.103,126.169,-2.7109,-5.5741,96.661,1.0564,-6.3731,132.352,-1.2306,-3.6492,3.8511,35.690,-2.6968,3.6990,36.690,-3.0513,-10.3675,96.661,4.042,-1.3457
39.150,126.169,-2.7109,-5.5741,96.661,1.0635,-6.4057,132.751,-1.2638,-3.6524,3.8649,36.090,-3.4145,3.2828,41.089,-3.0513,-10.3675,96.661,4.042,-1.3457
39.200,126.435,-2.7304,-5.3084,90.895,0.8895,-6.1748,126.985,-0.9228,-3.6060,3.7222,36.090,-3.1298,3.4235,39.289,-3.0558,-10.0784,90.895,4.238,-1.6625
39.250,126.721,-2.7203,-5.0232,84.451,0.7140,-5.9739,121.141,-0.6141,-3.5101,3.5634,36.690,-3.1298,3.4235,39.289,-3.0443,-9.7944,84.451,4.153,-1.6211
39.300,126.964,-2.6862,-4.7824,78.874,0.6181,-5.9091,119.963,-0.4679,-3.4597,3.4911,41.089,-3.2324,3.2990,40.089,-3.0018,-9.5783,78.874,3.753,-1.5658
39.350,127.187,-2.6332,-4.5656,73.080,0.5162,-5.6874,112.369,-0.1567,-3.3396,3.3433,39.289,-3.2102,3.3322,39.889,-2.9475,-9.3603,73.080,3.703,-1.6842
39.400,127.378,-2.5705,-4.3853,67.925,0.5162,-5.6874,112.369,-0.0466,-3.3498,3.3502,44.444,-3.3046,3.2429,40.489,-2.9475,-9.3603,73.080,3.778,-1.7779
39.450,127.378,-2.5705,-4.3853,67.925,0.4783,-5.5691,108.015,0.0488,-3.2702,3.2705,40.089,-3.3863,3.1634,41.089,-2.8720,-9.1740,67.925,3.778,-1.7779
39.500,127.623,-2.4706,-4.1611,64.616,0.4014,-5.2854,104.505,0.2155,-3.0767,3.0842,39.889,-3.4263,3.2334,41.089,-2.7554,-8.9283,64.616,4.116,-0.7354
39.550,127.886,-2.3521,-3.9268,61.377,0.3396,-5.0628,101.866,0.2923,-2.9069,2.9216,40.489,-3.4263,3.2334,41.089,-2.6214,-8.6829,61.377,4.330,-0.9149
39.600,128.165,-2.2156,-3.6831,60.805,0.2844,-4.8180,101.894,0.2287,-2.7360,2.7456,41.089,-3.6844,3.1026,42.889,-2.4790,-8.4280,60.805,4.505,0.0230
39.650,128.165,-2.2156,-3.6831,60.805,0.2444,-4.7480,101.894,0.2703,-2.6670,2.6806,41.089,-3.7867,3.0511,43.489,-2.4790,-8.4280,60.805,4.505,0.0230
39.700,128.533,-2.0315,-3.3650,59.027,0.1852,-4.4161,100.116,0.2395,-2.4416,2.4533,41.089,-3.7439,3.1384,43.089,-2.3055,-8.1390,59.027,4.024,0.1668
39.750,128.738,-1.9265,-3.1881,59.916,0.1066,-4.2431,103.157,0.1063,-2.2880,2.2905,43.242,-3.7439,3.1384,43.089,-2.2061,-7.9674,59.916,3.900,0.1191
39.800,128.950,-1.8203,-3.0047,60.010,0.0477,-4.0465,103.499,0.0314,-2.1386,2.1388,43.489,-4.0094,2.8565,45.288,-2.1027,-7.7882,60.010,3.814,0.0260
39.850,129.185,-1.7055,-2.8000,62.633,-0.0224,-3.7609,105.722,-0.0797,-1.9364,1.9380,43.089,-3.7949,2.9765,43.689,-1.9953,-7.5807,62.633,3.759,0.9883
39.900,129.185,-1.7055,-2.8000,62.633,-0.0224,-3.7609,105.722,-0.0797,-1.9364,1.9380,43.089,-3.9938,2.8579,45.288,-1.9953,-7.5807,62.633,3.759,0.9883
39.950,129.427,-1.5998,-2.5826,65.917,-0.1115,-3.6743,111.205,-0.3894,-1.8043,1.8458,45.288,-4.0841,2.8129,46.088,-1.8988,-7.3648,65.917,3.652,0.9315
40.000,129.637,-1.5199,-2.3882,70.406,-0.1457,-3.4783,114.094,-0.5662,-1.6602,1.7540,43.689,-4.0857,2.7493,46.288,-1.8199,-7.1882,70.406,3.301,1.3578
40.050,129.848,-1.4567,-2.1869,75.137,-0.2763,-3.3045,120.425,-0.7774,-1.4276,1.6255,45.288,-4.0857,2.7493,46.288,-1.7639,-6.9774,75.137,3.387,1.3529
40.100,130.063,-1.4096,-1.9768,80.111,-0.4167,-3.1114,126.199,-0.9472,-1.1730,1.5077,46.088,-4.2621,2.6943,47.688,-1.7244,-6.7507,80.111,3.557,1.4869
40.150,130.295,-1.3794,-1.7471,85.629,-0.4167,-3.1114,126.199,-1.2869,-1.0638,1.6697,40.570,-4.1612,2.7371,46.888,-1.7244,-6.7507,80.111,3.895,1.6107
40.200,130.295,-1.3794,-1.7471,85.629,-0.5753,-2.9644,131.917,-1.1525,-0.8945,1.4589,46.288,-4.3276,2.6548,48.488,-1.7041,-6.4857,85.629,3.895,1.6107
40.250,130.522,-1.3710,-1.5201,90.932,-0.8096,-2.7589,138.620,-1.2478,-0.5412,1.3601,47.688,-4.3276,2.6548,48.488,-1.7084,-6.2240,90.932,4.199,1.4848
40.300,130.822,-1.3872,-1.2208,95.636,-1.0399,-2.5684,142.524,-1.3752,-0.2133,1.3916,46.888,-4.2022,2.6736,47.688,-1.7399,-5.9045,95.636,4.453,1.1935
40.350,131.073,-1.4175,-0.9712,98.366,-1.2669,-2.4189,146.854,-1.4542,0.0616,1.4555,48.488,-4.2322,2.7236,47.688,-1.7706,-5.6547,98.366,4.487,0.8643
40.400,131.306,-1.4571,-0.7423,102.222,-1.4033,-2.3298,150.709,-1.5629,0.2835,1.5884,48.488,-3.9461,2.8138,45.288,-1.7943,-5.4935,102.222,4.130,1.4283
40.450,131.540,-1.5107,-0.5142,103.321,-1.3477,-2.3513,149.910,-1.8252,0.2647,1.8443,46.589,-3.9915,2.7958,45.688,-1.7943,-5.4935,102.222,3.949,-0.0309
40.500,131.540,-1.5107,-0.5142,103.321,-1.5723,-2.1935,151.009,-1.6199,0.4469,1.6804,47.688,-3.8516,2.8722,44.088,-1.8456,-5.2770,103.321,3.949,-0.0309
40.550,131.766,-1.5640,-0.2946,103.954,-1.6666,-2.1080,149.243,-1.7351,0.5369,1.8163,45.288,-3.8516,2.8722,44.088,-1.8939,-5.0826,103.954,3.518,0.1603
40.600,132.068,-1.6315,-0.0004,100.535,-1.9393,-1.9349,146.223,-1.8456,0.6563,1.9588,45.688,-3.8272,2.9068,43.689,-1.9515,-4.7731,100.535,3.688,-0.6871
40.656,132.277,-1.6685,0.2058,100.494,-2.1135,-1.7851,144.583,-1.8766,0.8002,2.0400,44.088,-3.5586,3.0143,40.889,-1.9919,-4.5545,100.494,3.888,0.1995
40.700,132.277,-1.6685,0.2058,100.494,-2.1135,-1.7851,144.583,-1.8766,0.8002,2.0400,44.088,-3.7160,2.9169,42.689,-1.9919,-4.5545,100.494,3.888,0.1995
40.750,132.522,-1.7142,0.4465,101.069,-2.3242,-1.6194,144.757,-1.9103,0.9952,2.1540,43.689,-3.8021,2.8659,44.288,-2.0396,-4.3111,101.069,3.916,0.2641
40.800,132.795,-1.7715,0.7133,104.022,-2.5201,-1.4101,144.911,-1.8788,1.2408,2.2515,40.889,-3.8021,2.8659,44.288,-2.1111,-4.0246,104.022,4.186,0.6906
40.853,133.071,-1.8416,0.9803,105.426,-2.7795,-1.3231,148.115,-1.9710,1.5168,2.4871,42.689,-3.8824,2.8666,44.688,-2.1864,-3.7516,105.426,4.282,0.4770
40.900,133.336,-1.9170,1.2342,108.126,-2.7475,-1.3463,149.715,-2.1941,1.5922,2.7109,41.589,-3.8678,2.8904,44.488,-2.1864,-3.7516,105.426,4.266,0.7893
40.950,133.336,-1.9170,1.2342,108.126,-2.9832,-1.2232,152.414,-2.0037,1.7778,2.6787,44.288,-4.0193,2.8588,46.488,-2.2692,-3.4989,108.126,4.266,0.7893
41.000,133.591,-1.9984,1.4754,108.893,-3.2390,-1.1154,153.582,-2.0495,2.0127,2.8725,44.688,-3.8315,2.8819,44.488,-2.3429,-3.2835,108.893,3.852,0.0224
41.050,133.828,-2.0748,1.7007,108.341,-3.4457,-0.9886,152.829,-2.1213,2.1475,3.0186,44.488,-3.8315,2.8819,44.488,-2.4172,-3.0630,108.341,3.753,-0.2702
41.100,134.071,-2.1479,1.9317,106.271,-3.6945,-0.8835,152.759,-2.2691,2.2734,3.2120,46.488,-3.7845,2.8845,44.088,-2.4904,-2.8122,106.271,4.022,-0.5343
41.150,134.071,-2.1479,1.9317,106.271,-3.6374,-0.8695,150.760,-2.2717,2.2147,3.1726,44.488,-3.6696,2.8872,42.489,-2.4904,-2.8122,106.271,4.022,-0.5343
41.200,134.320,-2.2167,2.1715,105.853,-3.8532,-0.7466,150.342,-2.3601,2.3714,3.3457,44.488,-3.7958,2.8810,44.488,-2.5582,-2.5733,105.853,3.994,-0.0613
41.250,134.605,-2.2939,2.4454,105.690,-4.0584,-0.6116,149.779,-2.4659,2.5255,3.5297,44.088,-3.7958,2.8810,44.488,-2.6292,-2.3205,105.690,3.613,0.1327
41.300,134.802,-2.3478,2.6349,106.153,-4.2007,-0.5143,149.467,-2.5094,2.6559,3.6539,43.314,-3.8480,2.9019,44.688,-2.6802,-2.1445,106.153,3.356,0.0449
41.350,135.027,-2.4075,2.8521,103.530,-4.2051,-0.5271,150.641,-2.8648,2.5383,3.8275,47.112,-3.8098,2.8735,44.888,-2.6802,-2.1445,106.153,3.380,-0.9882
41.400,135.027,-2.4075,2.8521,103.530,-4.4011,-0.4046,148.018,-2.6999,2.7002,3.8185,44.488,-3.6985,2.8548,43.289,-2.7343,-1.9198,103.530,3.380,-0.9882
41.450,135.257,-2.4530,3.0775,98.055,-4.6730,-0.2100,142.743,-2.9440,2.6587,3.9669,44.688,-3.6985,2.8548,43.289,-2.7750,-1.6322,98.055,3.700,-1.7679
41.500,135.494,-2.4747,3.3140,91.503,-4.8126,-0.0615,136.391,-3.3131,2.4256,4.1061,44.888,-3.5793,2.8279,41.089,-2.7818,-1.3717,91.503,3.897,-1.8409
41.557,135.756,-2.4667,3.5756,84.178,-4.9265,0.1363,127.467,-3.6710,2.0982,4.2284,43.289,-3.4697,2.7734,39.089,-2.7579,-1.1368,84.178,3.431,-1.4807
41.600,135.756,-2.4667,3.5756,84.178,-4.9107,0.1585,125.267,-3.6474,2.0848,4.2012,41.089,-3.4871,2.7386,39.689,-2.7579,-1.1368,84.178,3.431,-1.4807
41.650,135.935,-2.4424,3.7530,79.876,-4.9984,0.3046,120.965,-3.8440,1.9100,4.2924,41.089,-3.5807,2.7763,41.889,-2.7279,-0.9691,79.876,3.227,-1.3562
41.700,136.122,-2.4023,3.9359,75.110,-5.0465,0.4581,114.200,-4.0405,1.6618,4.3689,39.089,-3.5969,2.7669,42.289,-2.6837,-0.8028,75.110,2.882,-1.3604
41.750,136.309,-2.3455,4.1136,68.762,-5.0997,0.5872,108.451,-4.2846,1.2897,4.4745,39.689,-3.5969,2.7669,42.289,-2.6149,-0.6257,68.762,2.845,-1.8471
41.801,136.473,-2.2780,4.2633,62.363,-5.1589,0.7208,104.252,-4.4746,0.9089,4.5660,41.889,-3.5644,2.7603,41.689,-2.5472,-0.4765,62.363,2.748,-1.8690
41.850,136.473,-2.2780,4.2633,62.363,-5.1606,0.7005,104.652,-4.4935,0.9010,4.5829,42.289,-3.5812,2.7360,41.889,-2.5472,-0.4765,62.363,2.748,-1.8690
41.900,136.675,-2.1728,4.4358,54.807,-5.1892,0.9298,97.095,-4.6036,0.4444,4.6250,42.289,-3.5588,2.7445,41.489,-2.4140,-0.2876,54.807,2.905,-1.3689
41.950,136.858,-2.0617,4.5811,50.030,-5.1834,1.1939,91.719,-4.6012,0.2166,4.6063,41.689,-3.5588,2.7445,41.489,-2.2508,-0.0929,50.030,3.193,-1.4411
42.000,137.075,-1.9153,4.7411,44.495,-5.1786,1.4205,86.384,-4.6550,-0.0815,4.6557,41.889,-3.6436,2.7510,43.489,-2.0675,0.0872,44.495,3.553,-1.5824
42.058,137.293,-1.7532,4.8863,38.582,-5.1265,1.6615,80.071,-4.6481,-0.4172,4.6668,41.489,-3.6483,2.7166,43.689,-1.8918,0.2273,38.582,3.582,-1.7534
42.100,137.293,-1.7532,4.8863,38.582,-5.1265,1.6615,80.071,-4.6481,-0.4172,4.6668,41.489,-3.6798,2.6627,44.288,-1.8918,0.2273,38.582,3.582,-1.7534
42.150,137.497,-1.5879,5.0060,32.368,-5.1190,1.8268,75.857,-4.6845,-0.7948,4.7514,43.489,-3.6676,2.6720,43.489,-1.7065,0.3448,32.368,3.691,-2.0397
42.200,137.753,-1.3625,5.1285,23.936,-5.0286,2.0102,67.624,-4.6160,-1.3627,4.8129,43.689,-3.6676,2.6720,43.489,-1.4860,0.4427,23.936,3.319,-1.8823
42.251,137.966,-1.1638,5.2036,17.011,-4.9519,2.1261,61.300,-4.5227,-1.8346,4.8806,44.288,-3.6585,2.6722,42.689,-1.2853,0.5041,17.011,3.202,-1.8477
42.300,137.966,-1.1638,5.2036,17.011,-4.9470,2.1531,60.500,-4.5101,-1.8102,4.8598,43.489,-3.6947,2.6701,43.489,-1.2853,0.5041,17.011,3.202,-1.8477
42.350,138.150,-0.9846,5.2481,10.207,-4.8504,2.2847,53.696,-4.3297,-2.2315,4.8710,43.489,-3.7257,2.6641,43.689,-1.1247,0.5330,10.207,2.786,-1.9200
42.400,138.312,-0.8245,5.2679,3.642,-4.7587,2.4050,46.331,-4.1081,-2.6072,4.8656,42.689,-3.7257,2.6641,43.689,-0.9898,0.5495,3.642,2.347,-1.6301
42.450,138.449,-0.6873,5.2699,-1.834,-4.6947,2.4732,41.655,-3.9158,-2.9235,4.8867,43.489,-3.7375,2.6748,44.288,-0.8610,0.5454,-1.834,2.063,-1.5132
42.500,138.449,-0.6873,5.2699,-1.834,-4.7250,2.4638,41.855,-3.9458,-2.9339,4.9170,43.689,-3.7278,2.6980,44.488,-0.8610,0.5454,-1.834,2.063,-1.5132
42.550,138.593,-0.5435,5.2568,-8.389,-4.6065,2.5476,35.300,-3.6243,-3.2730,4.8834,43.689,-3.7377,2.6924,44.088,-0.7174,0.5242,-8.389,1.988,-1.5695
42.600,138.728,-0.4117,5.2299,-14.462,-4.4975,2.6177,29.826,-3.3039,-3.5499,4.8495,44.288,-3.7377,2.6924,44.088,-0.5839,0.4898,-14.462,2.011,-1.5806
42.650,138.853,-0.2923,5.1925,-20.127,-4.3729,2.6901,24.362,-2.9703,-3.7537,4.7868,44.488,-3.7272,2.7116,44.888,-0.4657,0.4464,-20.127,1.961,-1.6204
42.700,138.853,-0.2923,5.1925,-20.127,-4.3827,2.6891,23.962,-2.9792,-3.7581,4.7957,44.088,-3.7475,2.7098,44.688,-0.4657,0.4464,-20.127,1.961,-1.6204
42.750,138.999,-0.1582,5.1335,-27.209,-4.2445,2.7408,16.879,-2.5401,-3.9964,4.7353,44.088,-3.7475,2.7098,44.688,-0.3304,0.3874,-27.209,1.902,-1.6579
42.800,139.126,-0.0490,5.0692,-33.620,-4.1092,2.7779,11.269,-2.1124,-4.1561,4.6621,44.888,-3.8038,2.7051,46.288,-0.2239,0.3166,-33.620,1.844,-1.6355
42.850,139.245,0.0460,4.9978,-40.414,-3.9991,2.7871,4.275,-1.6467,-4.3056,4.6098,44.688,-3.8038,2.7051,46.288,-0.1245,0.2320,-40.414,1.946,-1.8427
42.900,139.245,0.0460,4.9978,-40.414,-3.9991,2.7871,4.275,-1.6467,-4.3056,4.6098,44.688,-3.7772,2.7119,44.688,-0.1245,0.2320,-40.414,1.946,-1.8427
42.950,139.360,0.1295,4.9192,-46.425,-3.9174,2.7758,-0.433,-1.2366,-4.4093,4.5794,45.993,-3.8441,2.7213,46.488,-0.0305,0.1331,-46.425,2.201,-1.7723
43.000,139.540,0.2454,4.7806,-53.759,-3.7177,2.7618,-7.471,-0.7146,-4.3899,4.4477,46.288,-3.7860,2.7257,44.888,0.1005,-0.0232,-53.759,2.414,-1.4579
43.050,139.699,0.3337,4.6485,-59.030,-3.4249,2.7113,-14.342,-0.2731,-4.2196,4.2285,44.688,-3.7860,2.7257,44.888,0.2500,-0.2482,-59.030,2.710,-1.3809
43.100,139.876,0.4187,4.4931,-64.016,-3.3565,2.7016,-12.542,-0.0436,-4.1785,4.1787,51.474,-3.7759,2.7232,45.288,0.3214,-0.3672,-59.030,2.998,-1.4546
43.150,139.876,0.4187,4.4931,-64.016,-3.2234,2.6595,-17.528,0.0525,-4.0773,4.0776,46.488,-3.8265,2.7167,45.888,0.3826,-0.4927,-64.016,2.998,-1.4546
