t,ms,ok,fails,limited,slack,s,n,xi,v,delta,d_cmd,v_plan,a_plan
1789772174.263,14.7,1,0,3,0.000,21.80,0.021,0.178,2.77,-0.025,0.026,3.92,7.00
1789772174.285,14.5,1,0,3,0.000,21.80,0.031,0.174,2.89,-0.025,0.020,4.03,6.99
1789772174.307,14.3,1,0,3,0.000,21.90,0.042,0.152,3.01,-0.018,0.047,4.08,5.99
1789772174.332,17.0,1,0,3,0.000,22.00,0.051,0.134,3.12,0.026,0.028,4.12,6.02
1789772174.358,20.6,1,0,3,0.000,22.00,0.061,0.139,3.21,0.020,0.040,4.15,5.88
1789772174.375,14.4,1,0,3,0.000,22.10,0.070,0.125,3.30,0.047,0.045,4.13,4.35
1789772174.406,23.5,1,0,3,0.000,22.20,0.079,0.111,3.39,0.028,0.059,4.11,4.21
1789772174.426,18.7,1,0,3,0.000,22.20,0.079,0.111,3.52,0.045,0.051,4.13,4.15
1789772174.445,17.6,1,0,3,0.000,22.30,0.095,0.101,3.62,0.045,0.098,4.12,2.72
1789772174.475,26.6,1,0,3,0.000,22.41,0.102,0.083,3.75,0.059,0.049,4.12,2.32
1789772174.496,19.3,1,0,3,0.000,22.41,0.102,0.083,3.91,0.098,0.097,4.10,1.27
1789772174.519,21.9,1,0,3,0.000,22.62,0.113,0.043,4.03,0.098,0.109,4.04,0.02
1789772174.546,24.9,1,0,3,0.000,22.62,0.113,0.043,4.13,0.049,0.113,4.01,0.03
1789772174.580,32.7,1,0,4,0.000,22.83,0.120,0.002,4.13,0.109,0.117,3.92,-0.09
1789772174.615,33.3,1,0,5,0.000,22.83,0.120,0.002,4.13,0.113,0.116,3.88,-0.61
1789772174.649,33.1,1,0,6,0.000,23.05,0.118,-0.014,4.09,0.117,0.119,3.73,-1.70
1789772174.684,33.4,1,0,7,0.000,23.05,0.118,-0.014,4.08,0.116,0.117,3.71,-0.29
1789772174.719,33.2,1,0,8,0.000,23.37,0.105,-0.072,4.01,0.119,0.125,3.68,-0.04
1789772174.754,34.0,1,0,9,0.000,23.37,0.105,-0.072,3.99,0.117,0.127,3.77,-0.05
1789772174.789,32.8,1,0,10,0.000,23.69,0.074,-0.122,3.87,0.125,0.133,3.67,-0.03
1789772174.812,21.2,1,0,10,0.000,23.69,0.074,-0.122,3.84,0.127,0.135,3.64,-0.02
1789772174.849,33.6,1,0,11,0.001,23.90,0.051,-0.170,3.77,0.127,0.136,3.52,-0.97
1789772174.883,32.7,1,0,12,0.000,23.90,0.051,-0.170,3.73,0.135,0.139,3.63,2.27
1789772174.918,32.8,1,0,13,0.000,24.10,0.005,-0.170,3.71,0.136,0.135,3.61,0.06
1789772174.951,32.0,1,0,14,0.000,24.10,0.005,-0.170,3.71,0.139,0.133,3.54,-1.91
1789772174.970,17.1,1,0,14,0.000,24.40,-0.044,-0.210,3.74,0.135,0.134,3.44,0.05
1789772174.998,26.2,1,0,14,0.000,24.40,-0.044,-0.210,3.75,0.135,0.137,3.45,0.13
1789772175.023,23.4,1,0,14,0.000,24.59,-0.090,-0.201,3.70,0.134,0.143,3.58,0.88
1789772175.052,27.3,1,0,14,0.000,24.59,-0.090,-0.201,3.69,0.134,0.140,3.60,0.58
1789772175.086,33.3,1,0,14,0.000,24.59,-0.090,-0.201,3.69,0.143,0.139,3.60,0.12
1789772175.116,27.5,1,0,14,-0.000,24.89,-0.154,-0.171,3.63,0.140,0.145,3.93,7.00
1789772175.150,32.3,1,0,15,-0.000,24.89,-0.154,-0.171,3.62,0.139,0.124,4.07,3.01
1789772175.185,32.7,1,0,16,0.018,25.08,-0.179,-0.165,3.62,0.145,0.120,4.01,-0.56
1789772175.220,33.3,1,0,17,0.000,25.08,-0.179,-0.165,3.63,0.124,0.132,3.77,2.87
1789772175.239,17.3,1,0,17,0.000,25.28,-0.214,-0.108,3.77,0.120,0.129,4.16,7.00
1789772175.272,32.1,1,0,18,0.020,25.28,-0.214,-0.108,3.82,0.120,0.104,4.22,-0.20
1789772175.293,18.9,1,0,18,0.000,25.48,-0.236,-0.051,3.89,0.129,0.100,4.54,7.00
1789772175.317,23.2,1,0,18,0.000,25.48,-0.236,-0.051,3.91,0.129,0.103,4.16,0.54
1789772175.342,22.8,1,0,18,0.008,25.68,-0.244,-0.023,4.02,0.100,0.024,4.25,-0.29
1789772175.371,27.7,1,0,18,0.014,25.68,-0.244,-0.023,4.09,0.100,0.084,3.99,1.41
1789772175.392,19.6,1,0,18,0.015,25.88,-0.247,0.005,4.18,0.024,0.003,4.22,2.85
1789772175.428,28.1,1,0,18,0.032,25.88,-0.247,0.005,4.22,0.084,0.008,4.66,6.22
1789772175.448,18.0,1,0,18,0.013,26.18,-0.235,0.089,4.15,0.003,-0.073,4.55,0.80
1789772175.475,25.0,1,0,18,0.020,26.18,-0.235,0.089,4.14,0.003,-0.092,4.76,6.46
1789772175.494,18.0,1,0,18,0.012,26.38,-0.214,0.125,4.18,-0.073,-0.093,4.85,7.00
1789772175.517,20.7,1,0,18,0.012,26.38,-0.214,0.125,4.20,-0.073,-0.080,5.04,3.77
1789772175.537,18.4,1,0,18,0.018,26.58,-0.187,0.150,4.28,-0.092,-0.083,5.03,4.86
1789772175.560,22.2,1,0,18,0.017,26.58,-0.187,0.150,4.34,-0.093,-0.085,5.03,6.13
1789772175.581,18.6,1,0,18,-0.000,26.77,-0.157,0.144,4.48,-0.080,-0.078,5.36,7.00
1789772175.600,17.3,1,0,18,-0.000,26.77,-0.157,0.144,4.59,-0.083,-0.071,5.49,5.19
1789772175.620,15.8,1,0,18,0.000,26.97,-0.126,0.124,4.71,-0.085,-0.069,5.65,7.00
1789772175.646,19.7,1,0,18,0.000,27.06,-0.114,0.116,4.82,-0.078,-0.067,5.75,7.00
1789772175.670,21.4,1,0,18,0.000,27.16,-0.099,0.106,4.93,-0.071,-0.062,5.94,6.41
1789772175.697,26.0,1,0,18,-0.000,27.16,-0.099,0.106,5.04,-0.069,-0.060,5.90,4.76
1789772175.725,25.6,1,0,18,-0.000,27.45,-0.074,0.110,5.19,-0.062,-0.061,5.88,4.35
1789772175.749,22.7,1,0,18,-0.000,27.45,-0.074,0.110,5.34,-0.060,-0.061,5.87,3.89
1789772175.771,20.6,1,0,18,0.000,27.64,-0.047,0.094,5.48,-0.060,-0.059,6.02,5.09
1789772175.795,22.1,1,0,18,-0.000,27.64,-0.047,0.094,5.60,-0.061,-0.056,6.09,3.57
1789772175.820,22.9,1,0,18,0.000,27.94,-0.021,0.094,5.73,-0.061,-0.055,6.09,2.00
1789772175.846,24.2,1,0,18,-0.000,27.94,-0.021,0.094,5.84,-0.059,-0.056,6.01,2.08
1789772175.869,20.6,1,0,18,0.000,28.32,0.015,0.090,5.95,-0.055,-0.057,6.10,3.16
1789772175.904,33.9,1,0,19,0.000,28.32,0.015,0.090,6.02,-0.055,-0.054,6.06,0.45
1789772175.940,34.0,1,0,20,0.002,28.62,0.041,0.090,6.10,-0.057,-0.055,5.96,-0.82
1789772175.969,27.8,1,0,20,-0.000,28.62,0.041,0.090,6.15,-0.054,-0.056,5.85,0.47
1789772175.995,24.1,1,0,20,0.000,29.01,0.075,0.085,6.16,-0.055,-0.057,5.86,0.54
1789772176.029,33.1,1,0,21,0.000,29.01,0.075,0.085,6.16,-0.056,-0.056,6.04,2.08
1789772176.055,23.6,1,0,21,-0.000,29.40,0.109,0.077,6.07,-0.057,-0.056,6.12,3.01
1789772176.090,33.1,1,0,22,0.000,29.40,0.109,0.077,6.04,-0.056,-0.053,6.24,3.05
1789772176.119,26.8,1,0,22,-0.000,29.79,0.140,0.068,6.04,-0.056,-0.053,6.29,2.90
1789772176.154,33.6,1,0,23,0.000,29.79,0.140,0.068,6.04,-0.053,-0.053,6.27,2.82
1789772176.180,23.5,1,0,23,0.000,30.19,0.165,0.066,6.12,-0.053,-0.052,6.30,2.36
1789772176.206,24.4,1,0,23,0.000,30.19,0.165,0.066,6.15,-0.053,-0.052,6.29,2.12
1789772176.236,27.1,1,0,23,-0.000,30.48,0.185,0.060,6.22,-0.052,-0.052,6.31,2.11
1789772176.261,23.7,1,0,23,0.000,30.48,0.185,0.060,6.28,-0.052,-0.051,6.34,1.98
1789772176.286,22.1,1,0,23,-0.000,30.68,0.200,0.048,6.33,-0.052,-0.051,6.37,1.85
1789772176.307,19.4,1,0,23,0.000,30.68,0.200,0.048,6.36,-0.052,-0.051,6.38,1.72
1789772176.330,21.6,1,0,23,-0.000,30.98,0.216,0.048,6.41,-0.051,-0.050,6.40,1.60
1789772176.355,23.5,1,0,23,0.000,30.98,0.216,0.048,6.45,-0.051,-0.050,6.42,1.43
1789772176.379,22.0,1,0,23,-0.000,31.37,0.240,0.041,6.47,-0.050,-0.050,6.41,1.22
1789772176.397,16.8,1,0,23,0.000,31.37,0.240,0.041,6.49,-0.050,-0.050,6.40,1.21
1789772176.418,19.2,1,0,23,0.000,31.57,0.247,0.051,6.49,-0.050,-0.050,6.35,0.68
1789772176.446,26.4,1,0,23,-0.000,31.57,0.247,0.051,6.48,-0.050,-0.051,6.31,0.64
1789772176.465,17.0,1,0,23,0.000,31.96,0.268,0.049,6.50,-0.050,-0.051,6.27,0.21
1789772176.484,18.5,1,0,23,0.000,31.96,0.268,0.049,6.51,-0.050,-0.052,6.25,0.18
1789772176.503,17.2,1,0,23,-0.000,32.06,0.276,0.041,6.50,-0.051,-0.052,6.23,0.51
1789772176.521,16.5,1,0,23,0.000,32.06,0.276,0.041,6.49,-0.051,-0.052,6.25,0.61
1789772176.546,23.2,1,0,23,0.000,32.36,0.290,0.045,6.46,-0.052,-0.052,6.20,0.03
1789772176.567,19.6,1,0,23,0.000,32.36,0.290,0.045,6.43,-0.052,-0.053,6.15,0.04
1789772176.586,16.6,1,0,23,0.000,32.65,0.305,0.044,6.35,-0.052,-0.055,6.04,-0.00
1789772176.604,16.5,1,0,23,0.000,32.65,0.305,0.044,6.31,-0.052,-0.055,6.00,0.05
1789772176.620,14.1,1,0,23,0.000,32.95,0.318,0.050,6.29,-0.053,-0.056,5.94,-0.50
1789772176.645,19.1,1,0,23,0.000,33.05,0.324,0.045,6.24,-0.055,-0.055,5.85,-0.75
1789772176.669,20.8,1,0,23,0.000,33.05,0.324,0.045,6.21,-0.055,-0.055,5.79,-0.44
1789772176.690,18.6,1,0,23,0.000,33.34,0.337,0.047,6.25,-0.056,-0.055,5.68,-3.01
1789772176.710,16.8,1,0,23,0.000,33.34,0.337,0.047,6.28,-0.055,-0.044,5.61,-2.30
1789772176.731,15.4,1,0,23,0.000,33.54,0.349,0.038,6.20,-0.055,-0.051,5.43,-2.08
1789772176.755,17.4,1,0,23,0.000,33.64,0.355,0.028,6.13,-0.055,-0.053,5.38,-2.77
1789772176.777,17.2,1,0,23,0.000,33.84,0.360,0.041,6.06,-0.044,-0.052,5.19,-4.33
1789772176.799,17.3,1,0,23,0.000,33.94,0.364,0.039,5.90,-0.051,-0.049,5.01,-2.46
1789772176.819,15.1,1,0,23,0.000,33.94,0.364,0.039,5.76,-0.053,-0.058,4.98,-1.33
1789772176.845,18.7,1,0,23,0.000,34.14,0.374,0.025,5.61,-0.052,-0.065,4.91,-2.98
1789772176.868,19.0,1,0,23,0.000,34.24,0.378,0.022,5.51,-0.049,-0.063,4.77,-3.10
1789772176.891,19.9,1,0,23,0.000,34.44,0.381,0.018,5.41,-0.058,-0.038,4.55,-3.55
1789772176.912,19.3,1,0,23,0.000,34.54,0.383,0.004,5.36,-0.065,-0.036,4.46,-3.54
1789772176.936,20.4,1,0,23,0.000,34.64,0.383,-0.013,5.33,-0.063,-0.003,4.38,-4.00
1789772176.957,18.9,1,0,23,0.000,34.74,0.381,-0.031,5.26,-0.038,-0.011,4.28,-4.18
1789772176.980,19.8,1,0,23,0.000,34.84,0.376,-0.054,5.12,-0.036,0.052,4.17,-3.18
1789772177.015,33.5,1,0,24,0.000,34.94,0.372,-0.072,4.96,-0.003,0.000,4.02,-3.87
1789772177.039,22.7,1,0,24,0.000,34.94,0.372,-0.072,4.77,0.052,0.042,3.98,-1.97
1789772177.062,20.6,1,0,24,-0.000,35.23,0.349,-0.118,4.60,0.052,0.066,3.77,-3.95
1789772177.098,33.7,1,0,25,0.000,35.23,0.349,-0.118,4.50,0.000,0.027,3.67,-3.99
1789772177.133,32.9,1,0,26,0.000,35.53,0.312,-0.166,4.35,0.066,0.081,3.48,-2.73
1789772177.167,33.1,1,0,27,0.000,35.53,0.312,-0.166,4.30,0.027,0.021,3.47,-3.30
1789772177.203,33.7,1,0,28,0.000,35.83,0.262,-0.208,4.06,0.081,0.090,3.17,-5.00
1789772177.237,32.7,1,0,29,0.000,35.83,0.262,-0.208,3.93,0.021,0.105,3.05,-2.82
1789772177.263,24.9,1,0,29,0.000,36.02,0.207,-0.246,3.73,0.090,0.126,2.89,-2.85
1789772177.298,33.3,1,0,30,0.000,36.02,0.207,-0.246,3.66,0.105,0.131,2.97,-2.50
1789772177.333,33.4,1,0,31,0.000,36.32,0.138,-0.328,3.48,0.126,0.150,2.80,-2.92
1789772177.366,32.1,1,0,32,0.000,36.32,0.138,-0.328,3.41,0.131,0.154,2.71,-3.14
1789772177.402,33.5,1,0,33,0.000,36.51,0.075,-0.343,3.20,0.150,0.172,2.61,-0.96
1789772177.445,33.9,1,0,34,0.000,36.51,0.075,-0.343,3.10,0.172,0.190,2.69,-0.03
1789772177.480,33.0,1,0,35,0.000,36.71,-0.014,-0.315,2.91,0.172,0.210,2.76,1.02
1789772177.514,33.1,1,0,36,0.000,36.71,-0.014,-0.315,2.83,0.190,0.210,2.75,-0.02
1789772177.542,26.9,1,0,36,0.000,36.91,-0.072,-0.317,2.80,0.210,0.216,2.70,-0.28
1789772177.563,19.0,1,0,36,-0.000,36.91,-0.072,-0.317,2.79,0.210,0.225,2.63,-0.04
1789772177.598,34.2,1,0,37,0.000,37.01,-0.113,-0.283,2.80,0.210,0.225,2.61,-0.57
1789772177.632,32.3,1,0,37,-0.000,37.01,-0.113,-0.283,2.82,0.225,0.222,2.64,-0.01
1789772177.648,14.2,1,0,37,0.000,37.21,-0.161,-0.267,2.73,0.225,0.233,2.55,-0.05
1789772177.668,19.5,1,0,37,0.000,37.21,-0.161,-0.267,2.71,0.225,0.235,2.57,-0.05
1789772177.701,30.6,1,0,37,0.000,37.31,-0.190,-0.233,2.68,0.222,0.240,2.54,-0.01
1789772177.735,32.8,1,0,38,0.000,37.31,-0.190,-0.233,2.66,0.235,0.243,2.72,3.14
1789772177.759,21.5,1,0,38,0.000,37.41,-0.224,-0.157,2.64,0.240,0.221,2.72,0.32
1789772177.793,32.3,1,0,39,0.001,37.41,-0.224,-0.157,2.64,0.240,0.225,2.89,2.78
1789772177.808,14.1,1,0,39,0.000,37.52,-0.241,-0.125,2.58,0.221,0.229,2.73,1.43
1789772177.841,30.9,1,0,39,0.007,37.52,-0.241,-0.125,2.57,0.243,0.218,2.70,0.01
1789772177.859,16.9,1,0,39,0.002,37.62,-0.256,-0.078,2.62,0.229,0.238,2.61,0.54
1789772177.880,18.9,1,0,39,0.001,37.62,-0.256,-0.078,2.63,0.229,0.243,2.75,3.44
1789772177.902,19.7,1,0,39,0.022,37.72,-0.265,-0.040,2.69,0.218,0.209,3.14,5.55
1789772177.924,21.7,1,0,39,0.037,37.72,-0.265,-0.040,2.72,0.238,0.179,3.41,4.54
1789772177.944,18.1,1,0,39,0.039,37.82,-0.270,0.003,2.77,0.243,0.149,3.68,7.00
1789772177.975,29.1,1,0,39,0.042,37.82,-0.270,0.003,2.79,0.209,0.149,3.79,7.00
1789772178.010,31.6,1,0,39,0.076,38.03,-0.270,0.019,2.90,0.149,0.133,4.04,7.00
1789772178.038,27.6,1,0,39,0.076,38.03,-0.270,0.019,2.95,0.149,0.131,4.09,7.00
1789772178.074,32.3,1,0,40,-0.000,36.61,-0.591,0.115,0.30,0.133,0.210,2.01,-3.28
