#{"t_start": 1789548827.974488, "env_id": "None"}
r,l,t
-56.926333,12,5388.186959
-50.462191,13,5389.858684
-0.090086,202,5411.217062
-50.979323,12,5412.871933
-54.627081,10,5414.32956
6.579305,139,5427.58629
-51.21275,11,5429.168872
-40.048384,43,5434.866031
-26.557666,279,5451.104066
9.50519,194,5464.406692
-52.143855,13,5466.130687
-53.105748,16,5467.578938
-40.980971,73,5471.878404
-22.140364,301,5488.635622
-52.585044,17,5490.260752
-50.675604,14,5491.951231
-51.933313,15,5493.842852
-51.319495,12,5495.448958
-54.81631,11,5496.968891
0.116339,125,5509.238813
-51.064101,11,5510.833014
-44.097859,36,5515.385652
13.386016,155,5530.286814
-50.746633,10,5531.793256
-44.195077,40,5535.927315
-13.08322,322,5552.675626
-53.626641,21,5554.482983
14.847646,241,5568.249041
-53.194375,21,5569.928945
-19.512332,276,5585.612406
-42.263741,49,5591.489834
-55.192802,13,5593.185177
-52.257369,15,5595.031634
-51.286432,15,5596.94477
-55.416178,19,5599.267983
-55.605936,17,5601.288509
13.646889,163,5616.629919
-53.765976,20,5618.252445
-44.54769,92,5623.531229
-24.761497,313,5641.779072
-54.710029,16,5643.711031
-52.014558,12,5645.362827
-4.517512,148,5659.454035
-51.225651,20,5661.931158
-50.690827,16,5664.069354
-50.595579,17,5666.257772
-50.589789,11,5667.815631
-14.776946,152,5682.184315
-42.084508,89,5687.401863
-58.413337,24,5689.25182
-54.524127,29,5691.304305
-56.432393,30,5693.449764
-53.136551,24,5695.429694
-57.810638,28,5697.582939
-57.6241,21,5699.434516
-58.262595,16,5700.983999
-54.014991,19,5702.715229
0.384319,148,5715.47835
-49.128994,19,5717.816365
-2.105472,148,5732.055791
-55.771711,10,5733.583635
5.198284,148,5747.861413
-51.82477,11,5749.419973
5.503214,205,5762.324075
-52.553625,22,5764.100068
-53.332159,17,5765.566939
16.61945,209,5778.860491
-51.702177,9,5780.232847
-5.053579,181,5792.499365
15.991239,227,5805.232594
12.766355,203,5816.975357
-53.005365,19,5818.549796
11.821267,256,5833.020617
-54.707185,19,5834.68346
-37.982736,126,5843.270415
4.85839,128,5855.65612
7.901289,140,5869.108625
-50.642553,10,5870.611218
14.731118,151,5885.027822
-50.605336,10,5886.48293
-16.000453,153,5902.184573
-50.299187,170,5911.223755
-52.16215,18,5912.805918
18.378842,221,5926.028581
-51.650654,12,5927.620432
-45.660053,70,5931.773994
-39.806282,239,5944.874574
5.336746,206,5958.442186
-54.358624,20,5960.071055
-19.604648,371,5983.481483
-51.507516,11,5985.089411
3.028386,144,5999.022904
-55.824249,9,6000.384782
7.408989,151,6014.887226
-50.975229,14,6016.726107
10.896563,222,6031.190269
-52.57187,18,6032.722556
10.401073,229,6046.928405
-53.200421,13,6048.709384
-52.543867,16,6050.594285
-41.829241,53,6057.477346
3.64781,142,6071.434818
-52.540817,14,6073.235369
-49.049055,61,6080.606226
-50.190495,64,6085.448427
-43.925526,222,6097.478563
-50.135928,117,6104.641737
-53.440174,20,6107.290621
1.942295,155,6122.352935
-50.666185,11,6123.883153
-50.097879,96,6130.014135
-52.001286,84,6134.796198
-52.867831,82,6139.650661
-56.406163,68,6143.950119
2.642198,139,6155.411577
-55.236692,10,6157.04834
1.291241,174,6168.844017
-54.854752,24,6170.664404
-46.302414,98,6176.29375
-45.857195,77,6181.056549
-29.734319,182,6195.122709
-44.033066,212,6206.313252
-54.292262,10,6207.445242
6.809713,164,6217.458461
-51.50168,18,6219.195372
-37.697701,56,6225.845972
-42.460065,64,6233.687908
-5.040409,129,6246.478124
-49.854841,16,6248.555958
-54.865564,10,6249.978718
-3.111757,115,6261.517904
-50.363163,15,6263.508852
-58.439091,19,6265.113035
9.668818,204,6276.512878
-53.59473,25,6278.414245
-47.944665,353,6297.64398
-7.834933,117,6307.7122
-49.520994,12,6309.487272
-4.887545,98,6319.374264
-50.981867,16,6321.514836
-50.337503,16,6323.694761
-52.963316,16,6325.6487
5.213555,138,6338.811568
-26.356285,244,6354.269762
-59.839032,21,6355.932686
-58.307137,19,6357.482304
17.532227,193,6369.224306
-54.19737,21,6371.466847
-3.381614,204,6385.232133
8.130109,215,6397.894547
-59.9762,18,6399.554848
-55.294437,19,6401.294684
-53.074353,14,6402.970843
-9.501714,125,6415.13049
-50.306512,11,6416.791927
-53.79772,14,6418.615786
-55.026765,12,6420.225873
-53.383088,14,6422.065895
-53.545586,13,6423.843935
-51.98348,12,6425.526042
-51.923913,11,6427.10448
-53.981214,17,6429.234012
-55.998416,15,6431.085056
-52.132599,13,6432.86974
-56.249518,14,6434.680787
6.118936,115,6445.934646
-53.412711,16,6447.929433
-56.30351,19,6450.122266
5.026212,112,6461.078813
-55.719306,17,6463.117189
-58.038076,21,6465.572913
18.576416,199,6476.738257
-60.379771,31,6478.969248
8.770791,220,6493.619105
-55.660108,18,6495.715106
5.391827,190,6513.650104
-11.816591,169,6529.815944
-2.750132,182,6543.486344
-12.872975,272,6558.586216
-55.636867,25,6560.565361
3.938689,182,6572.76726
-55.357596,16,6574.873884
-50.070459,14,6576.848557
-55.066103,22,6579.406466
-53.168705,26,6582.198938
-53.542178,20,6584.557358
-54.863822,19,6586.869215
-61.14387,31,6589.360628
-1.597417,272,6604.492651
-52.663294,19,6606.19467
-20.811397,212,6619.80984
-59.485761,35,6622.205946
-56.498535,24,6624.088925
-4.195989,265,6639.570029
-53.93053,36,6642.82362
-56.249048,22,6645.322675
-53.62438,22,6647.822764
-54.614313,22,6650.296509
-15.454244,105,6660.742542
-46.344129,46,6665.596927
-46.595596,18,6668.036017
-8.143646,177,6684.547811
-59.181712,26,6687.062355
-65.119214,58,6690.61311
-60.012352,38,6693.211407
-59.970369,46,6696.218051
-58.393676,34,6698.694646
-58.12829,27,6700.743191
-65.689569,65,6704.797374
-56.092839,30,6707.164466
-5.964052,255,6722.975221
-53.113862,14,6724.307872
-58.361337,17,6725.778875
-64.090506,24,6727.644308
-56.069577,19,6729.295113
7.926147,146,6739.228664
-41.364684,38,6743.40875
-49.843362,14,6745.409794
-50.251506,18,6747.770942
-54.831503,12,6749.692361
-52.171394,28,6752.921792
-55.0084,9,6754.293313
-6.846173,157,6769.30808
-48.88646,13,6771.079335
-48.199214,10,6772.767668
-53.066636,11,6774.428273
-53.701868,11,6776.062652
-55.835691,20,6777.696691
-53.363235,38,6780.281772
-62.878978,81,6785.116632
-55.967269,38,6787.710371
6.797874,233,6802.646801
-57.209456,24,6804.583163
-53.732013,36,6807.114561
-54.758217,23,6808.909898
-54.037269,32,6811.163753
-54.160278,32,6813.36371
-54.673632,54,6816.687513
-1.177293,112,6823.84556
11.220832,192,6835.618454
-53.517988,18,6837.212898
-53.837029,10,6838.328924
-56.38132,200,6849.513311
-48.72807,31,6851.897169
-46.842293,58,6856.161868
-47.316955,25,6860.112798
-49.373967,11,6861.78789
-49.015007,12,6863.638446
-45.979215,38,6868.143211
-51.538117,12,6869.752845
-50.334423,10,6871.22253
-6.104624,99,6880.995001
-52.697309,14,6882.935344
-46.784077,29,6886.179363
-48.971643,14,6888.132695
-44.163203,40,6892.449328
5.543739,265,6907.833351
-53.091411,16,6909.302349
-53.694468,17,6910.841195
-54.202575,25,6912.966016
6.493294,266,6929.982744
-53.797565,17,6931.464497
6.605501,268,6947.056793
9.645748,167,6962.501477
-52.961985,23,6964.265075
-60.37473,22,6966.015651
-59.773165,19,6967.565984
8.388686,254,6982.189881
-53.22326,16,6983.722483
5.03018,247,7000.787548
-55.535379,19,7002.383697
-49.94019,35,7004.75176
-52.789323,161,7014.14433
-47.934816,90,7021.189736
-43.817284,24,7024.308175
-49.104465,29,7028.395862
-5.478144,140,7041.909646
-52.110235,19,7044.105467
-53.274467,8,7045.416571
-54.570913,7,7046.657243
-52.967295,6,7047.830126
-52.607782,6,7048.96275
1.523734,155,7063.433001
-51.512714,12,7065.053082
-51.737582,11,7066.609728
-55.227747,11,7068.177171
-51.136637,10,7069.637157
-19.47761,298,7088.192519
-53.286019,16,7089.608529
-52.589936,13,7090.925073
-55.627453,20,7092.758298
13.195707,151,7103.878932
-51.917106,9,7105.249748
-53.766272,14,7107.017413
-58.477744,14,7108.85398
-55.222817,11,7110.372173
-51.066963,10,7111.840608
-16.069316,87,7120.641882
-45.930196,47,7125.676462
-51.40028,15,7127.587707
-55.477584,12,7129.200149
3.120678,132,7142.030381
-0.95922,182,7155.24053
4.427084,267,7170.497171
-0.1654,150,7183.310687
-50.62293,13,7185.193187
-48.491758,16,7187.400741
-5.217499,209,7204.343943
-53.185436,27,7206.339377
-53.579463,18,7207.872971
-60.366933,33,7210.138711
-56.407559,32,7212.37239
-39.701431,283,7230.102924
-48.480382,17,7233.085201
-51.900377,6,7234.316849
-2.195186,116,7245.56384
-43.568446,54,7249.843252
-56.311575,32,7252.106105
-54.485548,97,7257.674342
-44.561858,96,7263.481762
-46.062806,68,7267.920731
-47.173976,71,7272.6989
-58.857982,15,7274.608909
-57.009871,23,7276.441123
-56.652575,20,7278.091517
-58.42983,20,7279.743109
-57.234517,16,7281.194748
-53.388015,15,7282.589545
-52.856985,15,7283.945359
-52.867892,15,7285.342101
-56.400912,15,7286.723424
-56.624703,15,7288.089123
-51.891349,14,7289.468898
-5.906044,188,7302.324869
-54.155002,43,7306.903401
-51.183867,16,7308.825541
-53.879285,15,7310.905175
-27.309744,120,7324.172348
-44.43743,77,7332.172514
-55.879235,11,7333.669922
-2.045762,223,7348.162721
-56.119579,32,7350.391195
-53.101711,34,7352.744354
-49.358309,60,7356.573235
-42.814936,52,7360.158481
-49.221722,46,7363.576633
-54.038131,10,7365.52261
-48.487707,64,7372.838521
-55.347082,23,7374.613413
-54.828085,10,7375.762338
-1.284,275,7391.192059
-38.478514,91,7397.874408
-31.754386,93,7407.652009
-54.998359,16,7410.338903
-57.38287,36,7413.812528
-48.163793,51,7416.983412
-53.29221,17,7418.460497
-56.838327,42,7421.169683
-54.370448,10,7422.314338
-54.656064,10,7423.444746
-54.332157,10,7424.566173
7.399429,213,7437.932485
-55.699315,14,7439.896582
-54.777532,13,7441.75978
-51.43171,20,7444.255924
1.275623,153,7458.758209
-51.663109,20,7461.124405
-52.214603,5,7462.203424
5.375153,231,7476.046028
5.851362,213,7489.354408
-7.811357,254,7508.696233
-53.49066,16,7510.120488
-46.933414,101,7515.765967
-55.599893,136,7524.113947
3.964387,314,7544.964129
10.472825,233,7558.691725
-52.487677,21,7560.607137
6.479517,131,7573.52244
-55.20816,9,7574.901192
-51.343909,8,7576.219611
-2.830172,140,7589.432571
-51.356187,9,7590.829627
10.629961,164,7606.516436
-50.867017,18,7608.585264
-52.628644,17,7610.860359
-47.888445,65,7615.96505
-43.575061,79,7620.516224
-5.160264,248,7634.872488
11.584895,174,7649.233684
4.56572,120,7660.439019
-51.255989,9,7661.846268
-51.76112,11,7663.401113
-52.685205,6,7664.468185
-58.613653,155,7672.886414
8.172354,288,7689.70859
-58.844555,19,7691.822665
-8.355255,105,7702.305732
-50.960918,19,7704.654768
-8.880521,212,7719.418715
-6.691454,215,7732.071153
-47.231934,24,7734.981889
-57.565852,8,7736.272675
3.260066,152,7750.530894
6.984154,170,7766.650364
-10.732049,223,7780.906101
-52.121362,16,7782.354835
-56.2591,78,7787.137188
-52.376994,46,7790.473236
1.957495,166,7802.409976
-57.519797,27,7804.440413
-52.658837,50,7807.65935
2.75708,252,7822.391979
-51.708176,14,7823.888732
0.880015,159,7838.720994
-51.858743,21,7840.506045
-6.028618,282,7856.275176
14.053165,180,7870.470793
-4.752326,139,7884.1132
-52.036858,10,7885.574645
3.444317,170,7899.912474
5.595529,186,7910.461575
1.279606,185,7921.111714
-51.796038,61,7925.055645
-50.241363,52,7928.597085
-46.896211,81,7933.819788
-51.967389,15,7935.292627
10.750241,172,7951.564098
-50.87543,11,7953.111173
-52.483841,6,7954.306895
2.555053,123,7966.302079
-37.644967,35,7970.21371
-53.60533,12,7971.825699
0.269278,132,7984.261513
-51.958797,36,7986.711381
-51.887455,27,7988.730471
-56.66283,40,7991.484609
-52.532464,51,7994.763994
-51.911486,62,7998.720691
-50.198971,55,8002.463363
-54.292442,68,8007.093669
2.572724,168,8022.82169
-56.853159,9,8024.214209
-17.401207,132,8036.899384
-48.324209,34,8040.655099
-8.946831,188,8053.464626
-52.622932,22,8055.282798
-54.079076,21,8056.983118
-12.636537,122,8064.133707
-44.759028,81,8068.932849
-55.745234,62,8072.833354
-56.301738,35,8075.373323
-57.941186,38,8078.119656
-52.446479,32,8080.615416
-56.83761,36,8083.446986
-45.259455,37,8087.534729
-52.038054,11,8089.072787
-55.270063,8,8090.363862
-52.225936,5,8091.453823
4.581914,126,8103.578276
-48.773399,28,8106.893592
-51.146173,13,8108.649828
-52.637141,34,8110.962033
-51.913272,30,8113.134732
-53.111588,23,8114.933519
-47.401088,77,8119.580729
-52.574691,16,8121.031477
-0.180361,181,8132.529839
-47.221569,32,8136.069342
-51.059284,22,8138.820469
-22.716618,99,8146.353987
-53.865919,25,8148.28497
-15.457946,219,8160.660437
-52.202831,20,8162.425422
-55.101938,67,8166.931489
-52.042297,15,8168.455664
-4.810757,178,8185.157359
-51.240617,28,8188.41841
-48.100059,38,8192.695184
-54.596095,13,8194.53091
-10.764268,97,8203.554821
-4.454057,181,8213.586785
-53.285894,21,8215.284277
-9.284301,259,8233.847301
-3.421372,119,8245.345127
-47.094314,54,8251.023807
-50.663327,19,8253.439791
-53.929187,17,8254.902341
-59.298132,13,8256.198096
-55.724308,61,8259.852541
-20.612919,242,8273.869791
-51.89471,25,8275.885685
-52.835515,14,8277.347968
-51.827626,15,8279.390273
-56.638204,26,8282.580553
-2.710226,271,8297.602484
-53.285782,16,8299.104126
-54.440918,9,8300.218641
10.78404,186,8313.293516
-51.591941,11,8314.947913
-51.009768,14,8316.924066
-56.65354,10,8318.385866
-36.224405,49,8323.739583
-1.324748,153,8338.489728
-51.866247,11,8340.071321
-54.736745,6,8341.20191
-55.114499,20,8343.502419
-53.115755,80,8348.060019
-38.859301,291,8363.891277
-54.42877,31,8366.28387
-49.922554,58,8371.432625
-17.506262,225,8387.469873
-55.329372,17,8388.920683
-57.519001,17,8390.418018
-55.972558,13,8391.672206
-29.823563,58,8395.505309
-25.17172,148,8404.608068
-56.094233,30,8407.488918
-12.493489,123,8419.325493
-50.865002,9,8420.820439
-53.649217,23,8422.955653
-54.517158,16,8424.375807
-55.359379,14,8425.721892
-56.963747,11,8426.902839
-14.980708,286,8443.132069
-52.662954,14,8444.584326
-49.587701,41,8449.795702
-53.378893,14,8452.412857
-48.60292,19,8455.466441
-38.608842,35,8459.366952
-28.254681,69,8465.477606
-59.07792,133,8472.894767
-53.848415,17,8474.340016
-60.144376,15,8475.708196
-56.207557,14,8477.044435
-55.143581,12,8478.36473
-59.349288,18,8479.950762
-54.716548,9,8481.08288
-56.197752,12,8482.35507
-55.607359,13,8483.73791
-11.121123,131,8494.313765
-55.587935,66,8500.912842
-20.423808,69,8508.078773
-47.710923,24,8510.925526
-50.727887,19,8513.411401
-42.436131,23,8516.285035
-43.410058,27,8519.549726
-20.491938,160,8534.887687
-55.874585,39,8539.106317
-8.048229,116,8550.311142
-50.860438,10,8551.919048
-54.386748,12,8553.691622
-34.071206,204,8566.6919
-54.75218,18,8568.223864
-58.746253,40,8570.791463
-51.086467,96,8576.647868
-53.963234,10,8577.797566
-40.381202,119,8586.502563
-46.957514,38,8591.25168
-54.111016,12,8593.17576
-17.36223,258,8608.442216
-7.521062,134,8616.77812
-59.55788,28,8618.956242
-57.419208,50,8622.549923
-51.136274,16,8624.712376
-38.964118,128,8637.351811
-50.859227,17,8639.520782
-52.542715,11,8641.035236
-54.405248,9,8642.464056
-56.298433,10,8644.034114
-35.064879,54,8649.655654
-49.977571,64,8656.101757
-44.966026,33,8659.616883
-12.662591,148,8668.166764
-58.002664,151,8676.982724
-36.087644,70,8681.637705
-42.70367,117,8690.511382
-54.297096,17,8691.997622
-62.287148,19,8693.5643
-61.939546,18,8695.091531
-58.484567,17,8696.564374
-59.575717,18,8698.112225
-66.951573,40,8700.74826
-61.688417,17,8702.367857
-56.663759,20,8704.110537
-59.107893,19,8705.778403
-19.899089,86,8712.009489
-51.734884,16,8714.293802
-49.906522,13,8716.102586
-36.62756,165,8726.817924
-51.343296,44,8729.787254
-15.768682,88,8735.172125
-45.420493,30,8737.474948
-46.586648,95,8743.767544
-52.58242,15,8745.245498
-41.323687,28,8748.41989
-44.611462,24,8751.387117
-37.536853,132,8762.569154
-20.920967,112,8769.118501
-20.708411,203,8781.117178
-65.674162,29,8783.437566
-52.578056,13,8785.334594
-21.146358,79,8793.129285
-50.012966,27,8796.2273
-54.42198,41,8800.576607
-50.845063,13,8802.367396
-51.085809,18,8804.781573
-50.91092,18,8807.179697
-44.300417,33,8811.18688
-50.322274,14,8813.123778
-52.065208,11,8814.682896
-52.293013,6,8815.83814
-55.075934,7,8817.102349
-51.604338,19,8819.690683
-51.071868,16,8821.986764
-18.887832,71,8829.351521
-0.501056,182,8839.664877
-53.725936,17,8841.186478
-68.725434,31,8843.367227
-59.050694,14,8844.771391
-56.753321,19,8846.494647
-55.114091,13,8847.844463
-61.753042,17,8849.431217
-15.918598,112,8858.752056
-51.424277,10,8860.247747
-53.513201,9,8861.672606
-54.699171,16,8863.825211
-54.132193,26,8867.046102
-55.130114,14,8868.928512
-53.241894,7,8870.207881
-51.787612,6,8871.375511
-52.021813,6,8872.527531
-52.496122,7,8873.799741
-53.47909,7,8874.898468
-57.912293,15,8876.266028
-63.996447,22,8877.987869
-56.066797,14,8879.337689
-17.719987,98,8885.042084
-54.815763,18,8886.617079
-50.040422,35,8889.118729
-68.22794,41,8891.821415
-53.781232,29,8894.016643
-54.458498,17,8895.48529
-63.764468,23,8897.288847
-57.279758,18,8898.875951
-55.251188,14,8900.197423
-58.776297,17,8901.697202
-63.411345,20,8903.409083
-38.607263,39,8906.444554
-36.485091,74,8911.741538
-54.189255,14,8913.615666
-50.100511,11,8915.319967
-36.246325,46,8920.314376
-51.226232,19,8922.681667
-39.606798,64,8929.22492
-55.32468,10,8930.807487
-48.977845,11,8932.479481
-54.628703,12,8934.202665
-54.830695,13,8935.974651
-49.71618,79,8943.630695
-51.283901,17,8945.615751
-50.732281,17,8947.767317
-26.164165,170,8960.758951
-39.707978,56,8964.471143
-38.131672,52,8967.895277
-33.231782,106,8974.385145
-52.273319,58,8978.327202
-50.923779,23,8980.571392
-51.045699,13,8982.479737
-56.664365,16,8984.501793
-50.807932,11,8986.132249
-18.114784,95,8991.957781
-52.586654,15,8993.391359
-27.631799,140,9001.599584
-44.434807,116,9009.152406
-49.74662,28,9012.309214
-45.818306,23,9015.126158
-44.022857,28,9018.192907
-51.35122,16,9020.179586
-49.859563,15,9022.1075
-48.55097,79,9029.704367
-58.759054,26,9032.815706
-51.12044,21,9035.400974
-58.249317,23,9038.204905
-50.951456,46,9043.217908
-58.987073,18,9045.503499
-58.269184,19,9047.908649
-57.115258,24,9050.80495
-54.810317,24,9053.631058
-44.033466,44,9058.423015
-50.281907,20,9060.877132
-47.527607,16,9063.032482
-46.925649,55,9068.833055
-57.704883,20,9071.287072
-50.065187,36,9075.149222
-51.962088,15,9077.131187
-54.744446,10,9078.632649
-54.747841,10,9080.099346
-52.426561,13,9081.968817
-54.878591,12,9083.34143
-55.540141,19,9084.910712
-54.273117,31,9087.212678
-48.215177,158,9096.011511
-57.927709,16,9097.590424
-27.097368,89,9103.344806
-59.203714,27,9105.548221
-34.756954,86,9113.051195
-57.495477,12,9114.693268
-52.666219,13,9116.394639
-58.841401,8,9117.724905
-53.527325,8,9119.09964
-54.659845,7,9120.347859
-54.741267,9,9121.835651
-54.20431,9,9123.353562
-50.346322,15,9125.471613
-39.990619,81,9133.279562
-43.376673,41,9137.74248
-43.873856,21,9140.54175
-49.557864,66,9147.441629
-51.775723,10,9148.92048
-54.284856,13,9150.810316
-34.169249,46,9155.930505
-52.410908,19,9158.357189
-45.16974,45,9162.718361
-48.815917,65,9166.846618
-41.400879,41,9169.66237
-48.400002,107,9175.858215
-47.075045,25,9178.014425
-43.026077,33,9180.540093
-55.71106,19,9182.245412
-40.495244,87,9189.203436
-52.332532,16,9191.231787
-35.756746,117,9202.451233
-52.76175,31,9205.933579
-49.449904,29,9209.253706
-53.738469,104,9216.356592
-56.215677,45,9219.21065
-56.828955,41,9221.926288
-54.651812,18,9223.411731
-62.596176,26,9225.41127
-33.435284,77,9230.521848
-29.103853,87,9236.333166
-51.14548,13,9238.042773
-58.046389,15,9240.044773
-53.922078,6,9241.201293
-53.446911,11,9242.835912
-50.514593,32,9246.372725
-39.866136,46,9251.11794
-48.665518,30,9254.425256
-41.534845,30,9257.878828
-34.082825,69,9264.606493
-48.941377,22,9267.167311
-42.185367,54,9272.630877
-52.891679,31,9276.169638
-74.484979,193,9287.163335
-67.220004,192,9298.504089
-43.872961,110,9306.196989
-41.026278,93,9313.482532
-38.718157,78,9318.346219
-47.597075,37,9320.882878
-47.239279,55,9324.333246
-52.736596,16,9325.787391
-39.816189,87,9331.519315
-37.879959,66,9336.27542
-50.945146,54,9339.784726
-110.28821,142,9348.009958
-52.868489,17,9349.475082
-55.717388,60,9353.461992
-29.945646,127,9360.786438
-72.350165,100,9366.944426
-49.750852,28,9369.220809
-31.483226,86,9376.242311
-50.557145,40,9380.576952
-62.351485,28,9383.779249
-40.902259,39,9387.991795
-52.509681,15,9390.038842
-48.104541,12,9391.860834
-42.335503,43,9396.450654
-48.701342,39,9400.606097
-49.393664,29,9403.918576
-29.89552,104,9411.551134
-53.660478,17,9413.03066
-49.17317,156,9421.953092
-51.144046,44,9424.984786
-47.322656,29,9427.368931
-47.992302,36,9430.066916
-38.959692,54,9433.790244
-38.67135,84,9439.158588
-64.048932,86,9444.384337
-66.848711,49,9447.532022
-55.756085,41,9450.331184
-53.131276,17,9451.798888
-61.303608,25,9453.648763
-62.154326,20,9455.280193
-15.671082,186,9466.506665
-46.506488,46,9470.753052
-60.141382,32,9472.997241
-59.695307,50,9476.150933
-39.190267,57,9479.833434
-44.345729,71,9484.256794
-45.582137,45,9487.314696
-43.471873,47,9490.519099
-34.559727,149,9499.764879
-46.339267,48,9504.756868
-54.393759,9,9506.118147
-51.287246,8,9507.45927
-54.917861,10,9508.936822
-51.737396,8,9510.215601
-53.581969,14,9512.029501
-52.238126,10,9513.466096
-57.183873,12,9515.112083
-55.571163,9,9516.515932
-51.725454,9,9517.895897
-56.979299,17,9519.375258
-54.496471,18,9520.8844
-54.747658,10,9522.000458
-59.499672,17,9523.503263
-44.708233,40,9526.303648
-28.65816,114,9533.085546
-42.37664,58,9537.183875
-52.853575,51,9540.759726
-40.887713,62,9547.199976
-50.818993,13,9548.889052
-54.386746,11,9550.524215
-22.339165,102,9560.899999
-55.150207,50,9566.269898
-58.340708,37,9570.486769
-39.33933,31,9574.074067
-42.080212,45,9578.980994
-50.686361,50,9584.268267
-70.783433,65,9588.265788
-54.444205,20,9589.903039
-56.523759,11,9591.032583
-42.100832,56,9594.85847
-30.006367,100,9600.852898
-59.390146,25,9602.850477
-71.347239,80,9607.787132
-57.829347,51,9611.151844
-53.394297,17,9612.632997
-55.236294,21,9614.302201
-57.900684,11,9615.483966
-59.645787,24,9617.368434
-55.16332,11,9618.520252
-58.176288,24,9620.354166
-57.57795,17,9621.820184
-44.700741,51,9625.206538
-35.840638,99,9631.561634
-46.858031,76,9636.536529
-52.023684,27,9639.511988
-51.541304,8,9640.863872
-29.876138,60,9647.074132
-23.385682,113,9658.009368
-54.33689,11,9659.555639
-39.639376,141,9667.475635
-52.886063,60,9671.206297
-64.911833,67,9675.208374
-52.787106,23,9677.056564
-70.974753,59,9680.708406
-56.537001,34,9683.024446
-61.06873,46,9686.078607
-53.682371,25,9688.132965
-47.903421,33,9690.854243
-46.04213,61,9695.062514
-47.376,29,9697.919147
-51.646185,15,9699.887303
-51.74937,12,9701.558809
-54.461237,14,9703.471925
-52.20726,11,9705.117565
-49.728778,13,9707.024547
-54.18667,14,9708.941636
-54.052338,20,9711.349272
-56.352321,17,9713.470619
-44.23837,27,9716.722637
-35.124739,77,9724.190629
-39.946817,46,9729.185689
-35.633845,54,9734.807934
-44.131102,29,9738.045021
-29.564526,87,9746.642253
-49.310771,87,9755.21911
-51.852907,15,9757.142655
-54.07708,9,9758.642382
-57.307128,14,9760.546501
-54.452888,7,9761.754579
-39.539604,180,9771.929401
-56.940333,73,9776.399602
-52.860977,16,9777.901152
-27.368434,130,9786.545824
-69.593112,66,9791.544481
-54.492744,31,9793.80687
-56.888874,27,9795.746789
-58.367341,23,9797.525313
-59.072593,14,9798.875551
-58.873015,20,9800.445114
-45.552509,68,9804.790614
-46.691441,34,9807.339203
-32.845923,108,9814.155571
-54.20201,33,9816.593443
-53.640925,12,9818.316317
-59.15536,13,9820.184654
-57.726179,10,9821.709824
-52.875157,7,9822.960151
-53.144322,9,9824.385235
-57.795349,10,9825.961642
-55.477856,8,9827.315636
-57.395602,7,9828.579036
-58.753518,12,9830.275249
-57.743474,13,9832.151419
-53.295247,10,9833.737478
-54.010878,11,9835.39427
-34.050541,48,9840.70049
-40.271958,36,9844.674592
-32.996342,101,9851.146346
-45.092468,85,9856.199479
-24.101801,209,9868.160444
-50.142357,17,9869.804516
-54.679534,16,9871.359371
-49.723433,13,9872.908882
-41.487441,37,9876.982666
-42.720874,26,9879.927569
-47.513469,25,9882.908722
-46.060513,21,9885.386786
-45.729439,33,9888.96454
-48.863985,15,9890.932805
-49.510222,12,9892.692938
-31.159433,89,9898.223784
-38.342609,83,9903.149519
-45.721572,61,9907.02669
-57.115646,21,9908.746578
-56.816989,17,9910.280017
-54.506889,15,9911.750834
-55.119781,13,9913.152178
-50.448583,13,9914.537614
-51.527321,12,9915.883108
-54.851106,13,9917.379821
-44.803063,47,9920.908676
-47.270234,29,9923.297627
-45.626632,30,9926.301635
-28.561782,65,9932.634086
-50.285745,21,9935.322686
-47.339475,27,9938.384907
-35.29723,70,9945.628584
-53.779781,13,9946.898056
-45.194532,59,9950.700806
-45.731361,28,9952.786233
-50.564615,37,9955.334486
-45.10246,54,9958.800624
-56.486553,23,9960.630574
-55.458849,24,9962.556896
-53.002642,35,9965.186935
-47.238849,21,9967.093157
-51.336251,15,9968.628943
-47.696316,23,9971.004617
-42.562486,35,9974.806945
-51.832874,15,9976.650903
-53.145174,7,9977.902773
-53.638808,7,9979.140721
-52.158727,8,9980.441548
-55.699782,8,9981.748488
-56.283845,8,9983.054835
-52.783377,6,9984.221142
-52.037554,7,9985.452527
-52.380388,6,9986.599503
-53.866444,7,9987.862974
-49.688276,42,9992.330304
-45.113155,25,9995.29039
-47.770314,47,10000.387537
-58.89174,83,10005.647179
-54.125991,21,10007.342091
-54.704401,20,10008.946792
-54.678461,11,10010.115346
-56.016623,11,10011.290095
-24.440154,102,10017.525544
-49.250907,31,10019.982036
-50.748923,80,10025.279028
-52.65178,18,10027.452353
-64.766791,21,10029.120762
-33.216178,106,10035.463867
-49.792806,24,10037.349659
-54.144371,25,10039.278965
-52.591071,17,10040.764253
-57.290743,28,10042.815827
-54.406495,49,10046.097395
-54.84864,66,10050.025262
-54.919004,18,10051.597716
-55.61936,10,10052.745125
-55.42029,10,10053.933681
-53.177244,9,10055.104259
-56.679,13,10056.47437
-52.849668,9,10057.646162
-52.78828,9,10058.825948
-51.738045,7,10060.060942
-53.72812,7,10061.30613
-53.679236,7,10062.538696
-52.752227,8,10063.827114
-53.041574,7,10065.094815
-54.249376,11,10066.652659
-50.861961,10,10068.318621
-46.296867,19,10070.607894
-46.71748,23,10073.483455
-34.271004,74,10080.800053
-50.25228,18,10083.125642
-42.925683,42,10087.603462
-47.307317,17,10089.833454
-44.423538,63,10096.118731
