t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,ready,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay,v2_x,v2_y,v2_err_along,v2_err_cross,v2_err_dist,v2_mode,v2_along_info,v2_cross_info,v2_dx_meas,v2_dy_meas,v2_dx_appl,v2_dy_appl,v2_inlier_frac,v2_resid_m,v2_yaw_hint_deg,v2_iters,v2_compute_ms,v2_reject,v2_clamp_m,v2_pending_m,v2_k_scale,v2_sig_along,v2_sig_cross
8.500,12.733,0.4489,-9.5489,-90.157,0.4484,-9.6018,-90.110,0.0529,-0.0003,0.0529,0.047,0.8039,3.3132,0.035,-0.3633,-12.9147,-90.145,2.006,-0.0117,12.940,0.2079,0.0100,0.0095,0.9459,1,1.9808,2.0321,nan,2.0000,2.0146,0.0798,0.0044,1.0000,-0.0036,-0.0001,-0.0000,12.9825,0.0084,1.9757,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.550,12.869,0.4485,-9.6855,-90.156,0.4480,-9.7670,-90.160,0.0815,-0.0003,0.0815,-0.003,0.8039,3.3132,0.035,-0.3639,-13.0799,-90.195,2.030,0.0126,13.077,0.2365,0.0088,0.0093,1.0589,1,1.9712,1.9855,nan,2.0000,2.0219,0.0801,0.0028,1.0000,-0.0036,0.0008,-0.0000,13.0824,0.0127,-0.7508,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.600,12.958,0.4483,-9.7743,-90.141,0.4483,-9.7693,-89.982,-0.0050,-0.0000,0.0050,0.159,0.7793,3.3400,0.144,-0.3639,-13.1085,-90.125,2.008,0.0103,13.164,0.1763,0.0092,0.0094,1.0210,1,1.9510,1.9636,nan,2.0000,2.0372,0.0807,-0.0015,1.0000,-0.0027,0.0039,-0.0000,13.0824,0.0216,-0.3142,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.650,13.042,0.4481,-9.8585,-90.108,0.4482,-9.9154,-89.781,0.0569,0.0002,0.0569,0.327,0.7359,3.3105,0.331,-0.3641,-13.2241,-90.113,2.000,0.0022,13.248,0.2076,0.0097,0.0101,1.0426,1,2.0125,2.0395,nan,2.0000,1.7425,0.0690,-0.0063,1.0000,-0.0019,0.0071,-0.0000,13.2822,0.1200,0.3372,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.700,13.134,0.4479,-9.9507,-90.125,0.4486,-10.0126,-89.781,0.0619,0.0008,0.0619,0.343,0.7359,3.3105,0.331,-0.3643,-13.3212,-90.112,1.976,-0.0169,13.339,0.2126,0.0094,0.0100,1.0595,1,2.0286,2.0471,nan,2.0000,1.7586,0.0696,-0.0046,1.0000,-0.0014,0.0052,-0.0000,13.3820,0.1200,-6.1124,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.750,13.255,0.4476,-10.0712,-90.177,0.4492,-10.1395,-89.558,0.0683,0.0018,0.0683,0.619,0.6670,3.2951,0.626,-0.3646,-13.4314,-90.184,1.788,-0.0138,13.453,0.2023,0.0079,0.0115,1.4533,1,1.7664,1.7049,nan,2.0000,2.1775,0.0862,-0.0116,1.0000,-0.0001,0.0099,-0.0000,13.4819,0.1028,-0.9692,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.800,13.335,0.4473,-10.1510,-90.225,0.4481,-10.2249,-89.913,0.0739,0.0011,0.0739,0.312,0.7384,3.2921,0.316,-0.3650,-13.5151,-90.229,1.780,-0.0288,13.532,0.2062,0.0093,0.0092,0.9841,1,1.5970,1.5764,nan,2.0000,2.0770,0.0823,-0.0011,1.0000,-0.0018,0.0026,-0.0000,13.4819,0.1200,7.5556,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.850,13.415,0.4469,-10.2312,-90.303,0.4473,-10.2679,-89.991,0.0367,0.0006,0.0367,0.312,0.7411,3.3052,0.302,-0.3652,-13.5713,-90.293,1.993,-0.0131,13.618,0.1822,0.0091,0.0089,0.9733,1,1.8442,1.9549,nan,2.0000,2.1184,0.0839,0.0003,1.0000,-0.0024,0.0019,-0.0000,13.5818,0.0685,1.0493,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.900,13.548,0.4462,-10.3646,-90.318,0.4485,-10.4086,-89.805,0.0440,0.0025,0.0441,0.513,0.6931,3.3195,0.507,-0.3661,-13.7254,-90.312,2.052,0.0000,13.753,0.2029,0.0074,0.0107,1.4440,1,1.9993,2.0535,nan,2.0000,2.0005,0.0792,-0.0073,1.0000,-0.0003,0.0063,-0.0000,13.6817,0.0003,0.8657,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.950,13.650,0.4457,-10.4660,-90.317,0.4483,-10.5111,-89.485,0.0451,0.0029,0.0452,0.832,0.6141,3.3165,0.832,-0.3666,-13.8237,-90.317,2.075,-0.0121,13.854,0.1998,0.0069,0.0123,1.7677,1,2.0304,2.0516,nan,2.0000,1.7604,0.0697,-0.0077,1.0000,0.0002,0.0064,-0.0000,13.7815,0.1200,0.5374,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000,13.743,0.4451,-10.5596,-90.368,0.4473,-10.5921,-89.890,0.0325,0.0024,0.0325,0.478,0.6987,3.3362,0.476,-0.3672,-13.9257,-90.366,1.988,-0.0241,13.944,0.2081,0.0075,0.0090,1.2034,1,2.0373,2.0545,nan,2.0000,1.7673,0.0700,-0.0024,1.0000,-0.0013,0.0032,-0.0000,13.8814,0.1200,-5.7408,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.050,13.823,0.4446,-10.6394,-90.419,0.4473,-10.6563,-89.947,0.0169,0.0029,0.0171,0.472,0.6987,3.3362,0.476,-0.3677,-13.9899,-90.424,1.838,-0.0121,14.019,0.1926,0.0079,0.0094,1.1886,1,1.8752,1.8598,nan,2.0000,2.0949,0.0830,-0.0026,1.0000,-0.0010,0.0030,-0.0000,13.9813,0.0549,-2.1067,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.101,13.945,0.4436,-10.7612,-90.451,0.4462,-10.7623,-90.060,0.0011,0.0026,0.0028,0.391,0.7190,3.3429,0.389,-0.3686,-14.1030,-90.449,1.895,-0.0088,14.142,0.1839,0.0067,0.0080,1.1927,1,1.8174,1.8236,nan,2.0000,2.1388,0.0847,0.0005,1.0000,-0.0022,0.0016,-0.0000,14.0811,0.0804,5.9401,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.150,14.034,0.4429,-10.8498,-90.464,0.4444,-10.8885,-90.135,0.0387,0.0018,0.0388,0.329,0.7315,3.3437,0.332,-0.3696,-14.2303,-90.468,2.027,0.0000,14.234,0.2226,0.0053,0.0073,1.3597,1,1.9336,1.9739,nan,2.0000,2.0505,0.0812,0.0029,1.0000,-0.0037,0.0006,-0.0000,14.1810,0.0292,3.4006,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.200,14.122,0.4422,-10.9379,-90.448,0.4426,-10.9754,-90.159,0.0375,0.0007,0.0375,0.288,0.7380,3.3284,0.300,-0.3702,-14.3021,-90.459,2.044,0.0095,14.322,0.2062,0.0060,0.0058,0.9519,1,1.9944,2.0211,nan,2.0000,2.0043,0.0794,0.0039,1.0000,-0.0052,0.0012,-0.0002,14.2809,0.0025,-0.5292,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.250,14.215,0.4415,-11.0315,-90.416,0.4425,-11.0381,-90.122,0.0066,0.0010,0.0067,0.294,0.7380,3.3284,0.300,-0.3707,-14.3648,-90.422,2.028,0.0104,14.415,0.1754,0.0059,0.0063,1.0724,1,1.9562,1.9664,nan,2.0000,2.0333,0.0805,0.0031,1.0000,-0.0051,0.0019,-0.0005,14.3807,0.0193,-0.6189,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.300,14.304,0.4409,-11.1199,-90.384,0.4394,-11.1388,-90.265,0.0189,-0.0014,0.0189,0.119,0.7798,3.3360,0.123,-0.3714,-14.4740,-90.388,1.998,0.0095,14.501,0.1962,0.0054,0.0053,0.9778,1,2.0161,2.0428,nan,2.0000,1.7461,0.0692,0.0099,1.0000,-0.0083,-0.0006,-0.0007,14.4806,0.1200,0.4525,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.350,14.436,0.4400,-11.2525,-90.320,0.4378,-11.2545,-90.008,0.0020,-0.0022,0.0030,0.313,0.7243,3.3898,0.336,-0.3725,-14.6424,-90.344,1.880,0.0289,14.630,0.2319,0.0036,0.0038,1.0714,1,1.9080,1.9060,nan,2.0000,2.0699,0.0820,0.0075,1.0000,-0.0090,0.0036,-0.0007,14.5805,0.0405,-3.7579,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.400,14.518,0.4396,-11.3346,-90.257,0.4379,-11.2913,-89.911,-0.0433,-0.0019,0.0434,0.345,0.7243,3.3898,0.336,-0.3726,-14.6791,-90.248,1.835,0.0228,14.710,0.1866,0.0054,0.0043,0.7936,1,1.7929,1.7889,nan,2.0000,2.1574,0.0854,0.0035,1.0000,-0.0082,0.0064,-0.0007,14.5805,0.0911,4.9391,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.450,14.603,0.4393,-11.4189,-90.205,0.4369,-11.3717,-89.911,-0.0472,-0.0025,0.0473,0.294,0.7343,3.3943,0.293,-0.3729,-14.7643,-90.204,1.968,0.0158,14.797,0.1874,0.0061,0.0041,0.6743,1,1.9297,1.9772,nan,2.0000,2.0535,0.0813,0.0062,1.0000,-0.0090,0.0060,-0.0007,14.6803,0.0310,3.2406,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.500,14.681,0.4390,-11.4976,-90.171,0.4371,-11.4516,-89.879,-0.0460,-0.0021,0.0460,0.293,0.7343,3.3943,0.293,-0.3732,-14.8442,-90.172,2.047,0.0170,14.878,0.1887,0.0044,0.0059,1.3298,1,2.0437,2.0844,nan,2.0000,1.7737,0.0702,0.0078,1.0000,-0.0080,0.0071,-0.0005,14.8801,0.1200,-0.6267,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.551,14.826,0.4387,-11.6423,-90.092,0.4353,-11.6241,-90.189,-0.0182,-0.0035,0.0185,-0.097,0.8355,3.3878,-0.102,-0.3735,-15.0126,-90.088,1.903,0.0234,15.017,0.2124,0.0044,0.0044,1.0105,1,2.2181,2.2842,nan,2.0000,1.9481,0.0772,0.0210,1.0000,-0.0105,0.0015,-0.0004,14.9799,0.1200,-2.7917,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.600,14.916,0.4386,-11.7325,-90.013,0.4351,-11.7097,-90.122,-0.0228,-0.0035,0.0231,-0.109,0.8355,3.3878,-0.102,-0.3736,-15.0982,-90.020,1.818,0.0567,15.104,0.2077,0.0041,0.0041,1.0114,1,1.8775,1.7291,nan,2.0000,2.0931,0.0829,0.0221,1.0000,-0.0103,0.0028,-0.0004,14.9799,0.0539,-2.0808,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.650,14.993,0.4386,-11.8095,-89.865,0.4380,-11.7172,-89.673,-0.0923,-0.0004,0.0923,0.191,0.7508,3.4218,0.230,-0.3735,-15.1377,-89.903,1.943,0.0660,15.185,0.1703,0.0057,0.0074,1.2887,1,1.8967,1.9147,nan,2.0000,2.0785,0.0823,0.0040,1.0000,-0.0053,0.0152,-0.0001,15.0798,0.0454,2.8178,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.700,15.121,0.4392,-11.9375,-89.702,0.4381,-11.8694,-89.737,-0.0681,-0.0007,0.0681,-0.035,0.8239,3.4354,-0.049,-0.3727,-15.3052,-89.688,2.027,0.0124,15.315,0.2097,0.0033,0.0056,1.6887,1,2.0447,2.0972,nan,2.0000,1.7747,0.0703,0.0199,1.0000,-0.0058,0.0095,0.0012,15.1797,0.1200,0.5165,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.750,15.211,0.4397,-12.0272,-89.606,0.4374,-11.9412,-89.573,-0.0860,-0.0017,0.0861,0.034,0.7836,3.4301,0.098,-0.3724,-15.3707,-89.670,1.908,0.0587,15.400,0.1856,0.0023,0.0085,3.6944,1,1.9217,1.9168,nan,2.0000,2.0595,0.0816,0.0152,1.0000,-0.0053,0.0161,0.0055,15.2796,0.0345,-3.8012,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.800,15.300,0.4404,-12.1158,-89.447,0.4401,-12.0194,-89.217,-0.0964,0.0006,0.0964,0.230,0.7506,3.4362,0.227,-0.3716,-15.4543,-89.443,1.829,0.0437,15.486,0.1806,0.0033,0.0052,1.5769,1,1.8595,1.8655,nan,2.0000,2.1067,0.0834,0.0132,1.0000,-0.0017,0.0192,0.0170,15.3795,0.0618,5.1426,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.850,15.376,0.4413,-12.1920,-89.348,0.4413,-12.1005,-89.120,-0.0914,0.0010,0.0915,0.228,0.7506,3.4362,0.227,-0.3707,-15.5354,-89.346,1.961,0.0394,15.565,0.1855,0.0035,0.0061,1.7331,1,1.9271,1.9546,nan,2.0000,2.0554,0.0814,0.0185,1.0000,0.0006,0.0185,0.0351,15.4794,0.0321,2.3977,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.900,15.512,0.4430,-12.3287,-89.169,0.4424,-12.2093,-89.079,-0.1194,0.0012,0.1194,0.090,0.7838,3.4636,0.101,-0.3689,-15.6722,-89.180,2.022,0.0594,15.703,0.1856,0.0017,0.0093,5.4677,1,2.0051,2.0358,nan,2.0000,1.7350,0.0687,0.0243,1.0000,0.0009,0.0196,0.0351,15.4794,0.1200,-0.1547,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.950,15.610,0.4446,-12.4264,-88.979,0.4424,-12.2876,-88.966,-0.1388,0.0003,0.1388,0.012,0.8075,3.4800,0.008,-0.3674,-15.7675,-88.974,1.855,0.0684,15.795,0.1832,0.0014,0.0111,7.7310,1,1.9239,1.9273,nan,2.0000,2.0578,0.0815,0.0295,1.0000,0.0009,0.0180,0.0520,15.5792,0.0335,-6.3022,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.001,15.682,0.4460,-12.4986,-88.802,0.4436,-12.3263,-88.593,-0.1723,0.0012,0.1724,0.209,0.7433,3.5127,0.240,-0.3660,-15.8376,-88.833,1.900,0.0851,15.868,0.1811,0.0028,0.0121,4.2897,1,1.9047,1.9171,nan,2.0000,2.0724,0.0821,0.0218,1.0000,0.0038,0.0211,0.0631,15.6791,0.0419,2.7030,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.050,15.806,0.4489,-12.6220,-88.512,0.4469,-12.4405,-88.248,-0.1815,0.0027,0.1815,0.263,0.7433,3.5127,0.240,-0.3632,-15.9518,-88.488,1.998,0.0677,15.994,0.1719,0.0019,0.0111,5.9658,1,1.9607,1.9860,nan,2.0000,2.0299,0.0804,0.0262,1.0000,0.0056,0.0177,0.0706,15.7790,0.0173,1.5360,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.100,15.860,0.4504,-12.6762,-88.399,0.4487,-12.5249,-88.284,-0.1513,0.0025,0.1513,0.115,0.7749,3.5043,0.125,-0.3611,-16.0285,-88.409,2.010,0.0806,16.048,0.1943,0.0031,0.0120,3.9221,1,2.0033,2.0262,nan,2.0000,1.7329,0.0686,0.0379,1.0000,0.0065,0.0124,0.0771,15.8789,0.1199,-0.3571,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.150,15.992,0.4544,-12.8081,-88.050,0.4525,-12.6496,-88.038,-0.1585,0.0035,0.1585,0.012,0.7992,3.5004,0.038,-0.3573,-16.1498,-88.076,1.865,0.1089,16.175,0.1838,0.0008,0.0149,17.9497,1,1.8982,1.8966,nan,2.0000,2.0773,0.0823,0.0452,1.0000,0.0073,0.0089,0.0836,15.9788,0.0448,-3.3863,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.200,16.068,0.4572,-12.8844,-87.780,0.4555,-12.7286,-88.017,-0.1557,0.0043,0.1558,-0.236,0.8739,3.4935,-0.226,-0.3545,-16.2236,-87.791,1.820,0.1268,16.249,0.1813,0.0037,0.0122,3.2949,1,1.8563,1.8653,nan,2.0000,2.1092,0.0835,0.0556,1.0000,0.0079,0.0033,0.0905,16.0787,0.0632,5.2944,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.250,16.154,0.4608,-12.9701,-87.444,0.4612,-12.8192,-87.359,-0.1508,0.0072,0.1509,0.085,0.7902,3.4974,0.075,-0.3505,-16.3161,-87.435,1.963,0.1430,16.339,0.1881,0.0036,0.0122,3.3569,1,1.9394,1.9707,nan,2.0000,2.0461,0.0810,0.0518,1.0000,0.0116,0.0069,0.0975,16.1785,0.0267,2.2411,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.300,16.281,0.4671,-13.0970,-86.826,0.4684,-12.9525,-86.725,-0.1442,0.0093,0.1445,0.101,0.7902,3.4974,0.075,-0.3435,-16.4495,-86.800,2.028,0.1631,16.467,0.1945,0.0012,0.0160,13.8270,1,2.0027,2.0299,nan,2.0000,1.7320,0.0686,0.0574,1.0000,0.0130,0.0072,0.1049,16.2785,0.1198,-0.3294,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.352,16.376,0.4727,-13.1919,-86.385,0.4738,-13.0226,-86.456,-0.1689,0.0118,0.1693,-0.071,0.8276,3.5062,-0.052,-0.3387,-16.5291,-86.404,2.006,0.1722,16.561,0.1793,0.0012,0.0203,17.1697,1,1.9796,1.9921,nan,2.0000,2.0155,0.0798,0.0651,1.0000,0.0150,0.0030,0.1129,16.3783,0.0090,-6.6670,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.400,16.463,0.4785,-13.2788,-85.948,0.4767,-13.1168,-86.127,-0.1618,0.0096,0.1621,-0.179,0.8559,3.4905,-0.159,-0.3332,-16.6082,-85.969,1.821,0.1672,16.642,0.1715,0.0038,0.0144,3.8028,1,1.8370,1.8263,nan,2.0000,2.1239,0.0841,0.0823,1.0000,0.0117,-0.0028,0.1217,16.4783,0.0717,0.3908,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.450,16.548,0.4849,-13.3636,-85.462,0.4824,-13.2266,-85.645,-0.1367,0.0084,0.1370,-0.182,0.8493,3.4734,-0.139,-0.3263,-16.7009,-85.506,1.936,0.2254,16.730,0.1793,0.0042,0.0125,2.9414,1,1.9674,2.0125,nan,2.0000,2.0248,0.0802,0.1028,1.0000,0.0098,-0.0005,0.1313,16.5781,0.0144,3.4489,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.500,16.638,0.4925,-13.4530,-84.807,0.4896,-13.3117,-85.007,-0.1410,0.0099,0.1413,-0.200,0.8493,3.4734,-0.139,-0.3189,-16.7859,-84.868,2.024,0.3102,16.822,0.1750,0.0038,0.0157,4.1251,1,2.0053,2.0275,nan,2.0000,1.7339,0.0687,0.1101,1.0000,0.0106,0.0056,0.1419,16.6779,0.1197,-0.8231,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.550,16.765,0.5053,-13.5795,-83.618,0.4982,-13.4470,-84.213,-0.1324,0.0077,0.1326,-0.595,0.9564,3.4577,-0.515,-0.3063,-16.9082,-83.699,1.884,0.3193,16.944,0.1708,0.0019,0.0243,12.6552,1,1.8911,1.8882,nan,2.0000,2.0828,0.0825,0.1318,1.0000,0.0061,0.0012,0.1536,16.7774,0.0479,-3.9285,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.600,16.862,0.5168,-13.6753,-82.639,0.5068,-13.5454,-83.185,-0.1301,0.0067,0.1303,-0.546,0.9515,3.4539,-0.506,-0.2946,-17.0026,-82.679,1.835,0.3774,17.039,0.1693,0.0021,0.0259,12.4653,1,1.8709,1.8829,nan,2.0000,2.0981,0.0831,0.1456,1.0000,0.0043,-0.0007,0.1667,16.8767,0.0568,-2.0819,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.650,16.905,0.5225,-13.7182,-82.134,0.5152,-13.6109,-82.468,-0.1073,0.0075,0.1075,-0.334,0.9515,3.4539,-0.506,-0.2856,-17.0680,-81.962,1.918,0.3924,17.084,0.1916,0.0024,0.0174,7.3943,1,1.6749,1.6459,nan,2.0000,2.1540,0.0853,0.1324,1.0000,0.0058,0.0220,0.1667,16.8767,0.1198,2.7188,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.700,17.061,0.5465,-13.8723,-80.171,0.5411,-13.8010,-80.246,-0.0711,0.0069,0.0715,-0.075,0.8122,3.4254,-0.035,-0.2606,-17.2266,-80.211,2.057,0.4202,17.244,0.1961,0.0030,0.0111,3.7168,1,1.9943,2.4021,nan,2.0000,2.0043,0.0794,0.1784,1.0000,0.0094,0.0225,0.1980,17.0741,0.0025,1.2155,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.750,17.119,0.5568,-13.9294,-79.499,0.5500,-13.8486,-79.519,-0.0806,0.0081,0.0811,-0.021,0.8122,3.4254,-0.035,-0.2516,-17.2742,-79.484,2.083,0.4257,17.303,0.1867,0.0040,0.0119,2.9914,1,2.1146,2.1580,nan,2.0000,1.8547,0.0735,0.2458,1.0000,0.0078,0.0252,0.2168,17.1721,0.1190,0.6536,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.802,17.250,0.5825,-14.0575,-77.411,0.5823,-14.0062,-77.573,-0.0501,0.0110,0.0513,-0.162,0.7966,3.4248,0.015,-0.2189,-17.4309,-77.588,1.942,0.7423,17.429,0.2152,0.0088,0.0029,0.3322,1,1.9191,1.8931,nan,2.0000,2.0615,0.0816,0.2146,1.0000,0.0128,0.0567,0.2413,17.2696,0.0356,-3.2095,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.850,17.333,0.6020,-14.1385,-75.616,0.5886,-14.0512,-75.805,-0.0879,0.0087,0.0883,-0.189,0.8454,3.4082,-0.152,-0.2105,-17.4600,-75.654,1.884,0.6335,17.510,0.1636,0.0046,0.0137,3.0180,1,1.9045,1.9176,nan,2.0000,2.0726,0.0821,0.3045,1.0000,0.0116,0.0578,0.2766,17.3666,0.0420,3.5347,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.900,17.458,0.6356,-14.2589,-72.926,0.6241,-14.1953,-73.227,-0.0642,0.0077,0.0647,-0.301,0.8029,3.3923,-0.013,-0.1747,-17.5876,-73.213,1.988,0.9460,17.638,0.1707,0.0046,0.0127,2.7572,1,1.8310,1.8349,nan,2.0000,2.1285,0.0843,0.3460,1.0000,0.0125,0.0676,0.3232,17.4631,0.0744,0.9020,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.950,17.542,0.6618,-14.3388,-70.633,0.6562,-14.2942,-70.726,-0.0440,0.0095,0.0450,-0.093,0.8236,3.3898,-0.081,-0.1425,-17.6842,-70.645,2.010,0.9548,17.723,0.1872,0.0125,0.0038,0.3015,1,2.0125,2.0794,nan,2.0000,1.8635,0.0738,0.3892,1.0000,0.0223,0.0628,0.4464,17.6549,0.1165,0.1840,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
