t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,ready,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay,v2_x,v2_y,v2_err_along,v2_err_cross,v2_err_dist,v2_mode,v2_along_info,v2_cross_info,v2_dx_meas,v2_dy_meas,v2_dx_appl,v2_dy_appl,v2_inlier_frac,v2_resid_m,v2_yaw_hint_deg,v2_iters,v2_compute_ms,v2_reject,v2_clamp_m,v2_pending_m,v2_k_scale,v2_sig_along,v2_sig_cross
820.000,4097.216,0.4376,2.7775,-100.703,0.4251,2.6553,-100.210,0.1224,0.0104,0.1229,0.492,12.5872,16.4266,0.000,-12.1621,-13.7713,-100.210,4.406,1.2419,4193.731,17.8471,0.0254,0.0348,1.3717,1,4.2586,4.4950,nan,4.9854,5.3549,0.2121,0.1557,1.3963,-0.1245,-0.0093,0.1872,0.7222,0.0958,5.3802,0.1250,0.4251,2.6545,0.1232,0.0106,0.1236,3.0000,7.6067,157.9292,0.0048,-0.0923,0.0004,-0.0205,1.0000,0.0149,0.0000,6.0000,1.8180,0.0000,0.0000,0.0321,0.0297,0.0300,0.0250
820.050,4097.416,0.4051,2.5805,-97.677,0.4018,2.4936,-97.803,0.0866,0.0084,0.0870,-0.126,12.5930,16.4604,0.000,-12.1911,-13.9668,-97.803,4.660,1.1435,4193.955,17.8437,0.0220,0.0235,1.0696,1,4.5844,4.9854,nan,5.3557,5.7209,0.2266,0.1209,1.4175,-0.1336,-0.0183,0.1621,1.1230,0.1019,5.1893,0.1250,0.4017,2.4907,0.0895,0.0086,0.0899,3.0000,5.6212,114.0999,-0.0018,0.0473,-0.0012,0.0187,1.0000,0.0068,0.0000,8.0000,3.0136,0.0000,0.0000,0.0241,0.0300,0.0300,0.0250
820.100,4097.626,0.3815,2.3714,-94.826,0.3770,2.3020,-94.711,0.0696,0.0013,0.0696,0.115,12.5911,16.4977,0.000,-12.2142,-14.1958,-94.711,4.898,1.0838,4194.189,17.8582,0.0208,0.0214,1.0285,1,4.8337,5.2627,nan,5.5395,5.9362,0.2351,0.0927,1.4261,-0.1354,-0.0048,0.1521,1.3229,0.0927,4.7276,0.1250,0.3763,2.2947,0.0769,0.0012,0.0769,3.0000,5.5314,102.3539,-0.0071,0.0033,-0.0031,0.0137,1.0000,0.0061,0.0000,3.0000,2.1189,0.0000,0.0000,0.0011,0.0300,0.0300,0.0250
820.150,4097.853,0.3667,2.1457,-92.444,0.3587,2.0318,-92.316,0.1141,-0.0031,0.1142,0.128,12.5895,16.5098,0.000,-12.2307,-14.4780,-92.316,5.142,0.8445,4194.445,17.9019,0.0201,0.0200,0.9953,1,5.0643,5.4236,nan,5.7958,6.2758,0.2485,0.0732,1.4467,-0.1435,-0.0144,0.0765,1.5226,0.1024,5.5449,0.1250,0.3585,2.0271,0.1189,-0.0031,0.1189,3.0000,2.3412,92.4968,-0.0013,0.0100,-0.0015,0.0050,1.0000,0.0050,0.0000,3.0000,2.5639,5.0000,0.0000,0.0000,0.0300,0.0437,0.0250
820.200,4098.221,0.3598,1.7777,-89.688,0.3508,1.6199,-89.527,0.1577,-0.0098,0.1580,0.161,12.5879,16.5154,0.000,-12.2371,-14.8955,-89.527,5.526,0.5696,4194.848,17.9387,0.0161,0.0216,1.3410,1,5.2634,5.5248,nan,5.9771,6.4204,0.2543,0.0494,1.4556,-0.1490,0.0295,-0.1187,1.8207,0.0959,6.1639,0.1250,0.3498,1.6354,0.1423,-0.0108,0.1427,3.0000,7.3158,122.1091,-0.0011,0.0088,-0.0012,0.0149,1.0000,0.0092,0.0000,3.0000,1.3339,0.0000,0.0000,0.0000,0.0300,0.0300,0.0250
820.250,4098.481,0.3640,1.5177,-88.445,0.3525,1.3670,-88.458,0.1503,-0.0156,0.1511,-0.014,12.5831,16.5397,0.000,-12.2306,-15.1727,-88.458,5.769,0.4009,4195.128,17.9502,0.0128,0.0175,1.3623,1,5.5939,6.1669,nan,6.4042,6.9648,0.2758,0.0160,1.5695,-0.1322,0.0649,-0.0019,2.2183,0.1115,5.5366,0.1250,0.3526,1.3638,0.1535,-0.0156,0.1543,3.0000,4.2153,107.8927,-0.0024,0.0047,-0.0024,0.0065,1.0000,0.0071,0.0000,3.0000,2.3997,5.0000,0.0000,0.0000,0.0300,0.0397,0.0250
820.300,4098.728,0.3723,1.2705,-87.754,0.3615,1.1337,-87.661,0.1363,-0.0162,0.1373,0.093,12.5825,16.5445,0.000,-12.2210,-15.4108,-87.661,6.011,0.1763,4195.400,17.9425,0.0160,0.0159,0.9926,1,5.8065,6.2430,nan,6.6433,7.2147,0.2857,0.0122,1.5709,-0.1208,0.0605,-0.0003,2.5165,0.1151,6.2076,0.1250,0.3615,1.1338,0.1362,-0.0162,0.1371,3.0000,2.8566,97.9197,0.0000,0.0116,0.0004,0.0015,1.0000,0.0059,0.0000,3.0000,2.2232,5.0000,0.0000,0.0000,0.0300,0.0493,0.0250
820.350,4099.138,0.3906,0.8614,-87.208,0.3791,0.7240,-87.183,0.1366,-0.0182,0.1378,0.026,12.5810,16.5509,0.000,-12.2019,-15.8269,-87.183,6.387,0.1011,4195.856,17.9473,0.0145,0.0140,0.9639,1,6.0298,6.4277,nan,6.8712,7.4599,0.2954,-0.0017,1.5696,-0.1044,0.0659,-0.0002,2.8146,0.1159,5.2659,0.1250,0.3729,0.8504,0.0102,-0.0183,0.0209,3.0000,1.2547,110.4012,-0.0007,0.0056,-0.0006,0.0023,1.0000,0.0071,0.0000,3.0000,2.4499,5.0000,0.0000,0.0000,0.0300,0.0590,0.0250
820.400,4099.424,0.4051,0.5753,-87.142,0.3895,0.3874,-86.963,0.1869,-0.0250,0.1885,0.179,12.5739,16.5594,0.000,-12.1844,-16.1720,-86.963,6.624,-0.0377,4196.171,17.9898,0.0045,0.0130,2.8783,1,6.3718,7.1527,nan,7.2297,7.8423,0.3106,-0.0058,1.5694,-0.0809,0.0551,-0.0002,3.3116,0.1182,5.7358,0.1250,0.3897,0.3839,0.1904,-0.0249,0.1920,3.0000,1.7665,135.8794,-0.0053,-0.0074,-0.0029,0.0018,1.0000,0.0090,0.0000,3.0000,1.4011,5.0000,0.0000,0.0048,0.0300,0.0723,0.0250
820.450,4099.721,0.4199,0.2789,-87.329,0.4018,0.0963,-87.311,0.1816,-0.0266,0.1835,0.018,12.5721,16.5674,0.000,-12.1703,-16.4712,-87.311,6.859,-0.0855,4196.500,17.9924,0.0126,0.0230,1.8281,1,6.5930,7.1101,nan,7.4334,8.0695,0.3196,-0.0024,1.5693,-0.0770,0.0486,-0.0003,3.5104,0.1161,5.5491,0.1250,0.4020,0.0933,0.1846,-0.0266,0.1865,3.0000,0.4216,155.6257,0.0051,-0.0320,0.0034,0.0019,1.0000,0.0095,0.0000,8.0000,4.5744,5.0000,0.0000,0.0000,0.0300,0.0796,0.0250
820.500,4100.171,0.4406,-0.1707,-87.485,0.4276,-0.4284,-87.509,0.2569,-0.0243,0.2580,-0.025,12.5740,16.5807,0.000,-12.1464,-17.0091,-87.509,7.195,-0.0319,4196.995,18.0571,0.0124,0.0166,1.3321,1,6.8247,7.6999,nan,7.6934,8.3415,0.3304,-0.0172,1.5689,-0.0507,0.0505,-0.0003,3.9081,0.1194,5.3498,0.1250,0.4202,-0.2602,0.0885,-0.0243,0.0918,3.0000,0.3258,162.4328,-0.0024,0.0079,-0.0016,0.0097,1.0000,0.0098,0.0000,3.0000,1.3109,5.0000,0.0000,0.0000,0.0300,0.0878,0.0250
820.550,4100.530,0.4557,-0.5292,-87.928,0.4375,-0.6043,-87.573,0.0744,-0.0209,0.0773,0.355,12.5761,16.5882,0.000,-12.1386,-17.1926,-87.573,7.442,-0.2165,4197.389,17.9297,0.0125,0.0229,1.8372,1,7.0401,7.6351,nan,7.8805,8.5534,0.3387,-0.0124,1.5682,-0.0384,0.0364,-0.0015,4.2064,0.1166,5.2091,0.1250,0.4362,-0.5715,0.0416,-0.0211,0.0466,0.0000,0.4327,158.4905,0.0002,0.0300,0.0014,0.0029,1.0000,0.0092,0.0000,4.0000,1.5188,5.0000,0.0000,0.0000,0.0300,0.0944,0.0250
820.600,4100.870,0.4669,-0.8690,-88.454,0.4542,-1.0335,-88.485,0.1641,-0.0171,0.1650,-0.031,12.5797,16.5980,0.000,-12.1255,-17.6315,-88.485,7.659,-0.1423,4197.759,18.0033,0.0132,0.0182,1.3755,1,7.2501,7.8141,nan,8.1205,8.8031,0.3486,-0.0079,1.5663,-0.0288,0.0253,-0.0019,4.6043,0.1198,5.1038,0.1250,0.4543,-1.0374,0.1680,-0.0171,0.1689,0.0000,0.5557,133.6310,0.0049,-0.0049,0.0041,0.0013,1.0000,0.0089,0.0000,3.0000,2.4398,5.0000,0.0000,0.0006,0.0300,0.1034,0.0250
820.650,4101.219,0.4758,-1.2186,-88.758,0.4640,-1.3961,-88.782,0.1772,-0.0156,0.1779,-0.024,12.5809,16.6099,0.000,-12.1169,-18.0060,-88.782,7.876,-0.1173,4198.144,18.0223,0.0127,0.0166,1.3083,1,7.5764,8.5692,nan,8.4621,9.1561,0.3626,-0.0174,1.5306,-0.0051,0.0233,-0.0022,5.2012,0.1200,4.7864,0.1250,0.4642,-1.4033,0.1844,-0.0156,0.1851,0.0000,0.1594,127.8196,0.0001,-0.0235,-0.0006,0.0078,1.0000,0.0089,0.0000,8.0000,3.3824,5.0000,0.0000,0.0000,0.0300,0.1102,0.0250
820.700,4101.546,0.4822,-1.5455,-89.175,0.4737,-1.7686,-89.182,0.2230,-0.0117,0.2233,-0.007,12.5838,16.6235,0.000,-12.1101,-18.3921,-89.182,8.071,-0.2051,4198.605,18.0668,0.0127,0.0147,1.1587,1,7.7948,8.6974,nan,8.6253,9.3629,0.3708,-0.0060,1.5306,0.0001,0.0093,-0.0025,5.4998,0.1163,5.0393,0.1250,0.4738,-1.7725,0.2269,-0.0117,0.2272,0.0000,0.2112,108.7455,0.0012,-0.0193,0.0007,0.0115,1.0000,0.0084,0.0000,3.0000,2.4471,5.0000,0.0000,0.0000,0.0300,0.1166,0.0250
820.750,4102.098,0.4875,-2.0971,-89.772,0.4808,-2.3186,-89.857,0.2215,-0.0076,0.2216,-0.085,12.5878,16.6368,0.000,-12.1070,-18.9554,-89.857,8.384,-0.0790,4199.107,18.0771,0.0126,0.0141,1.1206,1,8.0114,8.9632,nan,8.9239,9.6245,0.3812,-0.0058,1.5306,0.0060,0.0092,-0.0049,5.9976,0.1199,4.7701,0.1250,0.4819,-2.3160,0.2189,-0.0064,0.2190,0.0000,0.6595,82.5058,0.0012,-0.0094,0.0011,0.0048,1.0000,0.0071,0.0000,3.0000,1.3085,5.0000,0.0000,0.0000,0.0300,0.1256,0.0250
820.800,4102.489,0.4886,-2.4879,-89.950,0.4839,-2.6755,-89.940,0.1876,-0.0048,0.1877,0.010,12.5903,16.6489,0.000,-12.1064,-19.3244,-89.940,8.598,-0.0903,4199.535,18.0609,0.0128,0.0133,1.0351,1,8.2089,8.8213,nan,9.0000,9.7773,0.3872,-0.0104,1.5306,0.0160,0.0120,0.0127,6.2964,0.1143,4.7015,0.1250,0.4839,-2.6784,0.1905,-0.0048,0.1906,0.0000,1.0247,68.6639,0.0003,-0.0053,0.0003,0.0034,1.0000,0.0060,0.0000,3.0000,1.2733,5.0000,0.0000,0.0000,0.0300,0.1312,0.0250
820.850,4102.880,0.4883,-2.8794,-90.259,0.4859,-3.1071,-90.259,0.2277,-0.0013,0.2277,-0.000,12.5935,16.6599,0.000,-12.1075,-19.7670,-90.259,8.794,-0.1219,4199.968,18.1002,0.0132,0.0136,1.0268,1,8.5170,9.3469,nan,9.0000,9.3671,0.3710,0.0039,1.5686,0.0135,-0.0137,-0.0027,6.9938,0.0998,3.7685,0.1250,0.4859,-3.1138,0.2344,-0.0013,0.2344,1.0000,1.2201,61.0552,0.0021,0.0089,0.0020,0.0042,1.0000,0.0051,0.0000,3.0000,1.2533,5.0000,0.0000,0.0000,0.0300,0.1378,0.0250
820.900,4103.217,0.4865,-3.2161,-90.389,0.4846,-3.4762,-90.543,0.2601,-0.0002,0.2601,-0.154,12.5952,16.6717,0.000,-12.1106,-20.1479,-90.543,8.922,0.0062,4200.333,18.1346,0.0125,0.0140,1.1134,1,8.7117,9.3842,nan,9.0000,9.2191,0.3651,-0.0046,1.5699,0.0168,-0.0056,-0.0014,7.2929,0.0582,0.9469,0.1250,0.4845,-3.4830,0.2669,-0.0001,0.2669,1.0000,1.5549,55.7317,0.0011,0.0211,0.0009,0.0063,1.0000,0.0046,0.0000,7.0000,2.6323,5.0000,0.0000,0.0000,0.0300,0.1432,0.0250
820.950,4103.878,0.4824,-3.8768,-90.390,0.4793,-4.1068,-90.300,0.2300,-0.0015,0.2300,0.090,12.5932,16.6788,0.000,-12.1139,-20.7856,-90.300,8.919,-0.0752,4201.009,18.1166,0.0126,0.0126,0.9981,1,8.8743,9.3921,nan,9.0000,9.0955,0.3602,-0.0042,1.5706,0.0135,-0.0037,-0.0008,7.7914,0.0249,-0.0747,0.1250,0.4809,-3.7489,-0.1279,-0.0024,0.1279,1.0000,1.3052,53.1411,-0.0005,0.0002,-0.0005,0.0036,1.0000,0.0044,0.0000,3.0000,1.3078,5.0000,0.0000,0.0000,0.0300,0.1469,0.0250
821.000,4104.260,0.4793,-4.2593,-90.570,0.4791,-4.4681,-90.620,0.2088,0.0019,0.2088,-0.049,12.5970,16.7052,0.000,-12.1179,-21.1733,-90.620,8.874,-0.0418,4201.393,18.1211,0.0128,0.0134,1.0506,1,8.9047,9.0299,nan,9.0000,9.0724,0.3593,0.0077,1.5707,0.0074,-0.0138,-0.0007,8.0906,0.0188,-0.8780,0.1250,0.4790,-4.4754,0.2161,0.0019,0.2161,1.0000,1.7231,51.7109,0.0030,-0.0039,0.0030,0.0046,1.0000,0.0045,0.0000,3.0000,2.3798,5.0000,0.0000,0.0000,0.0300,0.1569,0.0250
821.050,4104.650,0.4756,-4.6487,-90.408,0.4734,-4.8274,-90.510,0.1787,-0.0009,0.1787,-0.102,12.5948,16.7152,0.000,-12.1214,-21.5426,-90.510,8.828,0.0993,4201.784,18.1057,0.0126,0.0124,0.9886,1,8.8312,8.9087,nan,9.0000,9.1283,0.3615,-0.0084,1.5709,0.0113,0.0023,-0.0005,8.6891,0.0336,-0.8851,0.1250,0.4734,-4.8349,0.1862,-0.0008,0.1862,1.0000,1.2345,51.3940,-0.0016,0.0183,-0.0017,0.0064,1.0000,0.0036,0.0000,8.0000,4.8279,5.0000,0.0000,0.0000,0.0300,0.1616,0.0250
821.100,4105.046,0.4731,-5.0452,-90.344,0.4689,-5.2087,-90.228,0.1635,-0.0032,0.1636,0.115,12.5919,16.7290,0.000,-12.1230,-21.9377,-90.228,8.799,-0.0746,4202.186,18.1041,0.0124,0.0125,1.0096,1,8.7924,8.9557,nan,9.0000,9.1578,0.3627,0.0077,1.5710,0.0012,-0.0098,-0.0004,9.0883,0.0415,-0.1652,0.1250,0.4689,-5.2126,0.1675,-0.0032,0.1675,0.0000,1.1254,60.0126,-0.0010,0.0021,-0.0010,0.0059,1.0000,0.0041,0.0000,3.0000,1.3658,5.0000,0.0000,0.0000,0.0300,0.1665,0.0250
821.150,4105.416,0.4704,-5.4147,-90.556,0.4691,-5.5755,-90.572,0.1608,0.0002,0.1608,-0.016,12.5955,16.7421,0.000,-12.1265,-22.3176,-90.572,8.797,-0.0593,4202.560,18.1124,0.0124,0.0125,1.0077,1,8.7896,8.9172,nan,9.0000,9.1599,0.3628,0.0100,1.5711,0.0006,-0.0121,-0.0003,9.3877,0.0421,0.0278,0.1250,0.4690,-5.5806,0.1659,0.0002,0.1659,0.0000,1.7315,44.7451,0.0009,-0.0090,0.0010,0.0049,1.0000,0.0038,0.0000,4.0000,2.6306,5.0000,0.0000,0.0000,0.0300,0.1712,0.0250
821.200,4106.023,0.4659,-6.0216,-90.149,0.4654,-6.1287,-90.138,0.1071,-0.0002,0.1071,0.011,12.5957,16.7652,0.000,-12.1302,-22.8939,-90.138,8.795,0.0672,4203.174,18.0887,0.0123,0.0124,1.0058,1,8.7309,8.7793,nan,9.0000,9.2045,0.3645,-0.0112,1.5711,0.0101,0.0067,-0.0003,9.7870,0.0542,0.0284,0.1250,0.4655,-6.1288,0.1072,-0.0001,0.1072,0.0000,1.5774,62.6688,-0.0080,-0.0006,-0.0041,0.0107,1.0000,0.0042,0.0000,3.0000,2.3951,5.0000,0.0000,0.0018,0.0299,0.1776,0.0250
821.250,4106.392,0.4651,-6.3912,-90.198,0.4617,-6.5535,-89.994,0.1623,-0.0028,0.1623,0.204,12.5923,16.7767,0.000,-12.1305,-23.3302,-89.994,8.803,-0.1112,4203.549,18.1391,0.0119,0.0118,0.9919,1,8.7710,9.0542,nan,9.0000,9.1740,0.3633,0.0101,1.5712,-0.0027,-0.0100,-0.0003,10.3860,0.0459,0.3235,0.1250,0.4617,-6.5532,0.1620,-0.0028,0.1620,0.0000,1.7701,54.5162,-0.0012,0.0015,-0.0011,0.0037,1.0000,0.0033,0.0000,3.0000,2.3589,5.0000,0.0000,0.0000,0.0299,0.1827,0.0250
821.300,4106.771,0.4634,-6.7700,-90.361,0.4634,-6.9246,-90.482,0.1546,0.0010,0.1546,-0.121,12.5968,16.7819,0.000,-12.1334,-23.7065,-90.482,8.810,0.0464,4203.932,18.1379,0.0120,0.0126,1.0541,1,8.7651,9.0002,nan,9.0000,9.1786,0.3635,-0.0016,1.5705,0.0029,-0.0001,-0.0002,10.7854,0.0472,-0.0878,0.1250,0.4634,-6.9231,0.1531,0.0010,0.1531,0.0000,1.5084,47.4897,0.0016,0.0017,0.0015,0.0031,1.0000,0.0037,0.0000,3.0000,2.5018,5.0000,0.0000,0.0000,0.0299,0.1868,0.0250
821.350,4107.370,0.4612,-7.3692,-90.085,0.4617,-7.4526,-89.955,0.0834,0.0006,0.0834,0.129,12.5960,16.7868,0.000,-12.1343,-24.2393,-89.955,8.812,-0.0212,4204.538,18.0867,0.0117,0.0118,1.0050,1,8.6578,8.6007,nan,9.0000,9.2600,0.3667,-0.0103,1.5704,0.0063,0.0078,-0.0002,11.0850,0.0696,0.0914,0.1250,0.4610,-7.3065,-0.0627,-0.0003,0.0627,0.0000,1.8361,44.3166,-0.0002,0.0117,-0.0002,0.0031,1.0000,0.0036,0.0000,4.0000,2.7470,5.0000,0.0000,0.0000,0.0299,0.1912,0.0250
821.400,4107.776,0.4601,-7.7748,-90.378,0.4601,-7.8697,-90.258,0.0949,0.0006,0.0949,0.120,12.5960,16.8329,0.000,-12.1359,-24.7026,-90.258,8.825,-0.0924,4204.949,18.1308,0.0126,0.0116,0.9219,1,8.7044,9.0702,nan,9.0000,9.2247,0.3653,0.0119,1.5704,-0.0043,-0.0111,-0.0002,11.4843,0.0598,0.3858,0.1250,0.4600,-7.8700,0.0952,0.0005,0.0952,0.0000,1.5300,44.2867,0.0037,-0.0159,0.0035,0.0196,1.0000,0.0035,0.0000,6.0000,3.4133,5.0000,0.0000,0.0655,0.0300,0.0391,0.0250
821.450,4108.173,0.4573,-8.1723,-90.296,0.4573,-8.1978,-90.620,0.0255,0.0001,0.0255,-0.323,12.5974,16.8783,0.000,-12.1401,-25.0761,-90.620,8.837,0.1529,4205.350,18.1135,0.0118,0.0135,1.1445,1,8.7761,9.2445,nan,8.7745,8.7734,0.3475,-0.0111,1.5704,0.0050,0.0094,-0.0003,12.0836,-0.0003,-0.0514,0.1250,0.4572,-8.2020,0.0297,0.0001,0.0297,0.0000,8.2417,47.6083,0.0005,0.1183,-0.0005,0.0171,1.0000,0.0041,0.0000,8.0000,4.1209,0.0000,0.0000,0.1372,0.0300,0.0300,0.0250
821.500,4108.580,0.4560,-8.5788,-89.971,0.4535,-8.5633,-89.919,-0.0155,-0.0025,0.0157,0.052,12.5933,16.9253,0.000,-12.1399,-25.4886,-89.919,8.830,0.0247,4205.758,18.1171,0.0108,0.0107,0.9925,1,8.7561,8.8042,nan,8.5938,8.4704,0.3355,-0.0052,1.5704,0.0009,0.0053,-0.0010,12.3832,-0.0326,-2.6961,0.1250,0.4534,-8.5784,-0.0004,-0.0026,0.0026,0.0000,9.4312,50.4998,-0.0004,-0.0149,-0.0002,0.0249,1.0000,0.0037,0.0000,3.0000,1.2646,0.0000,0.0000,0.0691,0.0299,0.0300,0.0250
821.550,4109.147,0.4548,-9.1461,-90.348,0.4510,-9.2168,-90.412,0.0707,-0.0033,0.0708,-0.064,12.5937,16.8920,0.000,-12.1427,-26.1088,-90.412,8.614,0.0098,4206.306,18.1583,0.0093,0.0100,1.0763,1,8.6980,9.0638,nan,8.1297,8.2678,0.3274,0.0117,1.5709,-0.0057,-0.0100,-0.0000,12.8826,0.0402,-3.8616,0.1250,0.4532,-8.8987,-0.2474,-0.0031,0.2474,0.0000,11.7660,39.9831,0.0076,0.0100,0.0043,-0.0134,1.0000,0.0038,0.0000,3.0000,1.9390,0.0000,0.0000,0.0011,0.0296,0.0300,0.0250
821.600,4109.539,0.4531,-9.5384,-90.008,0.4518,-9.4356,-90.081,-0.1028,-0.0013,0.1028,-0.073,12.5953,16.9599,0.000,-12.1435,-26.3955,-90.081,8.441,0.1108,4206.683,18.0776,0.0096,0.0096,0.9962,1,8.4717,8.2884,nan,7.9387,8.1037,0.3209,-0.0113,1.5707,0.0062,0.0093,-0.0000,13.0824,0.0495,-4.1074,0.1250,0.4519,-9.4451,-0.0933,-0.0013,0.0933,0.0000,12.4892,41.7027,-0.0070,-0.0178,-0.0044,0.0221,1.0000,0.0041,0.0000,3.0000,1.1919,0.0000,0.0000,0.1124,0.0299,0.0300,0.0250
821.650,4109.908,0.4530,-9.9065,-90.140,0.4541,-9.8011,-90.048,-0.1054,0.0008,0.1054,0.092,12.5970,17.0054,0.000,-12.1430,-26.8064,-90.048,8.281,-0.1441,4207.033,18.1096,0.0092,0.0097,1.0549,1,8.2651,7.9829,nan,7.4462,7.3939,0.2928,0.0112,1.5707,-0.0041,-0.0103,-0.0000,13.5818,-0.0161,-4.9527,0.1250,0.4540,-9.8054,-0.1011,0.0007,0.1011,0.0000,12.4996,38.8570,0.0036,-0.0123,0.0032,0.0247,1.0000,0.0042,0.0000,3.0000,2.4622,0.0000,0.0000,0.0553,0.0298,0.0300,0.0250
821.700,4110.266,0.4518,-10.2652,-90.224,0.4530,-10.1228,-90.279,-0.1424,0.0007,0.1424,-0.054,12.5980,17.0071,0.000,-12.1449,-27.1299,-90.279,8.019,0.0909,4207.366,18.0834,0.0082,0.0102,1.2372,1,8.0041,7.8474,nan,7.0345,6.8676,0.2720,-0.0078,1.5354,0.0041,0.0060,-0.0000,13.9813,-0.0533,-7.0084,0.1250,0.4530,-10.1285,-0.1367,0.0007,0.1367,0.0000,13.1322,44.1088,-0.0006,-0.0566,-0.0005,-0.0217,1.0000,0.0040,0.0000,3.0000,2.4786,0.0000,0.0000,0.0317,0.0295,0.0300,0.0250
821.750,4110.597,0.4510,-10.5963,-90.049,0.4522,-10.5243,-90.008,-0.0720,0.0012,0.0720,0.041,12.5978,16.9656,0.000,-12.1456,-27.4899,-90.008,7.755,-0.0089,4207.673,18.1052,0.0073,0.0088,1.2128,1,7.6765,7.3816,nan,6.7136,6.5518,0.2595,-0.0010,1.5005,0.0042,0.0015,-0.0002,14.2809,-0.0541,-5.5504,0.1250,0.4523,-10.5271,-0.0692,0.0012,0.0692,0.0000,13.6708,51.6265,-0.0003,-0.0360,-0.0004,-0.0183,1.0000,0.0048,0.0000,3.0000,2.5775,0.0000,0.0000,0.0323,0.0293,0.0300,0.0250
821.800,4111.143,0.4493,-11.1421,-90.317,0.4498,-11.1235,-90.368,-0.0186,0.0004,0.0186,-0.051,12.5976,16.9333,0.000,-12.1478,-28.0568,-90.368,7.199,0.0230,4208.158,18.1216,0.0038,0.0038,1.0184,1,7.3621,7.1517,nan,6.4932,6.4028,0.2536,0.0123,1.4816,0.0008,-0.0064,-0.0007,14.5805,-0.0317,-8.6340,0.1250,0.4516,-10.9418,-0.2004,0.0012,0.2004,0.0000,14.7195,65.5891,-0.0005,0.0001,-0.0004,-0.0027,1.0000,0.0062,0.0000,3.0000,1.4179,0.0000,0.0000,0.0000,0.0293,0.0300,0.0250
821.850,4111.425,0.4480,-11.4242,-90.107,0.4532,-11.3322,-90.198,-0.0920,0.0051,0.0922,-0.091,12.6022,16.9803,0.000,-12.1489,-28.3125,-90.198,6.907,0.1446,4208.414,18.1014,0.0050,0.0042,0.8353,1,6.8967,6.6385,nan,5.9218,5.7509,0.2278,0.0068,1.4444,0.0132,0.0128,-0.0001,15.0798,-0.0644,-8.8529,0.1250,0.4532,-11.3510,-0.0732,0.0051,0.0733,0.0000,14.1148,83.1622,-0.0030,-0.0173,-0.0026,0.0227,1.0000,0.0077,0.0000,4.0000,3.1381,0.0000,0.0000,0.0011,0.0294,0.0300,0.0250
821.900,4111.727,0.4481,-11.7263,-89.802,0.4515,-11.6255,-89.768,-0.1008,0.0038,0.1009,0.033,12.5997,16.9713,0.000,-12.1482,-28.5968,-89.768,6.534,0.0801,4208.685,18.0875,0.0051,0.0058,1.1432,1,6.5968,6.3557,nan,5.6860,5.5638,0.2203,0.0233,1.4135,0.0112,0.0120,0.0170,15.3795,-0.0484,-8.8283,0.1250,0.4516,-11.6309,-0.0954,0.0038,0.0954,0.0000,15.6033,77.7259,-0.0019,-0.0392,-0.0019,-0.0266,1.0000,0.0072,0.0000,3.0000,2.6807,0.0000,0.0000,0.0101,0.0293,0.0300,0.0250
821.950,4111.983,0.4492,-11.9816,-89.626,0.4558,-11.9625,-89.608,-0.0191,0.0067,0.0202,0.017,12.6022,16.9555,0.000,-12.1465,-28.9180,-89.608,6.248,0.0781,4208.913,18.1371,0.0025,0.0027,1.0734,1,6.2648,5.8979,nan,5.4438,5.3898,0.2135,0.0410,1.3874,0.0164,0.0081,0.0520,15.5792,-0.0227,-5.5243,0.1250,0.4558,-11.9625,-0.0191,0.0067,0.0203,0.0000,18.1096,103.0198,0.0012,-0.0050,0.0012,-0.0034,1.0000,0.0086,0.0000,3.0000,2.5365,0.0000,0.0000,0.0000,0.0293,0.0300,0.0250
822.000,4112.414,0.4548,-12.4133,-88.512,0.4558,-12.3415,-88.561,-0.0718,0.0028,0.0718,-0.049,12.5951,16.9947,0.000,-12.1393,-29.3362,-88.561,5.756,0.3335,4209.304,18.1258,0.0037,0.0035,0.9567,1,5.9376,5.7257,nan,5.1941,5.1991,0.2059,0.0341,1.3527,0.0236,0.0234,0.0706,15.7790,0.0022,-7.0126,0.1250,0.4558,-12.3443,-0.0690,0.0028,0.0690,0.0000,16.5988,105.4014,-0.0049,0.0040,-0.0053,0.0232,1.0000,0.0086,0.0000,3.0000,2.3281,0.0000,0.0000,0.0263,0.0295,0.0300,0.0250
822.050,4112.657,0.4622,-12.6555,-87.776,0.4643,-12.6001,-87.745,-0.0553,0.0042,0.0555,0.032,12.5938,17.0042,0.000,-12.1295,-29.6042,-87.745,5.512,0.2890,4209.530,18.1439,0.0017,0.0033,1.9149,1,5.5427,5.4193,nan,4.8065,4.8170,0.1908,0.0498,1.2097,0.0303,0.0101,0.0975,16.1785,0.0051,-4.9265,0.1250,0.4644,-12.6034,-0.0520,0.0042,0.0522,0.0000,18.7967,126.6088,-0.0035,-0.0222,-0.0039,-0.0073,1.0000,0.0091,0.0000,5.0000,1.6948,0.0000,0.0000,0.0000,0.0294,0.0300,0.0250
