#{"t_start": 1787521111.830546, "env_id": "None"}
r,l,t
60.52384,37,51327.343147
285.136375,133,51346.33064
137.825406,74,51356.206917
31.899626,28,51360.553458
403.978298,188,51386.507099
356.254142,165,51408.368122
78.518768,49,51415.252299
57.516669,36,51421.017459
192.838804,102,51434.541163
203.819581,99,51448.253357
55.25214,33,51453.296735
115.649012,65,51462.147631
30.077192,25,51466.013578
225.101625,111,51481.146519
306.93164,148,51500.536379
220.927458,101,51515.29896
253.374448,122,51531.585873
44.217487,35,51536.836372
80.720097,41,51543.05125
179.86664,89,51555.566975
395.75086,188,51579.991404
55.589323,41,51585.867212
191.80506,99,51599.704198
264.29395,124,51616.486831
205.930092,99,51630.068967
66.993163,37,51636.014266
497.548881,237,51667.83931
1222.007349,549,51738.578536
179.395347,95,51751.760524
110.372129,58,51759.960141
222.667066,109,51774.49366
1342.637743,609,51855.154628
194.439817,94,51868.323596
56.865046,36,51874.29076
213.382492,113,51889.475097
58.39236,38,51895.219769
203.505414,103,51909.032958
200.370898,99,51923.021075
43.260987,29,51927.757145
194.219564,96,51940.965742
92.010011,48,51948.346921
360.043779,173,51971.766799
53.539405,40,51977.575975
56.334144,38,51983.197407
52.00658,38,51988.726951
419.193205,192,52014.964947
398.912172,191,52039.889703
73.805121,44,52046.357865
186.552596,106,52060.366973
316.177758,154,52081.242483
335.818989,168,52102.694858
113.4066,54,52110.956973
202.958578,108,52125.713176
275.027843,133,52144.131329
359.014138,181,52168.104556
254.490558,129,52186.126365
348.094012,161,52207.736738
40.783363,29,52212.407012
128.589881,67,52222.114643
179.21169,95,52234.767395
76.674117,39,52241.408825
0.63002,10,52243.831184
137.914762,69,52255.025942
120.545487,59,52264.605578
76.689443,46,52271.271873
671.350765,318,52312.009581
916.361215,417,52368.149493
463.153553,215,52396.675637
190.78816,105,52411.467583
231.66494,101,52425.894113
41.463671,34,52430.877059
116.061844,66,52439.839805
665.130651,308,52479.836656
269.978935,142,52498.896136
117.072259,66,52508.048852
122.727224,65,52517.361845
45.388853,34,52522.374712
328.713283,149,52543.03695
41.030757,31,52547.814507
1471.167975,653,52634.060341
1939.72358,875,52745.783878
887.00491,411,52799.924563
1401.871633,639,52883.670043
1045.70708,480,52945.79539
826.768222,380,52996.290134
66.651578,39,53002.043263
