#{"t_start": 1789561079.7062495, "env_id": "None"}
r,l,t
-56.215128,11,22249.31361
-54.179589,10,22250.413857
-57.958797,13,22251.683324
18.447246,212,22263.580112
-53.630774,15,22264.929832
-53.408461,14,22266.233877
18.595695,245,22279.86792
-50.444921,17,22281.333024
-51.835253,21,22283.016224
16.037322,196,22294.115472
-53.040652,16,22295.551694
21.403542,170,22305.399117
-53.863641,18,22306.884488
-57.50309,12,22308.083685
-61.536692,16,22309.484689
-57.888312,12,22310.715835
-54.660092,12,22311.932371
-55.416577,13,22313.18169
-57.722421,13,22314.421613
-55.216943,11,22315.567251
-54.093767,11,22316.766853
-53.785957,11,22317.950474
16.035215,216,22330.332633
-53.599785,17,22331.783961
15.106777,255,22346.566241
-53.989073,20,22348.167196
-20.602737,215,22359.202074
-63.869556,95,22364.48502
15.519294,232,22377.634208
-55.404418,25,22379.449213
-51.557748,103,22385.032189
5.235126,279,22400.717993
19.535748,229,22413.717566
-56.787418,14,22415.02075
-57.044219,14,22416.336898
16.567763,187,22427.18764
-57.374062,14,22428.518386
-53.339154,21,22430.184258
17.196621,176,22440.386426
-53.622409,16,22441.801868
15.931187,246,22455.753224
-57.855979,24,22457.570759
-53.823595,16,22458.988909
15.477279,231,22472.186739
-52.842637,14,22473.501794
-52.54425,14,22474.835697
-53.219886,15,22476.238134
-57.399195,24,22478.052598
15.950348,225,22490.908165
-54.241883,17,22492.373408
-26.122646,246,22505.007961
-50.066057,39,22507.55459
-53.842177,76,22511.888873
17.084699,248,22526.003732
9.542603,183,22536.543206
-51.805873,15,22537.954416
-51.926645,26,22539.890087
9.332639,215,22552.339417
15.976721,176,22562.605366
-55.875522,24,22564.421881
-58.795211,16,22565.808017
-54.141488,15,22567.204325
17.788304,253,22581.704452
-54.030427,14,22583.007022
18.505727,219,22595.673061
-54.231591,18,22597.157883
10.682439,300,22614.359701
-55.733895,16,22615.809417
-50.431413,16,22617.259462
-52.168946,15,22618.642737
17.386663,202,22630.323083
-54.093148,15,22631.709684
-54.41855,23,22633.4281
-57.424683,15,22634.806298
-54.25369,17,22636.240448
3.567571,324,22654.40915
-36.515343,81,22658.980381
-21.954794,277,22673.258608
10.002626,266,22688.061741
-51.198692,20,22689.712084
-54.290657,14,22691.02537
-57.469673,15,22692.391606
8.217269,211,22704.624578
-53.196056,14,22705.926949
-56.433141,14,22707.260861
-53.478857,14,22708.593435
-54.135578,16,22710.008931
-29.026454,222,22722.809215
-53.191403,17,22724.277308
-6.220596,264,22737.962106
15.835885,252,22752.661943
-36.691671,79,22757.094488
18.00308,207,22769.211929
16.494966,218,22781.945584
-42.358657,96,22787.180148
-6.387708,235,22799.398274
18.852392,251,22813.481357
-53.524024,26,22815.462869
-57.830812,15,22816.828677
-54.46879,14,22818.150996
-56.953868,15,22819.530144
-53.98464,17,22820.996234
16.526575,234,22834.329717
-53.682618,14,22835.645882
-53.785626,15,22837.014147
-54.263692,15,22838.345392
21.544141,199,22849.546815
-56.307687,14,22850.879953
-54.129951,14,22852.199696
3.15957,217,22864.448207
-53.541646,14,22865.781588
-55.714686,25,22867.662399
-52.614773,14,22868.99946
-56.147021,14,22870.345172
-53.50532,13,22871.598814
-52.929005,14,22872.947711
-53.256602,15,22874.379544
-56.697194,15,22875.697198
-53.025402,13,22876.97951
-57.851134,16,22878.396366
-53.332078,14,22879.713925
-54.395231,15,22881.082724
-58.434326,15,22882.429707
-57.391925,14,22883.750254
-53.210217,13,22885.031639
22.258459,174,22895.334928
-50.444915,20,22896.963579
-54.925021,14,22898.282819
-53.765675,14,22899.600597
-58.575029,15,22900.980789
-58.399296,15,22902.351614
-58.52264,16,22903.781415
17.330643,239,22917.631813
-54.889614,15,22918.999313
-55.498457,16,22920.383598
21.299297,207,22932.315158
-53.715588,18,22933.802708
-13.936666,331,22950.532835
21.005162,211,22962.981811
-58.406545,16,22964.368672
-54.131159,14,22965.686975
12.86899,201,22977.316926
-53.303642,13,22978.614316
-53.502018,13,22979.867703
-53.928752,18,22981.317873
-49.991099,46,22984.133117
-46.235893,53,22987.199899
-25.775565,178,22996.550942
-42.982824,74,23000.733811
-54.802491,19,23002.301133
8.301413,232,23015.201841
-51.791912,21,23016.901109
-44.01202,62,23020.600902
18.740604,229,23033.753474
10.490838,277,23049.506579
-54.056705,21,23051.153734
-55.670489,13,23052.420724
-58.656134,14,23053.752707
24.914616,200,23064.870639
-53.825823,22,23066.570781
-55.102985,23,23068.321842
18.55928,205,23080.071035
-55.37808,15,23081.45167
-52.729041,107,23087.220176
-54.651,14,23088.552794
-35.764392,299,23103.922155
-53.052679,17,23105.402227
-60.876342,22,23107.103076
-58.400558,18,23108.619916
8.938688,233,23121.976563
6.637814,203,23133.574159
-52.111949,17,23135.054567
-13.86018,292,23149.854159
-54.775148,18,23151.354835
-54.451504,20,23152.972907
-54.830839,20,23154.521767
-54.164807,19,23156.055465
-58.461506,19,23157.572659
-54.431855,17,23158.992285
-52.847357,18,23160.470099
-3.028095,246,23174.405499
-39.476897,92,23179.438913
18.190046,211,23191.524074
-54.145667,18,23193.02281
-42.505049,87,23197.938656
-6.306883,335,23216.441141
-55.77381,15,23217.824119
-58.887086,18,23219.34029
-53.261144,16,23220.742155
-46.332744,54,23223.974414
-53.394956,12,23225.194495
14.76702,269,23240.223013
-54.657561,20,23241.842105
-48.003705,73,23246.042583
16.468177,242,23259.708683
-54.942191,22,23261.424687
-53.608515,18,23262.924065
-66.877829,24,23264.706981
-49.67895,89,23269.574854
-30.414602,172,23278.743173
-49.216835,79,23283.243251
21.447674,181,23293.645968
-55.279883,14,23294.946854
-50.126978,18,23296.542818
-57.167179,20,23298.175144
-54.140354,17,23299.674756
-53.945569,18,23301.175395
-60.540682,21,23302.75678
-55.514659,11,23303.892164
-54.881045,10,23305.023906
-54.346213,10,23306.144287
-54.462611,10,23307.243497
-54.474256,10,23308.377074
-54.493458,10,23309.492097
-54.599593,10,23310.593251
-54.481605,10,23311.692688
-54.310406,10,23312.843032
13.895439,214,23325.645897
-49.914262,16,23327.17669
16.886498,231,23340.542203
-54.552545,20,23342.159189
10.30958,227,23355.448336
8.480543,216,23367.84513
-54.794637,14,23369.197867
12.074958,225,23382.012688
14.776352,216,23394.548769
-50.2392,18,23396.094725
-59.461313,15,23397.495105
-54.207868,14,23398.84542
-58.974724,17,23400.296583
-58.629488,15,23401.626973
-53.652127,14,23402.963222
9.86065,221,23415.712852
-45.087899,157,23424.011629
16.388393,284,23439.89729
-56.391588,23,23441.662758
-48.857691,86,23446.512558
-18.108017,186,23456.313639
-37.171385,79,23460.814052
16.414727,289,23477.096445
-59.516624,22,23478.79754
19.042593,211,23490.91756
18.575425,185,23501.863799
-54.877946,15,23503.247144
15.70214,218,23515.865857
-54.968824,14,23517.213665
11.945384,219,23530.048317
-53.674094,16,23531.480229
-32.016142,216,23542.548116
-32.659934,140,23549.897897
13.083415,231,23563.015944
-53.038733,13,23564.317652
-56.65367,16,23565.750715
-58.362058,15,23567.137795
-56.353778,14,23568.48253
-56.588631,15,23569.865804
-57.946791,15,23571.213651
-55.780695,15,23572.583602
-55.976765,15,23573.931398
-56.502392,16,23575.364902
-54.306748,15,23576.701265
-54.394778,16,23578.116572
-57.265147,15,23579.464782
-54.344331,15,23580.818343
-59.076508,16,23582.231249
-55.406036,15,23583.582345
-55.068957,15,23584.950441
-57.689124,19,23586.532241
-53.221299,17,23588.015578
-40.313776,310,23603.984877
-54.634863,12,23605.182212
12.265148,285,23621.134976
-55.28491,20,23622.749872
-58.677139,25,23624.616884
-55.981504,21,23626.283156
-58.360186,22,23627.968518
-55.043566,19,23629.534283
-55.022076,23,23631.31722
-54.821805,26,23633.235203
11.235868,270,23648.183434
-59.265489,17,23649.667305
-59.988548,18,23651.187075
-59.974591,15,23652.548754
-55.92348,18,23654.034565
18.84623,226,23666.621569
-57.63373,15,23668.018743
-55.878032,15,23669.386157
-55.928814,37,23671.833978
-55.476743,23,23673.585184
-58.496281,27,23675.604218
-55.625744,15,23676.968459
-54.781611,20,23678.601607
-58.350972,20,23680.220129
-55.594761,14,23681.551622
-55.169885,15,23682.917477
-58.339852,15,23684.300514
-56.159242,16,23685.686546
-54.472039,24,23687.518763
-58.431834,25,23689.336789
-59.212454,23,23691.136279
-60.708662,21,23692.819618
-59.482839,20,23694.435204
-58.778838,25,23696.33586
-53.610997,15,23697.722362
16.113732,167,23707.369719
-53.89495,19,23708.97025
18.330881,205,23720.620971
-55.47504,18,23722.071047
-54.548202,16,23723.469647
-53.983105,20,23725.085762
14.90342,209,23736.919838
-55.702378,23,23738.637253
-55.953089,24,23740.404466
-1.616578,302,23755.388376
14.132815,247,23769.504248
-53.929251,16,23770.906918
17.370064,227,23784.054802
-54.060255,18,23785.556279
-53.011842,16,23787.005604
-53.180528,18,23788.536705
19.118418,206,23800.088224
-53.686539,17,23801.605203
-13.65833,298,23816.906041
-60.226845,26,23818.805509
-54.913971,11,23819.990883
-55.354565,11,23821.15532
10.18969,250,23835.006539
-57.010056,14,23836.305391
-55.097645,16,23837.73927
-55.419546,24,23839.55885
10.102806,293,23856.158986
15.335335,182,23866.725371
-53.541652,16,23868.173291
17.290114,165,23877.808823
-54.356641,18,23879.340755
14.251037,236,23892.809706
-54.732781,16,23894.208665
18.948522,201,23906.091115
-53.709801,16,23907.507801
-54.050701,16,23908.956511
-54.221359,17,23910.407058
18.031316,215,23923.093339
-55.346036,16,23924.49121
-54.575436,17,23925.94128
-50.015939,70,23929.892303
-25.901466,248,23942.17664
-54.38131,16,23943.514168
-54.146424,16,23944.891652
15.24064,199,23956.409328
-54.766077,17,23957.841921
-62.824674,25,23959.67841
-54.707483,12,23960.892288
-54.5138,12,23962.093343
-57.6925,13,23963.310889
-57.225302,12,23964.494181
-57.761519,13,23965.7594
-58.4666,13,23967.026423
-54.143587,11,23968.194822
-54.551115,12,23969.360134
-55.151148,13,23970.646065
-56.987016,12,23971.828551
-57.325867,11,23972.992582
-57.956127,13,23974.228586
18.620439,218,23986.811033
-53.843769,16,23988.229579
-52.681591,16,23989.663962
-3.092001,238,24003.261374
2.251643,194,24014.360665
-53.780154,18,24015.826004
-55.304662,12,24017.030414
-58.338893,13,24018.31125
-56.614767,11,24019.478847
-55.067248,11,24020.628932
-57.639815,16,24022.028134
-60.638624,15,24023.376115
-56.856455,11,24024.546334
-57.213858,12,24025.726784
-54.712722,10,24026.828004
-56.518503,11,24027.979058
12.51349,230,24041.160797
-46.0045,89,24046.111261
-60.159683,17,24047.545723
-54.51213,13,24048.810917
-54.084999,12,24050.011919
-54.41437,12,24051.246064
-58.851247,15,24052.578457
-55.038407,13,24053.861055
17.992052,234,24067.311698
20.228945,211,24079.528533
-54.085288,17,24080.996872
-56.770545,16,24082.429909
-62.135945,19,24083.996404
-55.042548,11,24085.129339
-57.397252,16,24086.56162
-60.117409,14,24087.878512
-58.839817,17,24089.331269
-61.58086,74,24093.613368
20.555524,164,24103.481316
-50.849496,19,24105.078905
-54.126415,17,24106.529575
-53.197409,95,24111.68185
-46.739678,49,24114.662965
15.258282,246,24128.829629
-53.608361,17,24130.264036
-45.225133,66,24133.945815
-46.390055,33,24136.0816
-53.265958,33,24138.213206
8.831414,244,24152.278799
-53.586805,17,24153.731842
-50.864707,80,24158.249589
-25.988365,239,24170.731605
-44.121989,108,24176.549343
13.364227,195,24187.800068
-50.974662,15,24189.185053
-50.803841,16,24190.633172
-51.096267,14,24191.983542
-2.063412,249,24206.149754
-54.507366,20,24207.750863
-27.591125,280,24222.101707
-56.271946,30,24224.168833
-53.15266,53,24227.301019
-49.277486,115,24233.53231
-56.842769,20,24235.152133
-54.842269,11,24236.334692
1.405864,178,24246.450559
-54.411021,18,24247.983214
3.804143,194,24259.184725
-53.353345,19,24260.78433
-55.889133,11,24261.951352
15.662221,220,24274.585962
-51.151711,27,24276.601311
-55.597089,19,24278.149788
-20.623744,262,24291.603523
-44.803253,88,24296.552731
-55.187345,19,24298.104794
-54.908254,11,24299.284171
-57.501294,12,24300.502103
4.23279,264,24315.35307
-59.547151,18,24316.835537
-56.520117,18,24318.316969
-48.214159,84,24322.836965
-29.751594,154,24330.784305
12.355817,240,24344.733908
-56.325369,20,24346.322849
-52.213069,56,24349.61957
-47.575634,43,24352.319049
-37.48518,189,24362.353671
-54.300733,38,24364.769754
-45.313882,64,24368.403606
-55.448391,18,24369.923876
-57.915204,24,24371.75313
-54.606107,11,24372.918797
-55.186401,11,24374.102903
-54.726519,11,24375.253256
16.508721,200,24386.591084
-52.83378,20,24388.255104
-55.266328,18,24389.772151
-19.784565,280,24403.938205
11.884548,208,24415.724178
-51.421197,17,24417.207151
-56.575012,17,24418.691899
12.789886,200,24430.1551
-54.533865,17,24431.620682
-45.755652,74,24435.821073
-46.534022,37,24438.272473
-30.297746,191,24448.356281
-42.681297,73,24452.504867
-57.166342,21,24454.174669
-34.560197,293,24470.457173
13.076295,202,24482.172464
16.56124,214,24494.756177
-54.005739,17,24496.224844
-13.283386,242,24510.073198
-55.46897,16,24511.472981
-45.720573,70,24515.423732
-49.332247,39,24517.890523
-29.461499,136,24525.010111
-49.627192,32,24527.125106
-54.426625,15,24528.461621
-42.559992,84,24533.144653
-54.057706,18,24534.642132
6.256731,211,24546.809046
-55.963735,16,24548.27857
-50.893354,16,24549.7457
-56.196703,16,24551.193225
-50.723426,17,24552.689918
-55.121887,15,24554.039765
-53.736535,15,24555.424339
-53.577278,16,24556.826618
7.449582,245,24570.75861
13.341524,233,24583.826857
-53.176546,14,24585.148923
-54.314967,24,24586.992276
12.548845,251,24601.144508
-55.034533,15,24602.494085
12.047992,243,24616.124903
-56.046694,15,24617.493814
15.38124,247,24631.592201
-54.463324,15,24632.978455
4.689394,240,24646.776034
14.83721,192,24657.794867
-55.254116,15,24659.176759
-53.685224,16,24660.628736
-48.621312,86,24665.495702
-21.913765,286,24680.228081
-55.915642,21,24681.929891
17.140887,221,24694.845127
-54.2849,18,24696.347674
-47.891618,72,24700.462565
21.168306,176,24711.028779
-54.413244,17,24712.461174
-67.901617,27,24714.317605
-57.737687,80,24718.679703
22.922299,180,24729.280965
-50.564667,17,24730.796192
-53.875108,20,24732.395617
18.695158,191,24743.544748
-53.769165,17,24744.996662
-54.58441,12,24746.21246
-57.397552,13,24747.497903
-56.792273,11,24748.666562
-54.67876,10,24749.765249
-54.465419,86,24754.545638
11.655646,183,24765.150069
-52.00829,19,24766.763886
-50.489422,19,24768.414877
-51.400692,25,24770.296934
-54.4271,18,24771.798162
13.924561,234,24784.862681
12.557798,213,24797.117131
-55.796862,17,24798.649917
-50.514391,16,24800.100087
-50.371994,17,24801.60173
-51.188646,18,24803.151644
-51.198873,20,24804.763568
-58.375198,22,24806.498152
-53.784737,20,24808.165557
20.019973,200,24819.747788
-52.405616,21,24821.417107
-53.500876,21,24823.09735
-52.771504,19,24824.666384
-53.484434,18,24826.163905
-58.528549,14,24827.466802
-54.926673,10,24828.567061
-54.872856,12,24829.764677
-55.085521,12,24830.965559
-57.799141,12,24832.181396
-57.973584,13,24833.414928
-57.190054,11,24834.617291
-57.27919,12,24835.816107
21.05059,186,24846.515269
-57.348746,21,24848.216972
-53.978831,22,24849.948071
-53.473867,21,24851.603169
-52.919509,17,24853.066214
-51.180197,62,24856.716002
16.655271,247,24870.935981
-50.673356,18,24872.465902
-57.404022,17,24873.950055
-52.674832,17,24875.415625
-43.629348,90,24880.465895
-28.60305,195,24890.587181
-46.405386,100,24896.015295
-53.554156,16,24897.41589
-53.13311,17,24898.86624
-54.964068,19,24900.402409
17.627465,218,24912.638048
-53.714675,18,24914.085731
-20.921836,292,24928.901358
14.232185,217,24941.319176
-48.719784,96,24946.668472
20.798934,175,24956.620409
-50.183001,16,24958.071007
-50.764841,20,24959.720515
17.501966,228,24972.66883
-59.214101,17,24974.086664
-54.402767,15,24975.468616
12.322685,165,24985.038663
-52.231208,15,24986.473363
-56.416489,18,24987.988608
-52.077421,16,24989.42121
-50.872033,19,24991.003762
14.931404,159,25000.238747
-51.691128,16,25001.672975
-50.675323,17,25003.171484
-51.577024,16,25004.622936
-51.989546,16,25006.071811
16.175531,191,25017.022677
-55.053892,17,25018.521426
-50.877407,16,25019.974801
17.167275,185,25030.671308
-57.996128,19,25032.220933
-54.212551,15,25033.587663
-57.677639,16,25035.021694
-57.11474,16,25036.470776
16.799252,177,25046.791024
-52.567605,21,25048.488266
13.993642,188,25059.50476
-52.353857,19,25061.021063
-54.517628,18,25062.538848
-58.173488,20,25064.138968
-56.893485,18,25065.721849
-54.399851,17,25067.189398
-54.328923,17,25068.637811
13.431129,277,25084.289339
-52.230289,19,25085.839892
-54.696111,19,25087.422347
-54.659725,19,25088.99046
13.297429,222,25101.689273
-51.981057,20,25103.34045
-54.202463,19,25104.905941
-54.881048,23,25106.638475
-55.065419,21,25108.239439
-54.104454,19,25109.824917
-54.299669,23,25111.639641
-33.362974,255,25126.160954
-53.938035,17,25127.606785
-60.056727,15,25128.940495
-54.317349,10,25130.056268
-13.456715,245,25144.009334
-57.057631,20,25145.673637
-54.788206,19,25147.2249
-55.230901,23,25148.991081
9.355752,206,25160.690676
-58.829714,25,25162.542388
-55.369269,22,25164.257227
15.897748,203,25175.794869
-51.607503,20,25177.409304
-54.353604,14,25178.706933
-57.289052,14,25180.008848
-53.707968,13,25181.291141
-58.329833,15,25182.657755
-53.735827,13,25183.945455
-54.576948,13,25185.224775
-57.487726,16,25186.607076
-54.399899,13,25187.939545
-54.425735,14,25189.261128
-54.273067,14,25190.590637
-54.348894,14,25191.891716
-57.389846,15,25193.24141
-58.663595,15,25194.610358
19.851052,192,25205.60865
14.487422,224,25218.410881
-52.74581,19,25219.991876
-58.069369,15,25221.358906
-54.731917,17,25222.809718
-58.577445,16,25224.242315
10.663627,243,25238.208948
-54.711694,17,25239.694131
10.82823,222,25252.391926
-54.546531,17,25253.843767
-57.308223,17,25255.26108
-57.89269,18,25256.763055
-51.54039,75,25260.961223
-60.804101,18,25262.461336
-62.378573,22,25264.159878
-55.2859,16,25265.509881
-55.784001,18,25267.009992
-34.115216,184,25276.460929
-52.490838,40,25278.994991
15.448114,183,25289.979653
-51.597792,15,25291.363768
-50.475504,18,25292.911652
6.393931,209,25304.964972
-53.306377,20,25306.613618
21.141128,165,25316.360636
-53.25162,16,25317.794567
-59.878341,15,25319.162825
-56.055966,14,25320.428249
18.404285,192,25331.428184
20.151313,192,25342.462985
-54.791369,17,25343.929228
-57.342951,12,25345.128181
-56.646341,11,25346.282253
16.781937,210,25358.364014
18.165467,248,25372.432143
20.066975,223,25385.145543
-57.676877,17,25386.582429
-54.261394,26,25388.514728
-54.116312,14,25389.84489
20.036878,190,25400.914172
-55.084655,22,25402.663618
-58.039555,16,25404.097976
13.503267,225,25417.081619
-54.677859,19,25418.632613
14.705694,189,25429.663393
-54.940242,17,25431.113822
-55.300601,13,25432.380749
-59.515501,14,25433.681966
5.384582,203,25445.518208
4.116157,205,25457.465325
-55.133502,18,25458.981251
-7.580797,216,25471.380701
-54.693734,18,25472.865296
14.320899,224,25485.664308
9.929124,204,25497.434797
-51.020501,24,25499.285469
-57.352333,15,25500.632335
10.178156,246,25514.868581
7.663965,219,25527.449025
-58.354385,16,25528.851835
-53.079431,16,25530.266268
-58.548784,17,25531.682864
-53.367482,17,25533.150339
-54.856697,11,25534.315928
-54.532472,11,25535.483573
0.876119,254,25549.583923
9.660441,185,25560.136027
-53.911242,18,25561.652981
-54.347415,10,25562.750322
18.230629,221,25575.28458
-53.957483,16,25576.720823
-54.62006,12,25577.935482
-56.49122,11,25579.118003
-53.788969,9,25580.1869
-54.873194,11,25581.350828
-54.17729,11,25582.533675
10.570602,227,25595.05183
-54.996161,17,25596.53511
12.049239,252,25610.704688
-54.762681,17,25612.154281
-55.481885,15,25613.551169
-57.085612,13,25614.837448
-56.802257,11,25616.005145
-55.194868,11,25617.15458
-56.24094,11,25618.321951
-53.818083,10,25619.438675
-53.908518,11,25620.604342
-56.330203,12,25621.803813
-56.772926,11,25622.985915
-54.252253,10,25624.136056
-54.13329,11,25625.286405
-54.3739,11,25626.451743
-56.885947,12,25627.602464
-56.275845,12,25628.803037
15.381417,207,25640.7363
-57.700344,19,25642.337257
-54.217461,20,25643.936984
-54.223173,22,25645.704342
11.390468,254,25660.137644
-64.779219,62,25663.756493
-62.530091,16,25665.156733
7.680481,252,25679.407036
-52.459253,20,25681.073918
-55.862812,34,25683.423555
-4.235963,200,25694.854714
5.803558,174,25704.922423
11.277563,174,25714.958154
-61.152654,25,25716.888797
-59.207195,29,25718.957014
-58.622241,24,25720.757225
15.410396,226,25733.655738
-58.02296,20,25735.223086
-54.294635,17,25736.705624
-54.755633,19,25738.305084
-54.277958,21,25739.974589
-5.250273,188,25750.674534
-55.258698,24,25752.474191
-54.668507,23,25754.260464
3.45355,192,25765.039498
-55.01407,20,25766.657407
-55.470464,22,25768.342967
7.501119,240,25781.656968
18.084552,190,25792.423059
-53.806823,16,25793.85598
10.119779,185,25804.426125
-50.3907,15,25805.808306
-50.535203,18,25807.326513
-52.918084,13,25808.607616
-53.219172,14,25809.925917
5.851882,231,25823.208421
-57.488086,17,25824.691179
10.225887,232,25837.927444
11.49562,131,25845.847347
13.646971,179,25856.074509
-57.471891,24,25857.876078
11.390243,165,25867.275858
-71.324383,70,25871.226069
10.368275,187,25881.980023
-55.702357,15,25883.36323
4.648662,207,25895.360707
-54.177996,17,25896.79502
-54.359205,17,25898.309569
-54.497589,10,25899.408924
9.688974,209,25911.143753
-57.21047,15,25912.528839
13.357147,200,25924.127597
-54.523664,17,25925.629246
14.449538,184,25936.178158
-57.871208,21,25937.844693
-54.19602,10,25938.97951
-55.161643,11,25940.145882
-48.773036,100,25945.64817
-39.256629,419,25966.69504
8.37084,247,25980.582076
-55.380736,18,25982.112584
-60.401402,127,25988.945001
-39.429891,144,25996.778624
-39.726737,198,26007.114571
-55.529261,15,26008.480963
4.522176,186,26019.329255
-4.993753,225,26032.047742
-54.942695,18,26033.54635
12.041302,191,26044.800108
-54.925604,15,26046.163537
-54.839611,15,26047.498998
-60.773481,17,26048.980743
14.217948,220,26061.736147
-54.547737,16,26063.147298
1.739983,188,26074.081957
-55.253916,18,26075.547884
-20.513564,303,26090.868574
5.651397,201,26102.265349
-55.045385,17,26103.715662
-55.591364,11,26104.866993
-14.887619,197,26115.16739
17.574254,202,26126.553645
-51.483929,17,26128.019375
-54.569526,10,26129.116258
-55.747629,12,26130.32497
-30.018432,223,26141.904108
17.468592,190,26152.870827
-57.333781,18,26154.401022
-55.194208,22,26156.167548
-56.00208,23,26157.918695
-58.053612,15,26159.317891
11.13015,192,26170.261015
-56.458714,14,26171.570125
7.467637,132,26179.552833
-38.260471,50,26182.871763
-31.651554,138,26190.869672
-18.940993,320,26207.318866
10.123238,196,26218.452119
-28.673097,309,26234.217994
-54.372008,18,26235.722813
10.962278,228,26248.671461
8.3193,216,26260.87033
8.620323,155,26269.906993
-53.645616,18,26271.40374
-44.692565,72,26275.504047
-50.902196,299,26290.78817
-46.072638,38,26293.254044
-56.425623,15,26294.621167
-57.633083,15,26295.987597
-53.316827,14,26297.32098
-53.490058,14,26298.637121
-53.485798,14,26299.921554
15.248947,206,26311.620355
-59.209409,23,26313.358669
-59.569948,28,26315.371596
13.005495,178,26325.373361
-55.749946,25,26327.222874
-54.789566,23,26329.005198
-57.389722,22,26330.721105
-53.636561,20,26332.339635
-53.513089,19,26333.921965
-54.37081,18,26335.473727
-59.290727,19,26337.039279
-53.652987,19,26338.623453
-54.067232,21,26340.287876
-55.117307,17,26341.739221
-60.157082,19,26343.305673
-22.474235,182,26353.408245
-47.378689,77,26357.790442
-53.964876,37,26360.175903
-28.028084,114,26366.440587
-44.707153,76,26370.791556
-6.363623,172,26380.722041
-59.871447,15,26382.076804
2.723612,188,26392.740855
-59.541392,17,26394.223282
-55.459082,15,26395.557323
-54.810713,17,26397.048861
-29.667631,168,26405.824165
-54.854824,20,26407.375787
-55.857853,23,26409.07739
-50.003239,58,26412.473982
15.892693,193,26423.708399
-53.961526,14,26425.025213
-54.619038,14,26426.344082
-58.940747,15,26427.74435
-55.944948,17,26429.173852
4.015809,194,26440.140881
-54.562169,14,26441.442767
-58.883964,16,26442.826584
-54.554804,14,26444.124863
-55.126323,14,26445.47506
-54.8127,14,26446.845039
-0.705578,194,26458.19063
-54.715293,17,26459.627104
13.662668,218,26472.360834
-56.113806,17,26473.831857
-44.38733,71,26477.861694
-55.305554,14,26479.143313
6.670745,171,26489.244681
-57.016458,16,26490.660348
-57.096225,20,26492.243626
-1.978582,162,26501.509312
-56.628804,23,26503.293871
-54.593131,22,26505.011005
-58.012667,21,26506.65892
-58.471005,13,26507.895062
-55.456142,11,26509.043378
-54.999242,11,26510.19378
-55.261851,11,26511.345461
-18.61645,224,26522.977169
-43.446414,92,26528.044319
-55.616522,20,26529.61401
-60.713953,21,26531.24569
5.617301,267,26546.097047
-59.725422,31,26548.295041
-61.444679,18,26549.813176
2.544151,228,26562.795168
17.647577,181,26573.162238
-57.753385,14,26574.512627
-57.030188,17,26575.962202
-55.080371,14,26577.311332
-56.184363,15,26578.697059
-3.256324,173,26588.715254
-56.180555,17,26590.211971
-54.963027,10,26591.311301
-54.900987,11,26592.495451
-55.558809,11,26593.644678
10.267413,221,26606.51203
-55.233795,20,26608.116198
2.980112,261,26623.115644
-54.679741,18,26624.647667
15.894627,247,26638.762897
-53.917061,17,26640.232913
-55.069526,13,26641.449045
-55.647382,13,26642.662563
-55.365974,12,26643.832359
-56.92234,11,26645.0136
-55.54901,12,26646.229569
-57.072753,78,26650.512705
-54.317784,12,26651.747453
-56.75305,11,26652.931679
-54.091733,12,26654.065149
12.800169,192,26665.232273
-54.148859,17,26666.733098
-55.023275,62,26670.331603
-50.024609,49,26673.31357
-54.318495,13,26674.68271
-56.623548,12,26675.86715
10.61219,198,26687.316171
12.320117,181,26697.816823
-50.785988,16,26699.268643
4.896691,200,26710.615957
-55.7812,17,26712.086338
10.7481,239,26725.634346
3.890596,309,26742.617117
-56.223767,23,26744.38318
-25.380784,335,26761.386505
-6.222723,225,26773.966502
12.271864,197,26785.385557
-58.45815,35,26787.783796
10.516062,201,26799.269393
-44.260949,75,26803.569566
-17.923202,173,26812.634518
-40.616506,72,26816.769425
-56.883399,20,26818.386503
-52.5827,14,26819.685772
-54.082123,15,26821.086299
-57.537577,17,26822.536313
-57.120813,15,26823.888811
-58.95914,17,26825.369279
-54.60784,17,26826.835109
-54.757599,16,26828.286248
6.132912,156,26837.420989
-52.344988,13,26838.720225
15.569208,215,26851.150405
-53.56177,14,26852.435861
-56.828629,15,26853.737574
-53.197584,13,26855.003888
-53.93542,15,26856.301
6.852088,185,26866.787575
-55.382407,17,26868.270197
-45.514491,63,26871.887619
-23.441233,194,26882.054621
16.159914,165,26891.769214
-57.759779,22,26893.473275
-10.839508,264,26907.007076
-39.201431,94,26912.303748
-60.54713,18,26913.80306
5.294058,233,26926.905653
-59.719603,32,26929.105224
-57.187881,20,26930.737986
-53.790211,14,26932.057361
15.24733,142,26940.172343
-54.413032,22,26941.888332
-56.941253,19,26943.456335
-57.403157,20,26945.088015
-54.637351,19,26946.640763
-54.405685,15,26948.039308
3.932932,147,26956.543109
-50.206374,17,26958.037425
-54.254359,21,26959.688658
-53.483201,19,26961.288834
-55.088605,15,26962.656732
-58.5718,15,26964.007378
-54.269777,15,26965.389168
-57.076355,20,26967.039109
-57.222785,15,26968.408154
-57.000218,19,26970.038441
-57.597745,19,26971.606766
10.665393,259,26986.5385
-58.278415,26,26988.458704
-55.251708,24,26990.29033
-58.691992,26,26992.207335
-53.564917,21,26993.939202
-57.220129,24,26995.741979
-54.236346,21,26997.425385
-55.024756,18,26998.957747
