#{"t_start": 1789494789.018607, "env_id": "None"}
r,l,t
75.524162,82,24416.578721
74.916482,87,24422.048951
74.052592,85,24427.432644
75.028298,91,24433.095274
73.789455,83,24438.301749
74.418696,88,24443.948069
74.034415,86,24449.397887
75.541188,87,24455.016832
74.629972,82,24460.251496
72.588214,97,24466.315671
73.242716,85,24471.748574
75.015839,87,24477.218441
75.959211,86,24482.815114
75.735086,84,24488.101475
74.890456,85,24493.613286
74.251903,77,24498.597174
74.861818,78,24503.765911
76.081808,76,24508.665875
72.554301,87,24514.316825
74.166546,84,24519.781583
75.165603,82,24525.016257
75.224703,86,24530.61579
74.914466,89,24536.400567
75.463345,89,24542.018869
74.379778,92,24547.767743
74.681624,83,24553.149814
75.918162,81,24558.268337
73.095574,81,24563.466916
73.101794,79,24568.437516
75.530116,78,24573.469214
75.129753,83,24578.787491
76.428082,87,24584.319144
74.521974,97,24590.266447
73.735539,92,24595.97117
75.002508,90,24601.669106
74.315271,85,24607.219891
72.934185,95,24613.188294
74.396781,85,24618.536811
74.057546,84,24623.719164
74.804783,95,24629.617772
74.324635,96,24635.472162
72.211,101,24641.689409
76.21173,79,24646.718819
75.442614,82,24651.986711
74.761952,83,24657.337083
74.896139,88,24662.839613
74.461513,92,24668.634739
74.515353,92,24674.501691
72.251194,71,24679.073131
73.887511,95,24684.968417
76.176093,80,24690.138084
73.617152,90,24695.738197
74.57698,96,24701.687448
74.499497,91,24707.437918
72.893921,95,24713.424314
70.724585,88,24719.086493
75.105224,85,24724.473705
74.834172,94,24730.336294
75.165318,87,24735.875144
76.711657,89,24741.408658
75.204725,87,24746.925295
75.314804,89,24752.537889
76.188555,79,24757.591966
74.04343,90,24763.109177
70.295932,76,24767.991948
74.148447,87,24773.538417
73.810441,92,24779.238833
73.996148,96,24785.090998
74.990293,83,24790.355471
73.633939,90,24795.954716
75.405804,95,24801.757936
73.487633,104,24808.108434
75.224509,83,24813.241598
75.401621,89,24818.790953
75.42856,89,24824.221811
74.764055,85,24829.511685
73.760372,97,24835.514141
74.441524,91,24841.25045
74.402282,100,24847.410507
73.561617,95,24853.243214
74.98504,90,24858.940966
76.39244,91,24864.492558
74.849964,83,24869.641219
74.849354,92,24875.239931
75.694041,82,24880.558445
74.324926,99,24886.690321
76.312477,86,24892.093464
76.719347,78,24897.242368
74.524411,90,24903.014476
74.691051,89,24908.561488
73.436869,86,24914.111974
74.60222,96,24920.126173
73.47796,95,24926.175881
74.102592,85,24931.546061
72.082088,87,24937.113278
73.780611,81,24942.227008
74.980028,92,24948.009304
73.747673,83,24953.259509
74.418065,80,24958.378779
73.741031,92,24964.17621
74.260601,91,24969.861017
75.311003,77,24974.72784
74.129536,81,24979.780498
74.326657,99,24985.779688
73.872568,83,24991.130136
75.411148,86,24996.60961
74.583156,80,25001.777933
74.669702,92,25007.413448
73.669905,95,25013.262996
75.044262,94,25019.162246
73.583284,96,25025.12847
72.817128,99,25031.411996
74.693511,84,25036.713368
74.781513,86,25042.03115
74.043705,94,25047.964953
74.608442,83,25053.13287
73.502592,110,25059.930443
74.700527,91,25065.616248
74.20306,84,25071.012996
70.654102,75,25075.814258
74.299557,86,25081.197764
72.453597,100,25087.564062
72.574412,89,25093.31391
73.276539,84,25098.779501
75.73935,88,25104.47913
74.841946,95,25110.600782
74.945317,85,25115.96617
73.789306,99,25122.313892
74.63594,89,25127.880895
75.303969,86,25133.329382
74.680948,85,25138.763508
74.671985,83,25144.047542
74.615264,91,25149.780486
73.451319,103,25156.047422
74.262771,85,25161.401901
75.698439,85,25166.682294
74.416519,98,25172.666623
73.699033,100,25178.883184
74.73722,91,25184.484537
74.677322,95,25190.269349
73.505071,84,25195.534024
73.53342,92,25201.13719
73.073625,100,25207.331739
74.072517,84,25212.719237
76.122429,87,25218.20308
74.868999,88,25223.683139
74.963744,91,25229.283256
75.843401,85,25234.703993
73.437956,68,25239.13368
74.271014,82,25244.401406
73.763868,103,25250.936302
75.192057,91,25256.605206
74.568068,85,25262.057362
75.279318,88,25267.53548
75.628715,87,25273.051336
76.291321,83,25278.439761
75.893521,80,25283.553615
73.477824,93,25289.484251
73.726408,91,25295.100155
72.891402,96,25301.150926
75.550194,83,25306.402256
74.589132,99,25312.702808
72.371323,104,25319.002948
74.534211,94,25324.735336
72.644146,96,25330.624611
75.230975,88,25336.104747
74.058784,78,25341.119813
73.402378,90,25346.75781
72.723465,100,25353.00217
74.822159,91,25358.506219
72.462273,81,25363.505288
74.039865,97,25369.408647
73.961788,80,25374.37577
75.740588,97,25380.186418
74.162277,91,25385.804521
72.760043,84,25391.107369
73.710926,100,25397.0564
74.729328,81,25402.220578
75.584048,79,25407.254643
74.824339,89,25412.871297
73.362747,98,25419.0737
73.579184,78,25424.158037
72.822511,108,25430.725798
75.960449,81,25435.97451
72.791284,71,25440.607006
74.745458,88,25446.005619
74.828859,89,25451.506106
75.112272,91,25457.209084
76.151001,81,25462.407788
75.173036,90,25467.956427
72.593838,76,25472.855785
73.726435,92,25478.522201
75.266673,86,25483.875104
74.332083,66,25488.356437
71.302775,87,25493.825891
75.141888,82,25498.9743
73.798891,76,25503.975591
75.418018,89,25509.576974
74.180069,95,25515.575326
74.671659,98,25521.527196
75.388463,87,25527.010509
74.768167,86,25532.377701
73.826959,86,25537.72917
74.571479,93,25543.542479
75.25608,85,25548.759865
76.310913,83,25553.944578
74.172026,93,25559.642509
73.388052,88,25564.993204
74.597282,86,25570.297353
74.914748,93,25575.977596
73.704714,94,25581.644733
75.168685,82,25586.777706
73.371929,108,25593.428215
74.514043,85,25598.676567
72.260194,98,25604.645826
70.967989,105,25611.092683
73.292032,103,25617.413691
75.048075,79,25622.378262
75.459526,78,25627.446803
75.5846,95,25633.496012
74.377875,98,25639.581683
73.861633,91,25645.394214
73.377954,103,25651.629227
73.659127,100,25657.729422
72.361174,88,25663.261049
72.895765,86,25668.780026
74.849518,81,25674.08009
22.581265,45,25677.295728
73.18619,95,25683.228873
74.664358,91,25688.877793
73.733646,90,25694.64967
72.161807,72,25699.395936
72.917181,91,25705.196182
75.419558,96,25711.133173
73.227696,88,25716.649158
76.877494,77,25721.699683
73.772886,92,25727.346019
70.872103,94,25733.115058
75.000516,97,25738.997088
74.934978,89,25744.580419
73.715158,91,25750.250982
73.811553,97,25756.263674
74.748952,83,25761.483128
74.661101,91,25767.098191
74.277398,96,25773.149457
74.4394,92,25778.801217
75.5615,81,25783.934192
75.793615,84,25789.350529
74.910342,87,25794.899408
73.818135,98,25801.032259
75.858333,86,25806.451019
74.936407,85,25811.863853
74.165422,81,25817.102357
76.57552,75,25821.968153
73.180124,96,25827.818728
74.419124,98,25833.904066
74.297856,90,25839.469887
72.620758,92,25845.267829
74.669071,89,25850.903294
73.966517,92,25856.600513
75.018802,81,25861.767681
73.940124,90,25867.302376
74.215024,83,25872.517793
74.465047,81,25877.850159
75.355287,88,25883.470158
74.625821,83,25888.86769
75.145592,82,25894.219781
73.860821,83,25899.565808
74.08002,85,25904.900223
76.274808,79,25910.037584
73.223021,101,25916.339563
73.925243,93,25922.122153
73.46087,92,25928.919997
73.795976,91,25934.53875
74.170205,95,25940.48652
73.264938,95,25946.420064
75.355708,87,25951.820881
75.7287,87,25957.237881
73.892688,80,25962.318843
74.625967,89,25967.790775
74.645091,94,25973.654308
73.708377,87,25979.052108
76.509594,85,25984.289864
74.087313,91,25989.773399
75.51743,89,25995.219013
74.555212,86,26000.573935
76.033634,80,26005.588252
76.083375,89,26011.223559
73.326748,75,26015.974622
75.045479,89,26021.621982
74.464039,86,26027.122323
72.784568,76,26031.870223
73.831373,105,26038.2882
74.425136,92,26044.0918
75.24195,73,26048.773559
75.400469,83,26054.124882
74.162083,97,26060.188758
73.050516,85,26065.591224
75.690421,82,26070.78807
73.889826,80,26076.03878
75.459882,82,26081.422552
74.237438,86,26086.943825
75.195936,84,26092.254929
74.876361,90,26097.990732
75.29641,82,26103.308936
76.618408,82,26108.391309
75.117193,83,26113.574749
76.431604,80,26118.608984
74.057027,94,26124.294013
72.736544,101,26130.343495
75.206122,81,26135.492503
75.656767,83,26140.693537
74.861554,81,26145.645147
73.745452,100,26151.78986
75.224736,87,26157.290116
75.595123,85,26162.542669
74.723535,92,26168.073933
75.562829,86,26173.424892
74.442252,94,26179.260994
74.998119,106,26185.693933
75.558541,81,26190.842331
73.710076,91,26196.541164
74.829908,91,26202.161386
74.399403,91,26207.760017
74.076981,85,26213.045901
74.13785,85,26218.311905
76.917103,80,26223.409314
75.481049,92,26229.095937
75.385672,92,26234.69783
74.351592,81,26239.717195
73.492592,90,26245.426702
73.971467,73,26250.09292
76.27852,87,26255.610892
74.281201,81,26260.765087
75.654804,75,26265.745973
74.18231,64,26270.065138
73.343345,86,26275.581308
76.424969,88,26281.110601
75.206107,90,26286.714263
76.808624,80,26291.829085
75.864655,86,26297.3658
76.034694,90,26303.012583
75.08158,87,26308.363114
73.85283,99,26314.514528
73.967214,87,26319.963483
72.590492,100,26326.165275
73.935482,91,26331.814746
74.871543,91,26337.462672
74.440858,93,26343.317392
74.595517,96,26349.247022
73.737069,74,26354.030001
74.0489,91,26359.781898
74.957004,81,26365.063106
75.438544,91,26370.813637
75.580503,93,26376.435362
74.301857,85,26381.866501
74.757225,83,26387.266182
73.063569,74,26392.067739
75.469053,76,26396.979838
75.689391,86,26402.420572
75.489794,79,26407.432819
75.580377,85,26412.883225
76.128244,85,26418.248746
74.302156,90,26423.914259
77.091541,81,26429.034589
76.262227,84,26434.415426
74.022863,92,26440.216908
74.155926,87,26445.699258
75.141059,92,26451.484532
73.670724,88,26457.170624
74.201084,90,26462.818601
74.370065,79,26467.985877
75.348975,82,26473.25077
75.752235,93,26479.069232
72.887411,73,26483.885293
75.164882,89,26489.484794
74.929147,83,26494.785626
74.345787,98,26500.93522
76.47037,88,26506.367088
74.744122,90,26511.867667
73.700521,99,26517.951719
75.669866,81,26523.033722
74.954814,97,26528.888705
73.859925,101,26535.035443
73.212147,117,26542.135371
75.708214,85,26547.402282
72.511539,94,26553.218954
73.908165,97,26559.234965
74.277868,85,26564.506152
74.271911,92,26570.206484
23.351996,42,26573.290672
74.04707,91,26579.036588
76.170285,85,26584.421336
74.695548,96,26590.190519
72.142822,94,26596.12167
74.876681,86,26601.542364
73.265087,84,26606.919358
75.153487,83,26612.190085
75.869808,81,26617.30879
73.431608,95,26623.140091
74.63615,88,26628.687232
73.302943,95,26634.570815
74.415414,86,26640.072511
72.862356,85,26645.339743
75.417818,82,26650.60754
76.494261,77,26655.55567
74.15774,96,26661.538599
74.869721,92,26667.272185
66.427734,95,26673.241917
74.011942,85,26678.708834
74.985619,91,26684.404414
75.984518,87,26689.856541
75.921107,81,26695.05813
75.29067,93,26700.858665
75.073317,96,26706.857617
73.896255,104,26713.160553
74.187162,96,26719.107418
74.542921,85,26724.440756
74.449659,88,26729.908083
74.123756,87,26735.358295
74.926121,89,26740.773218
74.582982,91,26746.475109
69.794712,76,26751.24416
73.432099,87,26756.627109
74.732762,95,26762.477134
73.566807,80,26767.459028
73.766372,91,26773.128523
73.640859,92,26778.811109
76.023192,83,26784.062482
74.322911,104,26790.327793
75.212868,77,26795.227449
76.274687,91,26800.959817
75.110288,87,26806.376555
75.096724,86,26811.80885
74.082814,86,26817.261823
74.757219,87,26822.761469
74.670151,96,26828.709728
74.877754,103,26834.96023
74.647338,90,26840.809817
74.633418,88,26846.229627
74.62074,87,26851.730696
74.704935,93,26857.579935
74.628058,95,26863.428935
74.886712,88,26868.966271
73.592699,107,26875.54927
73.284882,72,26880.229907
74.568273,96,26886.131963
75.262186,90,26891.74458
74.272306,78,26896.697242
74.183856,85,26902.097476
73.261577,94,26907.897514
73.601158,97,26913.962739
74.032568,100,26919.930369
75.315048,97,26925.95058
74.045134,93,26931.68085
74.861772,80,26936.696523
74.487603,96,26942.694947
73.773647,94,26948.498405
73.767317,97,26954.680416
72.034099,76,26959.531436
74.636398,88,26964.948916
76.031916,89,26970.481698
73.638502,100,26976.679564
74.440452,85,26982.047384
73.130601,91,26987.73184
75.200153,87,26993.201847
72.867888,81,26998.401505
75.685595,83,27003.730364
75.539059,86,27009.131251
73.449882,79,27014.084717
71.577095,76,27019.047592
75.065537,97,27025.202969
74.258547,79,27030.348007
73.819595,81,27035.451053
73.816592,92,27041.205042
74.704919,88,27046.866771
74.920256,87,27052.432518
76.934252,80,27057.551608
74.841661,86,27063.122633
75.517536,73,27067.799579
74.599113,92,27073.60168
74.638776,91,27079.400101
75.561902,84,27084.752058
70.669235,90,27090.385484
74.195241,72,27095.051828
75.631172,93,27100.649564
73.547182,91,27106.402605
76.237994,78,27111.451098
74.502316,101,27117.569295
75.197941,82,27122.784235
75.297441,84,27128.150837
74.164219,82,27133.454609
75.286369,84,27138.835487
74.172217,96,27144.821085
74.997324,88,27150.402943
73.562381,93,27156.255193
74.718216,78,27161.272151
74.864763,88,27166.821531
74.439962,82,27172.085781
74.249637,82,27177.303509
73.939295,86,27182.668884
74.864441,91,27188.320969
75.413195,92,27194.053293
74.312276,84,27199.452713
73.512649,93,27205.203746
74.808668,89,27210.673513
73.979607,90,27216.30544
75.864332,84,27221.655788
75.648159,83,27226.773901
74.742694,82,27232.205001
74.64792,86,27237.804771
74.828663,75,27242.724384
75.274084,84,27248.171884
74.29552,93,27254.024132
74.834922,87,27259.471562
75.375624,83,27264.675142
74.193097,79,27269.691614
74.68736,93,27275.540943
72.544257,86,27280.97137
74.694986,87,27286.372232
74.658103,90,27291.994053
75.689512,90,27297.606915
74.128167,85,27302.973889
75.596734,89,27308.573656
75.003635,86,27313.78982
73.881886,86,27319.23898
76.711284,78,27324.0745
73.858294,84,27329.493783
70.781873,96,27335.41013
74.157306,98,27341.473631
74.522671,90,27347.025337
73.650879,92,27352.857596
75.072153,78,27357.794435
74.120812,102,27364.072739
73.965126,85,27369.376129
74.856598,97,27375.391062
73.039936,83,27380.592348
72.562805,100,27386.877419
75.03855,85,27392.176228
74.069092,89,27397.776094
73.940092,98,27403.844226
74.716188,94,27409.643617
74.498356,94,27415.57526
74.203484,88,27421.160305
75.591826,95,27427.091331
73.759727,88,27432.745961
72.318059,89,27438.428013
74.650206,95,27444.342676
73.873779,93,27450.093102
74.779631,85,27455.397561
74.372756,93,27461.159604
74.104157,88,27466.648526
74.480427,92,27472.344016
75.120996,90,27477.828907
74.828101,89,27483.378603
73.808482,91,27488.995818
74.72425,91,27494.56129
74.513588,97,27500.446591
74.69577,80,27505.444802
66.816938,100,27511.600233
73.198473,68,27515.946823
73.400838,80,27520.947401
73.527747,92,27526.545874
75.27184,91,27532.366838
76.804357,87,27537.929926
74.84162,87,27543.260755
75.138106,86,27548.64842
75.71432,82,27553.864387
75.032906,87,27559.248908
74.990544,81,27564.346608
75.260399,80,27569.451653
74.376974,86,27574.76414
72.422943,94,27580.63541
75.449851,86,27586.197666
74.925546,89,27591.699406
74.81538,85,27597.096177
74.191824,90,27602.951253
74.870382,67,27607.314421
73.529374,92,27613.084963
73.161587,74,27617.916771
75.408347,85,27623.333719
74.329094,82,27628.581769
72.53266,96,27634.767172
73.156064,111,27641.637132
73.258052,91,27647.283115
74.905301,86,27652.70214
72.754251,82,27657.817874
74.025158,94,27663.652662
74.927331,87,27669.084914
76.641562,77,27674.069119
74.879041,81,27679.217001
73.022038,102,27685.416732
74.564966,78,27690.454406
75.116313,84,27695.851755
76.390746,86,27701.370798
74.431555,97,27707.384873
74.763118,80,27712.569211
74.534512,95,27718.521434
73.10162,96,27724.420763
73.967938,95,27730.220475
76.518655,85,27735.449929
74.46963,94,27741.269155
70.802782,87,27746.766739
74.076048,104,27753.018167
72.935599,76,27757.887943
76.120051,90,27763.536545
74.212393,89,27769.270195
74.518364,83,27774.520748
75.586634,81,27779.670432
72.177643,91,27785.340144
74.245123,86,27790.772803
75.719149,79,27795.885439
74.510606,90,27801.721605
75.362352,81,27807.101575
75.186305,89,27812.688295
73.872996,102,27819.122972
74.978936,99,27825.171206
74.711907,82,27830.486625
72.959298,95,27836.420653
75.540215,87,27841.838012
76.088632,85,27847.290357
74.27955,99,27853.354351
74.842956,88,27858.891748
74.143696,98,27864.791259
74.132077,85,27870.187369
74.980793,84,27875.690603
76.122508,84,27880.809354
74.898756,98,27886.890749
75.206387,92,27892.588833
74.762373,84,27897.872994
74.18474,97,27903.79006
75.071037,88,27909.376702
74.802374,84,27914.606358
75.209576,89,27920.123871
75.102515,93,27925.859481
68.852336,76,27930.657598
74.724369,84,27935.910491
73.07253,84,27941.140854
75.742047,85,27946.523187
73.646789,90,27952.257776
73.650413,87,27957.607965
76.762576,86,27963.007742
75.252725,90,27968.623707
75.062894,81,27973.844005
74.839748,87,27979.36001
72.904949,86,27984.693367
75.355659,92,27990.659009
75.171896,88,27996.258804
76.166934,78,28001.342038
74.534091,83,28006.710913
74.186324,100,28013.010163
66.670551,88,28018.607953
74.32337,86,28024.040841
72.497888,93,28029.809703
75.097124,80,28034.892217
75.465014,80,28040.058187
74.224393,84,28045.309072
74.949664,92,28051.027214
75.249159,90,28056.679161
73.802833,95,28062.463066
74.199392,86,28067.810483
75.820975,94,28073.609279
75.733511,79,28078.563051
74.286663,89,28083.962806
73.487013,76,28088.861187
75.5409,88,28094.261394
76.285909,96,28100.230254
74.163877,84,28105.494595
74.887071,93,28111.283091
73.430006,90,28116.867313
74.09911,90,28122.411899
74.296466,87,28127.876505
75.867544,85,28133.266678
75.374899,89,28139.0143
75.51549,95,28144.92863
73.310216,86,28150.335836
74.05126,91,28156.030115
74.591836,68,28160.483764
75.159261,81,28165.779204
73.242077,92,28171.681784
74.900365,81,28176.964294
73.722751,104,28183.329336
74.369045,85,28188.730317
72.883589,96,28194.713876
74.537693,96,28200.631506
75.879924,83,28206.114255
74.015624,96,28212.21389
73.786931,103,28218.747237
75.926564,83,28224.030507
73.376738,103,28230.280905
74.75004,89,28235.966625
75.412661,95,28241.817021
75.009062,91,28247.482632
74.427026,83,28252.549926
75.083931,92,28258.184757
75.629056,82,28263.448145
75.364057,89,28268.98375
74.380795,81,28274.132811
73.248226,82,28279.283437
75.494573,91,28284.936037
74.971278,90,28290.485902
75.642592,79,28295.683707
76.078249,83,28300.984883
75.303799,94,28306.916408
74.462555,96,28312.905868
73.488477,97,28319.083551
74.537484,90,28324.733802
72.841548,95,28330.654118
73.029367,91,28336.400548
74.231895,90,28342.150954
73.464675,96,28347.985947
73.402255,88,28353.536128
74.129893,98,28359.605979
73.760754,99,28365.737309
74.193927,93,28371.468442
74.592654,93,28377.23454
74.910941,93,28382.993466
74.106012,98,28389.170128
74.663802,88,28394.700831
73.793973,85,28400.154832
74.749002,79,28405.219461
74.072684,83,28410.350641
75.247509,93,28416.085934
73.54067,89,28421.788633
75.689571,87,28427.402559
75.685827,73,28432.101797
74.976417,83,28437.332953
72.11937,83,28442.688153
75.538917,85,28448.054346
73.022211,85,28453.403973
73.683035,82,28458.473275
74.31796,91,28464.203015
72.189469,79,28469.154245
73.462459,91,28474.856187
74.188132,93,28480.423598
73.819122,87,28485.902732
74.593997,85,28491.222995
74.772347,79,28496.370733
70.427947,86,28501.653839
75.295439,86,28506.956141
75.31026,92,28512.605587
73.686908,87,28518.057995
73.965886,82,28523.312019
75.230487,84,28528.65656
73.388605,84,28533.921074
74.954752,82,28539.289248
75.477783,90,28544.908231
72.641525,103,28551.30594
75.106753,89,28556.822697
73.470861,92,28562.576704
74.441775,102,28568.774214
73.68066,80,28573.861431
74.34174,89,28579.425376
73.61783,110,28586.410647
75.028492,80,28591.558126
72.642353,100,28597.77453
72.953259,75,28602.658709
74.213956,93,28608.372801
72.874524,82,28613.641553
74.865784,82,28618.928622
73.999164,86,28624.344306
74.674186,90,28629.909779
73.522069,71,28634.611689
74.104719,85,28639.928746
73.96439,102,28646.142561
72.914834,100,28652.295416
74.462736,94,28658.179034
75.508965,93,28663.876916
74.140466,94,28669.625676
74.192952,86,28674.92628
73.783626,96,28680.83132
75.654792,88,28686.308527
73.80673,101,28692.64168
75.289259,82,28697.77779
73.981951,102,28703.879482
74.168643,105,28710.230264
75.537042,87,28715.575053
74.609505,94,28721.510132
74.323341,94,28727.493625
75.645261,84,28732.943658
74.445471,96,28739.028527
73.683942,83,28744.400315
73.983203,87,28749.746633
73.847632,88,28755.230182
74.154807,92,28760.979913
74.202614,98,28767.148943
77.631746,75,28772.130497
70.416935,85,28777.745743
74.096738,100,28784.131023
72.704677,111,28790.894578
75.325597,85,28796.212921
72.368472,103,28802.494858
73.388111,99,28808.628946
75.857184,83,28814.029775
74.933374,82,28819.195587
73.480813,99,28825.245874
74.465174,92,28830.94923
73.833486,89,28836.446841
73.673658,90,28842.084251
76.174388,88,28847.551505
74.20139,88,28852.897601
70.38023,99,28858.948789
73.831349,93,28864.814542
74.522302,91,28870.531812
76.222854,87,28875.948485
72.895388,97,28881.94669
74.392404,91,28887.599693
71.415115,86,28893.00128
74.981872,85,28898.468219
74.153394,88,28903.853262
73.812334,83,28909.083745
71.096904,88,28914.699196
73.345471,93,28920.436046
74.40709,92,28926.069197
74.49905,98,28932.168366
74.707447,94,28938.015351
74.847654,86,28943.253572
73.073709,84,28948.519675
73.559691,107,28955.216738
75.166663,90,28961.050474
70.108535,102,28967.420119
74.685812,84,28972.854042
74.424424,84,28978.134359
74.719306,100,28984.402558
73.304655,100,28990.703019
75.181806,85,28996.302964
73.261572,98,29002.384786
75.161208,94,29008.384279
73.786088,90,29014.173121
73.920165,107,29020.885173
72.784982,88,29026.402143
73.086436,93,29032.320613
72.6342,88,29037.8047
73.493096,82,29043.088531
71.613041,91,29048.66943
73.093664,93,29054.357322
75.151291,81,29059.419614
75.642423,82,29064.590115
72.605654,90,29070.274138
73.672416,99,29076.454398
72.717512,86,29081.921112
75.061163,92,29087.621486
75.526822,82,29092.825699
74.727131,99,29098.891356
74.17116,94,29104.73959
73.40244,83,29109.904433
74.350485,95,29115.670973
73.364931,91,29121.371504
74.28026,91,29127.037572
74.154066,101,29133.424055
74.311233,95,29139.140961
74.02603,98,29145.290458
74.27213,101,29151.638853
74.717794,87,29157.191494
72.92694,102,29163.487707
73.494586,86,29168.854771
75.255669,87,29174.373013
73.461783,101,29180.659884
72.994845,91,29186.339325
73.06989,83,29191.492086
75.748202,84,29196.874926
74.849602,92,29202.674022
74.645501,94,29208.543089
74.519801,98,29214.625706
74.734866,93,29220.407069
75.8851,87,29225.676703
74.024948,96,29231.561313
72.768718,91,29237.195885
74.323684,80,29242.292553
74.153216,86,29247.659626
74.501667,96,29253.410203
73.787824,89,29258.914118
74.846976,97,29264.875753
74.925752,97,29270.746296
73.911616,86,29276.179283
72.082602,92,29281.82886
74.988176,89,29287.395372
75.608617,90,29293.058724
75.005053,91,29298.793296
10.195316,31,29301.14728
75.02207,91,29306.861354
72.59369,95,29312.743508
71.450625,85,29318.04399
75.640399,89,29323.55961
75.641083,84,29328.913095
74.224672,102,29335.310525
73.288154,88,29340.745338
75.152714,88,29346.263156
74.186339,80,29351.444071
73.664359,94,29357.395373
73.226898,92,29363.012506
74.881296,85,29368.513452
74.038403,88,29374.245488
72.203887,92,29380.11562
74.90522,90,29385.714593
75.162958,87,29391.198099
74.490759,78,29396.162874
75.328723,86,29401.631861
72.141774,79,29406.645242
74.042268,90,29412.162494
75.540897,87,29417.66462
73.694592,80,29422.881444
74.583279,90,29428.515624
73.381022,87,29433.962767
74.491319,70,29438.498683
75.754111,84,29443.715577
74.285161,83,29448.962052
72.405081,80,29453.983153
75.959222,87,29459.314517
69.245568,71,29463.86854
72.653085,102,29470.031462
75.522648,88,29475.563066
75.552351,82,29480.747375
74.194275,93,29486.664025
71.940501,87,29492.065073
74.209479,93,29498.034755
73.40419,93,29503.915121
73.618567,92,29509.567937
75.334446,83,29514.866357
72.675005,88,29520.484111
74.679727,87,29526.065909
74.92579,94,29531.950353
74.701131,89,29537.569557
74.846228,92,29543.282453
74.609139,80,29548.517508
75.380764,91,29554.184449
76.226352,85,29559.450659
74.765754,83,29564.801723
75.101565,82,29570.183887
75.799046,76,29574.986139
74.772434,82,29580.2689
74.298557,90,29586.032235
76.256851,86,29591.370408
73.893606,101,29597.582509
75.684279,85,29603.086432
75.843949,94,29608.882817
73.248069,91,29614.554279
73.81896,92,29620.333507
74.444185,95,29626.218008
74.750553,85,29631.520067
75.121897,83,29636.784652
74.090752,89,29642.238149
75.758631,82,29647.605287
73.482346,92,29653.254565
74.186208,87,29658.752139
74.738185,89,29664.236114
74.579026,101,29670.45314
73.308611,91,29676.037493
75.399086,92,29681.605593
74.408351,88,29687.235673
74.291545,96,29693.254022
74.602163,93,29698.960682
74.747576,99,29705.069254
74.502683,87,29710.487059
72.349947,85,29715.94138
74.47843,89,29721.590506
74.174665,97,29727.655871
75.705406,86,29733.188865
74.32066,95,29739.209707
76.2148,82,29744.507497
72.732673,93,29750.456491
75.026704,94,29756.456151
73.143031,95,29762.387968
74.554969,82,29767.659577
75.399728,89,29773.30546
75.609199,93,29779.255638
74.162114,89,29784.839472
75.268337,86,29790.273772
73.831821,79,29795.2746
73.932799,85,29800.606852
75.905831,82,29805.756355
75.351355,98,29811.805906
75.341684,91,29817.389729
73.807111,98,29823.443911
73.230133,81,29828.577919
73.811093,92,29834.205585
74.562625,94,29839.924761
75.970791,89,29845.50681
74.670937,88,29851.127846
76.505827,84,29856.456367
74.434672,95,29862.361534
73.677796,78,29867.276932
75.025534,93,29873.058625
75.68661,85,29878.31196
74.393572,93,29884.010813
74.741633,87,29889.529795
74.905951,97,29895.608397
75.602664,85,29900.811498
74.507581,98,29907.012496
75.453077,84,29912.210679
73.746339,82,29917.413393
73.987216,79,29922.58114
75.361765,87,29928.014397
75.756653,80,29933.22721
74.216538,98,29939.391203
72.3407,87,29944.929344
72.496497,77,29949.92869
74.583012,89,29955.581166
74.688163,84,29960.928963
74.165051,87,29966.393469
73.999605,82,29971.579212
75.10639,87,29977.027033
75.189768,80,29982.144902
74.847492,88,29987.579066
74.110967,86,29992.897002
75.362773,79,29997.992997
74.68285,89,30003.445046
71.986847,88,30009.033077
75.713857,89,30014.630547
75.668178,85,30019.881556
74.112805,79,30024.981272
73.372959,101,30031.23208
73.267794,80,30036.2795
74.778453,83,30041.400443
73.441453,90,30046.912819
74.756583,88,30052.429798
74.240706,94,30058.130138
75.469989,86,30063.433172
75.344308,84,30068.729886
74.84616,92,30074.335232
74.066636,83,30079.611916
73.865088,91,30085.381833
76.613211,80,30090.547072
73.55502,80,30095.699245
72.633326,91,30101.583268
73.943396,90,30107.246374
71.876772,70,30111.851786
75.383812,86,30117.133271
75.841713,81,30122.347163
73.725363,96,30128.331691
75.844472,81,30133.58103
75.932859,80,30138.831364
76.244934,77,30143.732473
75.170776,90,30149.583033
73.819728,82,30154.982535
71.208453,94,30160.84962
73.113351,88,30166.550842
72.649011,103,30172.998893
74.617134,86,30178.432743
74.465023,86,30183.902652
72.422231,97,30189.803139
74.437201,85,30195.048935
75.158663,85,30200.333925
73.336335,86,30205.750084
75.868134,86,30211.215654
73.487018,89,30216.752503
73.3156,98,30222.749414
72.95415,94,30228.632705
73.381999,98,30234.700703
72.706486,86,30239.986463
74.118113,82,30245.168939
73.543116,87,30250.71778
74.998359,88,30256.300762
74.139091,89,30261.805019
74.8038,86,30267.086248
75.341336,79,30272.157876
75.232413,88,30277.670305
74.719373,82,30282.804241
74.398557,85,30288.2039
74.73765,91,30293.953422
75.084555,84,30299.201962
73.656378,102,30305.573243
75.956397,81,30310.773973
74.902312,86,30316.106335
74.144726,78,30321.204933
72.63757,78,30326.271293
74.120035,78,30331.419577
74.036722,91,30337.255612
75.619401,82,30342.75582
75.051476,89,30348.557595
73.873919,90,30354.369705
75.30437,93,30360.121072
75.006591,81,30365.206961
73.279558,86,30370.522038
